distance,T,p,U_0,U_1,U_2
0,320.473,2583.11,7.08348,-2.94356,0
0.00153939,325.04,2570.06,10.3397,0.518891,0
0.00307879,336.72,2521.95,-42.0672,7.41785,0
0.00461818,331.823,2382.64,-121.757,5.60292,0
0.00615758,326.117,2269.28,-171.159,3.01574,0
0.00769697,322.229,2247.21,-197.639,2.37327,0
0.00923636,319.386,2285.07,-214.271,2.19433,0
0.0107758,317.406,2373.57,-224.468,2.12956,0
0.0123152,316.642,2525.94,-227.845,2.0944,0
0.0138545,316.906,2669.54,-225.853,1.69826,0
0.0153939,318.846,2966.43,-215.378,1.15641,0
0.0169333,322.531,3386.51,-195.139,0.416538,0
0.0184727,325.886,3748.32,-175.059,-0.463528,0
0.0200121,331.494,4426.75,-136.889,-2.16379,0
0.0215515,335.06,4957.3,-106.927,-3.09838,0
0.0230909,339.072,5826.65,-59.1628,-3.75298,0
0.0246303,340.595,6436.09,-27.8604,-4.1534,0
0.0261697,341.306,7059.96,2.76883,-4.11054,0
0.0277091,340.804,8001.88,46.0199,-4.07756,0
0.0292485,339.467,8604.93,74.0075,-4.03647,0
0.0307879,337.42,9158.47,100.076,-3.95449,0
0.0323273,334.852,9653.17,124.888,-3.82923,0
0.0338667,330.439,10280.7,159.48,-3.637,0
0.0354061,327.409,10637.2,179.595,-3.24427,0
0.0369455,324.399,10959.2,197.585,-2.94534,0
0.0384848,321.353,11231.3,214.297,-2.73375,0
0.0400242,318.218,11441.9,230.132,-2.53731,0
0.0415636,315.34,11616.6,244.358,-2.13406,0
0.043103,312.648,11769.2,256.769,-1.86237,0
0.0446424,310.203,11900.9,267.59,-1.62142,0
0.0461818,307.831,12006.3,277.36,-1.46574,0
0.0477212,305.659,12092.8,286.031,-1.24977,0
0.0492606,303.821,12177,293.235,-1.04945,0
0.0508,302.996,12219.8,296.383,-0.98305,0
0.0523394,301.497,12300,302.15,-0.87179,0
0.0538788,300.136,12371.4,307.36,-0.766162,0
0.0554182,298.92,12438,311.94,-0.644795,0
0.0569576,297.924,12510.6,315.593,-0.522534,0
0.058497,297.511,12550.9,317.028,-0.49106,0
0.0600364,296.737,12625.9,319.742,-0.434671,0
0.0615758,296.033,12693.7,322.204,-0.380947,0
0.0631152,295.729,12727.3,323.316,-0.358926,0
0.0646545,295.188,12791.1,325.306,-0.298771,0
0.0661939,294.735,12854.5,326.889,-0.239314,0
0.0677333,294.507,12882.1,327.561,-0.215865,0
0.0692727,294.083,12937.4,328.672,-0.148082,0
0.0708121,293.886,12964.6,329.056,-0.129219,0
0.0723515,293.49,13017.6,329.643,-0.084305,0
0.0738909,293.176,13071.2,329.907,-0.0752876,0
0.0754303,293.086,13098.1,329.979,-0.0533003,0
0.0769697,293.046,13150.8,329.917,-0.0315827,0
0.0785091,293.08,13179.4,329.765,-0.0201851,0
0.0800485,293.226,13236.7,329.342,-0.00344275,0
0.0815879,293.331,13259.4,329.159,0.00962323,0
0.0831273,293.419,13278,328.964,0.0351051,0
0.0846667,293.412,13300.7,328.522,0.03462,0
0.0862061,293.422,13310.9,328.305,0.0338109,0
0.0877455,293.529,13344.8,327.49,0.0605994,0
0.0892848,293.616,13368,326.854,0.0789319,0
0.0908242,293.686,13391.4,326.116,0.0965975,0
0.0923636,293.85,13444.4,324.176,0.141366,0
0.093903,293.955,13475.1,322.968,0.160216,0
0.0954424,294.092,13510,321.597,0.172864,0
0.0969818,294.46,13582.1,318.912,0.140792,0
0.0985212,294.667,13614.7,317.739,0.115916,0
0.100061,294.876,13642.3,316.766,0.0982948,0
0.1016,295.26,13688.9,315.21,0.0522654,0
0.103139,295.363,13700.9,314.69,0.0399678,0
0.104679,295.44,13712.1,314.273,0.0330949,0
0.106218,295.444,13715.7,313.857,0.0508265,0
0.107758,295.455,13725.4,312.695,0.0816761,0
0.109297,295.432,13718.1,312.208,0.0967068,0
0.110836,295.498,13722.9,311.51,0.0888262,0
0.112376,295.643,13734.5,310.638,0.105976,0
0.113915,296.171,13768.2,308.957,0.0529462,0
0.115455,296.324,13754.7,308.874,0.030131,0
0.116994,296.553,13759.6,308.536,0.0264799,0
0.118533,296.792,13766.3,308.142,0.0306754,0
0.120073,297.018,13768,307.79,0.0275136,0
0.121612,297.234,13766.9,307.435,0.0388678,0
0.123152,297.476,13768.3,307.028,0.0384684,0
0.124691,297.967,13769.3,306.194,0.047201,0
0.12623,298.183,13768.6,305.778,0.0484825,0
0.12777,298.352,13766.1,305.421,0.0511641,0
0.129309,298.498,13762.2,305.056,0.0550889,0
0.130848,298.581,13755.5,304.69,0.0624209,0
0.132388,298.622,13746.9,304.309,0.0658528,0
0.133927,298.622,13736,303.923,0.0707931,0
0.135467,298.598,13724.3,303.506,0.0736522,0
0.137006,298.512,13711.3,303.066,0.0812383,0
0.138545,298.354,13698.2,302.574,0.0874966,0
0.140085,298.098,13684.8,302.016,0.0978708,0
0.141624,297.731,13669.9,301.387,0.101616,0
0.143164,297.257,13659.9,300.691,0.124826,0
0.144703,296.645,13646.9,300.015,0.135244,0
0.146242,295.879,13631.2,299.315,0.140809,0
0.147782,294.981,13618,298.645,0.154864,0
0.149321,293.908,13603.7,297.948,0.162662,0
0.150861,292.644,13583,297.475,0.138946,0
0.1524,291.219,13569.7,296.89,0.155213,0
