distance,T,p,U_0,U_1,U_2
0.00155556,250.286,13320,434.975,-1.23763,0
0.00311111,166.717,5154.05,577.665,-157.716,0
0.00466667,145.503,4304.52,603.043,-192.927,0
0.00622222,132.225,3858.58,622.157,-200.92,0
0.00777778,123.574,3664.07,633.262,-208.308,0
0.00933333,117.655,3545.13,641.618,-210.28,0
0.0108889,113.648,3487.29,647.169,-211.797,0
0.0124444,110.305,3455.23,652.167,-211.833,0
0.014,107.762,3445.21,655.76,-212.788,0
0.0155556,106.851,3447.54,657.142,-212.727,0
0.0171111,106.102,3447.28,658.529,-211.939,0
0.0186667,105.608,3460.27,659.407,-211.885,0
0.0202222,105.098,3461.95,660.216,-211.956,0
0.0217778,105.088,3476.9,660.419,-211.425,0
0.0233333,105.422,3503.92,660.105,-210.788,0
0.0248889,104.992,3496.54,660.828,-210.529,0
0.0264444,104.64,3487.59,661.411,-210.481,0
0.028,104.532,3493.9,661.532,-210.423,0
0.0295556,104.658,3500.17,661.422,-210.163,0
0.0311111,104.664,3500.2,661.525,-209.758,0
0.0326667,103.459,3349.49,661.176,-216.485,0
0.0342222,104.708,3513.11,661.502,-209.58,0
0.0357778,104.744,3516.33,661.521,-209.408,0
0.0373333,104.775,3519.48,661.532,-209.264,0
0.0388889,104.799,3522.62,661.512,-209.153,0
0.0404444,104.817,3525.59,661.494,-209.097,0
0.042,104.793,3526.87,661.56,-208.955,0
0.0435556,104.892,3532.35,661.477,-208.762,0
0.0451111,104.923,3535.23,661.51,-208.576,0
0.0466667,104.984,3541.61,661.488,-208.389,0
0.0482222,104.986,3544.48,661.518,-208.175,0
0.0497778,105.037,3551.15,661.483,-208.027,0
0.0513333,105.086,3556.91,661.499,-207.784,0
0.0528889,105.103,3560.3,661.538,-207.588,0
0.0544444,105.137,3563.74,661.51,-207.428,0
0.056,105.141,3566.23,661.511,-207.403,0
0.0575556,105.16,3567.21,661.501,-207.388,0
0.0591111,105.14,3564.91,661.57,-207.393,0
0.0606667,105.117,3563.28,661.624,-207.379,0
0.0622222,105.111,3563.65,661.618,-207.382,0
0.0637778,105.145,3565.26,661.566,-207.399,0
0.0653333,105.159,3565.39,661.565,-207.398,0
0.0668889,105.185,3568.52,661.575,-207.235,0
0.0684444,117.768,4711.23,652.158,-172.498,0
0.07,131.096,6287.95,640.697,-132.752,0
0.0715556,151.045,10658.7,622.364,-17.4531,0
0.0731111,160.674,12796.5,606.312,-10.4086,0
0.0746667,160.363,12935.4,606.818,-0.363615,0
0.0762222,159.254,12669.4,608.72,-1.67802,0
0.0777778,159.441,12669.1,608.461,-4.58668,0
0.0793333,159.795,12751.3,607.768,-4.29567,0
0.0808889,160.473,12916.7,606.568,-3.07599,0
0.0824444,160.438,12952.2,606.583,-2.32779,0
0.084,160.68,13034.4,606.115,-1.33227,0
0.0855556,160.95,13080.6,605.673,-1.03543,0
0.0871111,161.669,13172.1,604.399,0.0408429,0
0.0886667,161.691,13187.3,604.292,0.565152,0
0.0902222,161.537,13207.6,604.494,0.69685,0
0.0917778,161.73,13264.3,604,1.55442,0
0.0933333,161.893,13297.9,603.646,1.9671,0
0.0948889,162.127,13355.9,603.114,2.67794,0
0.0964444,162.306,13398.3,602.698,2.92843,0
0.098,162.491,13443.5,602.273,3.12181,0
0.0995556,162.989,13507.3,601.314,3.75596,0
0.101111,162.763,13524.4,601.614,3.8921,0
0.102667,162.869,13549.1,601.32,4.00054,0
0.104222,163.106,13601.8,600.645,4.0251,0
0.105778,163.243,13632.8,600.259,3.97546,0
0.107333,163.381,13664.8,599.863,4.00279,0
0.108889,163.528,13687.1,599.554,4.20787,0
0.110444,163.578,13690.4,599.481,4.89291,0
0.112,163.653,13699.3,599.319,5.20877,0
0.113556,163.745,13713.5,599.094,5.47594,0
0.115111,163.864,13734.4,598.792,5.69145,0
0.116667,164.034,13763.3,598.392,5.79995,0
0.118222,164.246,13811.4,597.766,5.49693,0
0.119778,164.324,13817.5,597.606,5.39254,0
0.121333,164.345,13813,597.538,5.37691,0
0.122889,164.356,13806.4,597.471,5.41739,0
0.124444,164.736,13804.2,596.787,5.45082,0
0.126,164.414,13803.8,597.237,5.54186,0
0.127556,164.457,13805.5,597.085,5.5473,0
0.129111,164.546,13802.6,596.803,5.57179,0
0.130667,164.589,13795.8,596.778,5.5755,0
0.132222,164.636,13787,596.787,5.58315,0
0.133778,164.659,13775.4,596.824,5.62407,0
0.135333,165.124,13767.7,596.168,5.58851,0
0.136889,165.151,13756.7,596.219,5.57225,0
0.138444,165.195,13748.3,596.255,5.51416,0
0.14,165.192,13737.3,596.336,5.46222,0
0.141556,164.74,13726,597.171,5.40231,0
0.143111,164.719,13709.8,597.318,5.3419,0
0.144667,164.705,13692.1,597.441,5.23322,0
0.146222,164.664,13669.5,597.605,5.12957,0
0.147778,164.635,13645.8,597.739,4.97878,0
0.149333,164.591,13619.1,597.889,4.87549,0
0.150889,164.541,13593.8,598.035,4.81023,0
0.152444,164.52,13572.9,598.146,4.85428,0
0.154,164.494,13551.7,598.273,4.90686,0
