distance,T,p,U_0,U_1,U_2
0,347.526,3490.94,2.9501,-1.10438,0
0.00153939,347.646,3486.27,7.51146,-0.102817,0
0.00307879,346.731,3477.11,0.169952,1.52005,0
0.00461818,344.372,3435.54,-45.9959,5.64099,0
0.00615758,342.05,3344.86,-96.1189,3.5825,0
0.00769697,339.137,3276.43,-129.498,2.17609,0
0.00923636,336.614,3248.09,-152.564,1.83219,0
0.0107758,334.37,3256.76,-169.721,1.67711,0
0.0123152,332.467,3305.25,-182.255,1.47298,0
0.0138545,331.582,3367.36,-187.439,1.33913,0
0.0153939,331.086,3517.62,-190.017,1.15338,0
0.0169333,331.713,3744.89,-185.601,0.612828,0
0.0184727,332.788,3944.61,-178.533,0.288727,0
0.0200121,335.121,4317.29,-162.229,-0.255986,0
0.0215515,336.997,4614.04,-148.206,-0.681193,0
0.0230909,339.958,5130.99,-123.213,-1.37426,0
0.0246303,341.92,5521.74,-103.779,-1.77111,0
0.0261697,343.642,5944.78,-83.3898,-2.06501,0
0.0277091,345.669,6634.27,-50.4043,-2.57218,0
0.0292485,346.503,7118.71,-27.7395,-2.74295,0
0.0307879,346.848,7611.78,-5.17165,-2.97059,0
0.0323273,346.701,8107.66,16.7245,-2.87331,0
0.0338667,345.596,8833.01,49.4307,-2.91543,0
0.0354061,344.357,9295.31,70.4489,-2.8675,0
0.0369455,342.834,9734.19,90.4289,-2.78901,0
0.0384848,341.066,10147.5,109.52,-2.72169,0
0.0400242,339.086,10531.5,127.671,-2.595,0
0.0415636,336.952,10883.8,144.697,-2.55404,0
0.043103,334.653,11201,160.708,-2.43779,0
0.0446424,332.202,11481.7,175.932,-2.3126,0
0.0461818,329.661,11722.9,190.322,-2.16864,0
0.0477212,327.085,11925.7,203.907,-2.00885,0
0.0492606,324.533,12095.3,216.596,-1.81436,0
0.0508,323.319,12168,222.432,-1.69562,0
0.0523394,320.956,12304.7,233.379,-1.5199,0
0.0538788,318.662,12419.4,243.51,-1.38415,0
0.0554182,316.424,12510.3,252.977,-1.24094,0
0.0569576,314.325,12586.7,261.526,-1.09852,0
0.058497,313.34,12623.5,265.456,-1.04155,0
0.0600364,311.474,12685.7,272.741,-0.936974,0
0.0615758,309.707,12734,279.495,-0.839739,0
0.0631152,308.865,12753.8,282.679,-0.782862,0
0.0646545,307.315,12792.7,288.504,-0.690407,0
0.0661939,305.836,12820.6,293.982,-0.62948,0
0.0677333,305.119,12828.6,296.619,-0.589937,0
0.0692727,303.765,12839.9,301.565,-0.516258,0
0.0708121,303.146,12846.3,303.816,-0.475601,0
0.0723515,302.059,12864.3,307.773,-0.411839,0
0.0738909,301.081,12884.7,311.292,-0.361721,0
0.0754303,300.631,12895.8,312.904,-0.337494,0
0.0769697,299.798,12918.2,315.867,-0.300405,0
0.0785091,299.412,12928.8,317.237,-0.289375,0
0.0800485,298.671,12949.4,319.867,-0.250004,0
0.0815879,298.368,12963.8,320.966,-0.234223,0
0.0831273,298.085,12978.4,321.997,-0.21999,0
0.0846667,297.48,13002.5,324.164,-0.218445,0
0.0862061,297.126,12998.2,325.407,-0.21087,0
0.0877455,296.256,12957.4,328.412,-0.210727,0
0.0892848,295.608,12917.8,330.617,-0.161698,0
0.0908242,295.727,12969.8,330.46,-0.0863063,0
0.0923636,295.296,12967.6,332.114,-0.113673,0
0.093903,295.454,13011.6,331.793,-0.0580761,0
0.0954424,295.418,13040.4,331.989,-0.0992156,0
0.0969818,295.264,13089.6,332.676,-0.115159,0
0.0985212,295.149,13106.4,333.141,-0.108395,0
0.100061,295.021,13119.9,333.642,-0.10715,0
0.1016,294.771,13146.9,334.629,-0.100895,0
0.103139,294.666,13161.2,335.059,-0.0959317,0
0.104679,294.556,13175.4,335.506,-0.0960523,0
0.106218,294.441,13185.6,335.972,-0.0888034,0
0.107758,294.201,13201.2,336.934,-0.0793845,0
0.109297,294.089,13208.3,337.395,-0.0721041,0
0.110836,293.997,13216.3,337.795,-0.0674029,0
0.112376,293.911,13225,338.168,-0.0617112,0
0.113915,293.737,13238.1,338.917,-0.0535718,0
0.115455,293.66,13244.9,339.25,-0.0504879,0
0.116994,293.585,13252.2,339.571,-0.0471514,0
0.118533,293.506,13256.8,339.902,-0.0440154,0
0.120073,293.42,13260.8,340.251,-0.041842,0
0.121612,293.327,13260.1,340.622,-0.0330573,0
0.123152,293.244,13258.6,340.975,-0.0225767,0
0.124691,293.021,13245.6,341.91,-0.0144031,0
0.12623,293.074,13257.2,341.89,0.0135607,0
0.12777,293.068,13258,342,0.0214406,0
0.129309,293.047,13258.5,342.225,0.0104689,0
0.130848,293.093,13266,342.18,0.0268639,0
0.132388,293.122,13272.4,342.213,0.0184115,0
0.133927,293.175,13282.3,342.162,0.0229215,0
0.135467,293.229,13292.4,342.112,0.0222212,0
0.137006,293.287,13303.2,342.051,0.0203449,0
0.138545,293.338,13313.6,341.992,0.0190349,0
0.140085,293.392,13324.4,341.926,0.0166202,0
0.141624,293.438,13334.4,341.874,0.0165556,0
0.143164,293.486,13344.1,341.819,0.01396,0
0.144703,293.508,13351.2,341.825,0.00905845,0
0.146242,293.531,13356.8,341.84,0.0110333,0
0.147782,293.545,13361.6,341.876,0.00967293,0
0.149321,293.549,13363.5,341.937,0.0135762,0
0.150861,293.545,13362.6,342.025,0.0148091,0
0.1524,293.54,13360.8,342.124,0.0159967,0
