distance,T,p,U_0,U_1,U_2
0.00155556,250.942,13267.4,434.635,-1.48621,0
0.00311111,173.463,5607.51,567.349,-153.356,0
0.00466667,146.922,4441.09,605.066,-179.928,0
0.00622222,134.776,4090.55,618.9,-197.198,0
0.00777778,126.414,3870.75,630.613,-201.301,0
0.00933333,119.598,3699.9,640.148,-204.358,0
0.0108889,114.313,3602.45,647.536,-206.165,0
0.0124444,110.744,3556.41,652.146,-208.324,0
0.014,108.86,3535.24,654.988,-208.929,0
0.0155556,108.309,3549.74,655.905,-208.951,0
0.0171111,107.234,3534.63,657.645,-208.929,0
0.0186667,105.907,3520.01,659.64,-209.408,0
0.0202222,105.426,3532.77,660.441,-209.506,0
0.0217778,105.105,3532.48,661.117,-209.122,0
0.0233333,105.213,3539.58,661.003,-208.95,0
0.0248889,105.206,3539.07,661.055,-208.77,0
0.0264444,105.159,3539.41,661.148,-208.656,0
0.028,105.054,3540.17,661.318,-208.549,0
0.0295556,105.076,3543.72,661.308,-208.436,0
0.0311111,105.056,3546.23,661.37,-208.304,0
0.0326667,103.506,3364.87,661.272,-215.94,0
0.0342222,105.118,3554.3,661.367,-207.998,0
0.0357778,105.087,3553.7,661.444,-207.904,0
0.0373333,105.099,3555.51,661.459,-207.809,0
0.0388889,105.13,3559.06,661.439,-207.72,0
0.0404444,105.102,3559.04,661.504,-207.658,0
0.042,105.126,3560.82,661.507,-207.541,0
0.0435556,105.153,3563.55,661.493,-207.468,0
0.0451111,105.169,3565.84,661.49,-207.407,0
0.0466667,105.156,3566.03,661.529,-207.358,0
0.0482222,105.169,3567.82,661.532,-207.283,0
0.0497778,105.174,3569.5,661.543,-207.246,0
0.0513333,105.187,3569.97,661.544,-207.179,0
0.0528889,105.19,3570.32,661.557,-207.125,0
0.0544444,105.191,3571.19,661.57,-207.089,0
0.056,105.201,3572.89,661.575,-207.045,0
0.0575556,105.22,3574.37,661.554,-207.027,0
0.0591111,105.193,3573.82,661.603,-207.004,0
0.0606667,105.207,3574.56,661.584,-206.992,0
0.0622222,105.226,3575.61,661.568,-206.965,0
0.0637778,105.212,3575.38,661.601,-206.941,0
0.0653333,105.221,3575.66,661.597,-206.915,0
0.0668889,105.219,3575.05,661.605,-206.89,0
0.0684444,105.331,3568.11,660.881,-208.637,0
0.07,108.032,3813.31,659.425,-200.074,0
0.0715556,130.529,6611.47,645.169,-116.063,0
0.0731111,154.558,9949.48,613.927,-67.1806,0
0.0746667,158.995,12372.3,610.068,-17.937,0
0.0762222,157.355,12309.9,612.935,-8.33934,0
0.0777778,158.159,12452.4,611.574,-6.28429,0
0.0793333,158.308,12482.6,611.319,-6.62745,0
0.0808889,158.628,12571.3,610.846,-6.29224,0
0.0824444,158.764,12625.9,610.633,-5.84118,0
0.084,159.053,12727.5,610.174,-4.71398,0
0.0855556,159.296,12780.4,609.779,-4.27179,0
0.0871111,159.444,12852.9,609.644,-3.42272,0
0.0886667,159.45,12864.5,609.632,-3.11458,0
0.0902222,159.552,12872.7,609.379,-2.99041,0
0.0917778,159.671,12910.1,609.19,-2.71538,0
0.0933333,159.695,12924.3,609.153,-2.57359,0
0.0948889,159.776,12953,609.021,-2.29148,0
0.0964444,159.855,12971.3,608.89,-2.18591,0
0.098,159.869,12982.6,608.87,-2.03595,0
0.0995556,160.053,13019.2,608.617,-1.65273,0
0.101111,160.031,13029.2,608.606,-1.63995,0
0.102667,160.003,13032.2,608.655,-1.42177,0
0.104222,160.046,13047.9,608.586,-0.996892,0
0.105778,160.092,13056.3,608.511,-0.841932,0
0.107333,160.1,13059,608.498,-0.773603,0
0.108889,160.104,13061.8,608.492,-0.782564,0
0.110444,160.122,13070.2,608.463,-0.849183,0
0.112,160.143,13076.9,608.429,-0.874407,0
0.113556,160.173,13085.9,608.378,-0.87619,0
0.115111,160.208,13096.9,608.323,-0.847042,0
0.116667,160.266,13112,608.226,-0.791002,0
0.118222,160.393,13149.7,608.017,-0.592783,0
0.119778,160.427,13166,607.964,-0.43489,0
0.121333,160.515,13187.6,607.818,-0.346503,0
0.122889,160.541,13201.2,607.777,-0.20275,0
0.124444,160.778,13222.4,607.407,-0.0272048,0
0.126,160.625,13227.4,607.642,-0.0103247,0
0.127556,160.68,13240.1,607.553,0.060065,0
0.129111,160.727,13255.9,607.479,0.244874,0
0.130667,160.718,13258.5,607.495,0.348159,0
0.132222,160.754,13265.7,607.435,0.450818,0
0.133778,160.732,13265.7,607.472,0.570992,0
0.135333,160.957,13276.4,607.11,0.70356,0
0.136889,160.93,13274.7,607.155,0.82351,0
0.138444,160.97,13281.3,607.088,0.914825,0
0.14,160.959,13280.3,607.104,0.995727,0
0.141556,160.782,13279.5,607.389,1.04677,0
0.143111,160.795,13282.4,607.367,1.06016,0
0.144667,160.798,13284.2,607.362,1.0514,0
0.146222,160.809,13287.4,607.345,1.02928,0
0.147778,160.819,13291.3,607.327,0.994575,0
0.149333,160.842,13297.3,607.29,0.950082,0
0.150889,160.858,13303.5,607.264,0.896987,0
0.152444,160.887,13311.8,607.214,0.855224,0
0.154,160.916,13320.9,607.167,0.812223,0
