distance,T,p,U_0,U_1,U_2
0.00155556,266.403,13212.2,424.372,-1.13641,0
0.00311111,179.13,5296.67,571.713,-164.962,0
0.00466667,144.536,4100.19,611.918,-189.974,0
0.00622222,131.075,3850.44,623.866,-204.885,0
0.00777778,120.991,3620.31,635.983,-206.2,0
0.00933333,113.768,3522.77,644.355,-209.655,0
0.0108889,108.637,3468.28,651.487,-210.422,0
0.0124444,105.508,3441.34,656.177,-212.115,0
0.014,104.267,3427.27,659.133,-212.487,0
0.0155556,104.307,3429.02,659.903,-212.777,0
0.0171111,104.749,3470.21,659.942,-212.087,0
0.0186667,104.202,3466.57,661.284,-211.778,0
0.0202222,103.936,3481.45,661.885,-211.685,0
0.0217778,104.044,3492.56,662.051,-210.986,0
0.0233333,104.237,3492.82,661.823,-210.831,0
0.0248889,104.47,3485.67,661.531,-210.65,0
0.0264444,104.637,3492.6,661.324,-210.446,0
0.028,104.678,3509.65,661.357,-210.131,0
0.0295556,104.613,3512.24,661.537,-209.876,0
0.0311111,104.62,3515.98,661.605,-209.63,0
0.0326667,103.033,3329.6,661.515,-217.392,0
0.0342222,104.798,3522.28,661.428,-209.328,0
0.0357778,104.87,3527.64,661.382,-209.136,0
0.0373333,104.844,3530.09,661.489,-208.923,0
0.0388889,104.79,3531.33,661.622,-208.778,0
0.0404444,104.841,3536.86,661.586,-208.654,0
0.042,104.89,3539.76,661.559,-208.515,0
0.0435556,104.948,3542.31,661.52,-208.373,0
0.0451111,104.936,3542.85,661.558,-208.319,0
0.0466667,104.971,3546.45,661.54,-208.224,0
0.0482222,104.948,3546.96,661.601,-208.159,0
0.0497778,104.964,3548.63,661.622,-208.025,0
0.0513333,105.011,3551.41,661.58,-207.937,0
0.0528889,105.036,3554.79,661.558,-207.896,0
0.0544444,105.008,3554.25,661.63,-207.808,0
0.056,105.039,3556.37,661.622,-207.69,0
0.0575556,105.066,3558.08,661.588,-207.671,0
0.0591111,105.064,3560.04,661.614,-207.61,0
0.0606667,105.108,3563.05,661.577,-207.515,0
0.0622222,105.117,3563.89,661.591,-207.437,0
0.0637778,105.112,3564.03,661.613,-207.393,0
0.0653333,105.171,3567.18,661.55,-207.305,0
0.0668889,105.151,3568.31,661.591,-207.281,0
0.0684444,104.585,3496.37,661.434,-210.492,0
0.07,105.587,3616.07,661.093,-206.201,0
0.0715556,123.023,5474.07,646.351,-147.55,0
0.0731111,138.037,7968.03,635.856,-81.1696,0
0.0746667,154.864,11201.2,616.776,-15.6026,0
0.0762222,158.798,12153.9,610.728,-14.9331,0
0.0777778,159.481,12360,609.709,-9.38881,0
0.0793333,159.274,12384.8,610.066,-7.93764,0
0.0808889,159.716,12525.4,609.332,-6.0741,0
0.0824444,160.017,12604.9,608.831,-5.88623,0
0.084,160.266,12719.8,608.436,-4.94423,0
0.0855556,160.165,12736.1,608.613,-4.34344,0
0.0871111,160.489,12831,608.618,-3.04207,0
0.0886667,160.631,12860.4,608.358,-2.81994,0
0.0902222,160.381,12845.4,608.281,-2.94806,0
0.0917778,160.438,12884.5,608.195,-2.36186,0
0.0933333,160.521,12906.7,608.063,-2.21506,0
0.0948889,160.581,12942.3,607.972,-1.97334,0
0.0964444,160.59,12956.1,607.963,-1.86324,0
0.098,160.635,12972.6,607.897,-1.75608,0
0.0995556,160.915,12996.4,607.695,-1.31402,0
0.101111,160.67,13003.2,607.853,-1.37394,0
0.102667,160.723,13020.5,607.771,-1.33599,0
0.104222,160.828,13057.7,607.607,-1.24087,0
0.105778,160.853,13072.4,607.567,-1.15562,0
0.107333,160.903,13088.7,607.488,-1.08564,0
0.108889,160.904,13096.3,607.488,-1.00897,0
0.110444,160.937,13112.2,607.437,-0.927975,0
0.112,160.955,13120.8,607.406,-0.918115,0
0.113556,160.98,13131.2,607.365,-0.919625,0
0.115111,161.018,13143.6,607.302,-0.907614,0
0.116667,161.038,13154.1,607.269,-0.846173,0
0.118222,161.067,13173.6,607.221,-0.566951,0
0.119778,161.137,13189.1,607.105,-0.353724,0
0.121333,161.084,13188.8,607.193,-0.0961638,0
0.122889,161.165,13202.2,607.059,0.117406,0
0.124444,161.387,13210.8,606.761,0.37757,0
0.126,161.181,13212.7,607.03,0.471153,0
0.127556,161.158,13214.4,607.067,0.594026,0
0.129111,161.203,13227.5,606.992,0.668551,0
0.130667,161.218,13233.9,606.964,0.665947,0
0.132222,161.236,13240.8,606.935,0.650122,0
0.133778,161.254,13248.3,606.903,0.623929,0
0.135333,161.508,13255.2,606.53,0.660367,0
0.136889,161.526,13263.3,606.496,0.619499,0
0.138444,161.552,13272.4,606.45,0.593263,0
0.14,161.577,13281.7,606.403,0.576444,0
0.141556,161.37,13291.2,606.701,0.499768,0
0.143111,161.398,13300,606.653,0.522838,0
0.144667,161.408,13306.7,606.634,0.575896,0
0.146222,161.439,13315.8,606.579,0.637398,0
0.147778,161.434,13319.5,606.587,0.729132,0
0.149333,161.47,13327.7,606.525,0.844468,0
0.150889,161.436,13326.2,606.58,0.986422,0
0.152444,161.481,13333.5,606.503,1.11592,0
0.154,161.447,13331.8,606.559,1.25536,0
