x,T,U_0,rho,p,rho,U_0,U_1,U_2
0.411875,291.925,3.04478,1000.09,5.50E+06,1000.09,3.04478,0,0
0.413125,291.925,3.04479,1000.09,5.50E+06,1000.09,3.04479,0,0
0.414375,291.925,3.0448,1000.09,5.50E+06,1000.09,3.0448,0,0
0.415625,291.925,3.0448,1000.09,5.50E+06,1000.09,3.0448,0,0
0.416875,291.925,3.04481,1000.09,5.50E+06,1000.09,3.04481,0,0
0.418125,291.925,3.04483,1000.09,5.50E+06,1000.09,3.04483,0,0
0.419375,291.925,3.04484,1000.09,5.50E+06,1000.09,3.04484,0,0
0.420625,291.925,3.04484,1000.09,5.50E+06,1000.09,3.04484,0,0
0.421875,291.925,3.04485,1000.09,5.50E+06,1000.09,3.04485,0,0
0.423125,291.925,3.04486,1000.09,5.50E+06,1000.09,3.04486,0,0
0.424375,291.925,3.04487,1000.09,5.50E+06,1000.09,3.04487,0,0
0.425625,291.925,3.04487,1000.09,5.50E+06,1000.09,3.04487,0,0
0.426875,291.925,3.04488,1000.09,5.50E+06,1000.09,3.04488,0,0
0.428125,291.925,3.04489,1000.09,5.50E+06,1000.09,3.04489,0,0
0.429375,291.925,3.04489,1000.09,5.50E+06,1000.09,3.04489,0,0
0.430625,291.925,3.0449,1000.09,5.50E+06,1000.09,3.0449,0,0
0.431875,291.925,3.04491,1000.09,5.50E+06,1000.09,3.04491,0,0
0.433125,291.925,3.04491,1000.09,5.50E+06,1000.09,3.04491,0,0
0.434375,291.925,3.04492,1000.09,5.50E+06,1000.09,3.04492,0,0
0.435625,291.925,3.04492,1000.09,5.50E+06,1000.09,3.04492,0,0
0.436875,291.925,3.04493,1000.09,5.50E+06,1000.09,3.04493,0,0
0.438125,291.925,3.04493,1000.09,5.50E+06,1000.09,3.04493,0,0
0.439375,291.925,3.04494,1000.09,5.50E+06,1000.09,3.04494,0,0
0.440625,291.925,3.04494,1000.09,5.50E+06,1000.09,3.04494,0,0
0.441875,291.925,3.04495,1000.09,5.50E+06,1000.09,3.04495,0,0
0.443125,291.925,3.04495,1000.09,5.50E+06,1000.09,3.04495,0,0
0.444375,291.925,3.04496,1000.09,5.50E+06,1000.09,3.04496,0,0
0.445625,291.925,3.04496,1000.09,5.50E+06,1000.09,3.04496,0,0
0.446875,291.925,3.04496,1000.09,5.50E+06,1000.09,3.04496,0,0
0.448125,291.925,3.04496,1000.09,5.50E+06,1000.09,3.04496,0,0
0.449375,291.925,3.04497,1000.09,5.50E+06,1000.09,3.04497,0,0
0.450625,291.925,3.04497,1000.09,5.50E+06,1000.09,3.04497,0,0
0.451875,291.925,3.04497,1000.09,5.50E+06,1000.09,3.04497,0,0
0.453125,291.925,3.04498,1000.09,5.50E+06,1000.09,3.04498,0,0
0.454375,291.925,3.04498,1000.09,5.50E+06,1000.09,3.04498,0,0
0.455625,291.925,3.04498,1000.09,5.50E+06,1000.09,3.04498,0,0
0.456875,291.925,3.04499,1000.09,5.50E+06,1000.09,3.04499,0,0
0.458125,291.925,3.04499,1000.09,5.50E+06,1000.09,3.04499,0,0
0.459375,291.925,3.04499,1000.09,5.50E+06,1000.09,3.04499,0,0
0.460625,291.925,3.04499,1000.09,5.50E+06,1000.09,3.04499,0,0
0.461875,291.925,3.045,1000.09,5.50E+06,1000.09,3.045,0,0
0.463125,291.924,3.045,1000.09,5.50E+06,1000.09,3.045,0,0
0.464375,291.924,3.045,1000.09,5.50E+06,1000.09,3.045,0,0
0.465625,291.924,3.045,1000.09,5.50E+06,1000.09,3.045,0,0
0.466875,291.924,3.04501,1000.09,5.50E+06,1000.09,3.04501,0,0
0.468125,291.924,3.04501,1000.09,5.50E+06,1000.09,3.04501,0,0
0.469375,291.924,3.04501,1000.09,5.50E+06,1000.09,3.04501,0,0
0.470625,291.924,3.04501,1000.09,5.50E+06,1000.09,3.04501,0,0
0.471875,291.924,3.04501,1000.09,5.50E+06,1000.09,3.04501,0,0
0.473125,291.924,3.04501,1000.09,5.50E+06,1000.09,3.04501,0,0
0.474375,291.924,3.04501,1000.09,5.50E+06,1000.09,3.04501,0,0
0.475625,291.924,3.04501,1000.09,5.50E+06,1000.09,3.04501,0,0
0.476875,291.924,3.04502,1000.09,5.50E+06,1000.09,3.04502,0,0
0.478125,291.924,3.04502,1000.09,5.50E+06,1000.09,3.04502,0,0
0.479375,291.924,3.04502,1000.09,5.50E+06,1000.09,3.04502,0,0
0.480625,291.925,3.04502,1000.09,5.50E+06,1000.09,3.04502,0,0
0.481875,291.925,3.04502,1000.09,5.50E+06,1000.09,3.04502,0,0
0.483125,291.927,3.04502,1000.09,5.50E+06,1000.09,3.04502,0,0
0.484375,291.929,3.04502,1000.09,5.50E+06,1000.09,3.04502,0,0
0.485625,291.933,3.04502,1000.09,5.50E+06,1000.09,3.04502,0,0
0.486875,291.94,3.04502,1000.09,5.50E+06,1000.09,3.04502,0,0
0.488125,291.951,3.04502,1000.09,5.50E+06,1000.09,3.04502,0,0
0.489375,291.968,3.04502,1000.09,5.50E+06,1000.09,3.04502,0,0
0.490625,291.993,3.04502,1000.09,5.50E+06,1000.09,3.04502,0,0
0.491875,292.031,3.04502,1000.09,5.50E+06,1000.09,3.04502,0,0
0.493125,292.085,3.04502,1000.09,5.50E+06,1000.09,3.04502,0,0
0.494375,292.161,3.04502,1000.09,5.50E+06,1000.09,3.04502,0,0
0.495625,292.266,3.04502,1000.09,5.50E+06,1000.09,3.04502,0,0
0.496875,292.404,3.04502,1000.08,5.50E+06,1000.08,3.04502,0,0
0.498125,292.583,3.04503,1000.08,5.50E+06,1000.08,3.04503,0,0
0.499375,292.808,3.04503,1000.08,5.50E+06,1000.08,3.04503,0,0
0.500625,293.067,3.04503,1000.08,5.50E+06,1000.08,3.04503,0,0
0.501875,293.314,3.04502,1000.08,5.50E+06,1000.08,3.04502,0,0
0.503125,293.515,3.04502,1000.07,5.50E+06,1000.07,3.04502,0,0
0.504375,293.673,3.04502,1000.07,5.50E+06,1000.07,3.04502,0,0
0.505625,293.793,3.04502,1000.07,5.50E+06,1000.07,3.04502,0,0
0.506875,293.882,3.04502,1000.07,5.50E+06,1000.07,3.04502,0,0
0.508125,293.946,3.04502,1000.07,5.50E+06,1000.07,3.04502,0,0
0.509375,293.991,3.04502,1000.07,5.50E+06,1000.07,3.04502,0,0
0.510625,294.022,3.04502,1000.07,5.50E+06,1000.07,3.04502,0,0
0.511875,294.042,3.04502,1000.07,5.50E+06,1000.07,3.04502,0,0
0.513125,294.056,3.04502,1000.07,5.50E+06,1000.07,3.04502,0,0
0.514375,294.064,3.04502,1000.07,5.50E+06,1000.07,3.04502,0,0
0.515625,294.07,3.04502,1000.07,5.50E+06,1000.07,3.04502,0,0
0.516875,294.073,3.04501,1000.07,5.50E+06,1000.07,3.04501,0,0
0.518125,294.074,3.04501,1000.07,5.50E+06,1000.07,3.04501,0,0
0.519375,294.076,3.04501,1000.07,5.50E+06,1000.07,3.04501,0,0
0.520625,294.076,3.04501,1000.07,5.50E+06,1000.07,3.04501,0,0
0.521875,294.076,3.04501,1000.07,5.50E+06,1000.07,3.04501,0,0
0.523125,294.076,3.045,1000.07,5.50E+06,1000.07,3.045,0,0
0.524375,294.076,3.045,1000.07,5.50E+06,1000.07,3.045,0,0
0.525625,294.076,3.045,1000.07,5.50E+06,1000.07,3.045,0,0
0.526875,294.076,3.045,1000.07,5.50E+06,1000.07,3.045,0,0
0.528125,294.076,3.045,1000.07,5.50E+06,1000.07,3.045,0,0
0.529375,294.076,3.045,1000.07,5.50E+06,1000.07,3.045,0,0
0.530625,294.076,3.04499,1000.07,5.50E+06,1000.07,3.04499,0,0
0.531875,294.076,3.04499,1000.07,5.50E+06,1000.07,3.04499,0,0
0.533125,294.076,3.04499,1000.07,5.50E+06,1000.07,3.04499,0,0
0.534375,294.076,3.04498,1000.07,5.49E+06,1000.07,3.04498,0,0
0.535625,294.076,3.04498,1000.07,5.49E+06,1000.07,3.04498,0,0
0.536875,294.076,3.04498,1000.07,5.49E+06,1000.07,3.04498,0,0
0.538125,294.076,3.04498,1000.07,5.49E+06,1000.07,3.04498,0,0
0.539375,294.076,3.04498,1000.07,5.49E+06,1000.07,3.04498,0,0
0.540625,294.076,3.04497,1000.07,5.49E+06,1000.07,3.04497,0,0
0.541875,294.076,3.04497,1000.07,5.49E+06,1000.07,3.04497,0,0
0.543125,294.076,3.04496,1000.07,5.49E+06,1000.07,3.04496,0,0
0.544375,294.076,3.04496,1000.07,5.49E+06,1000.07,3.04496,0,0
0.545625,294.076,3.04496,1000.07,5.49E+06,1000.07,3.04496,0,0
0.546875,294.076,3.04495,1000.07,5.49E+06,1000.07,3.04495,0,0
0.548125,294.076,3.04495,1000.07,5.49E+06,1000.07,3.04495,0,0
0.549375,294.075,3.04495,1000.07,5.49E+06,1000.07,3.04495,0,0
0.550625,294.075,3.04494,1000.07,5.49E+06,1000.07,3.04494,0,0
0.551875,294.075,3.04494,1000.07,5.49E+06,1000.07,3.04494,0,0
0.553125,294.075,3.04493,1000.07,5.49E+06,1000.07,3.04493,0,0
0.554375,294.075,3.04493,1000.07,5.49E+06,1000.07,3.04493,0,0
0.555625,294.075,3.04492,1000.07,5.49E+06,1000.07,3.04492,0,0
0.556875,294.075,3.04492,1000.07,5.49E+06,1000.07,3.04492,0,0
0.558125,294.075,3.04491,1000.07,5.49E+06,1000.07,3.04491,0,0
0.559375,294.075,3.04491,1000.07,5.49E+06,1000.07,3.04491,0,0
0.560625,294.075,3.0449,1000.07,5.49E+06,1000.07,3.0449,0,0
0.561875,294.075,3.0449,1000.07,5.49E+06,1000.07,3.0449,0,0
0.563125,294.075,3.04489,1000.07,5.49E+06,1000.07,3.04489,0,0
0.564375,294.075,3.04489,1000.07,5.49E+06,1000.07,3.04489,0,0
0.565625,294.075,3.04488,1000.07,5.49E+06,1000.07,3.04488,0,0
0.566875,294.075,3.04487,1000.07,5.49E+06,1000.07,3.04487,0,0
0.568125,294.075,3.04486,1000.07,5.49E+06,1000.07,3.04486,0,0
0.569375,294.075,3.04486,1000.07,5.49E+06,1000.07,3.04486,0,0
0.570625,294.075,3.04485,1000.07,5.49E+06,1000.07,3.04485,0,0
0.571875,294.075,3.04484,1000.07,5.49E+06,1000.07,3.04484,0,0
0.573125,294.075,3.04484,1000.07,5.49E+06,1000.07,3.04484,0,0
0.574375,294.075,3.04483,1000.07,5.49E+06,1000.07,3.04483,0,0
0.575625,294.075,3.04482,1000.07,5.49E+06,1000.07,3.04482,0,0
0.576875,294.075,3.04481,1000.07,5.49E+06,1000.07,3.04481,0,0
0.578125,294.075,3.0448,1000.07,5.49E+06,1000.07,3.0448,0,0
0.579375,294.075,3.04479,1000.07,5.49E+06,1000.07,3.04479,0,0
0.580625,294.075,3.04478,1000.07,5.49E+06,1000.07,3.04478,0,0
0.581875,294.075,3.04477,1000.07,5.49E+06,1000.07,3.04477,0,0
0.583125,294.075,3.04476,1000.07,5.49E+06,1000.07,3.04476,0,0
0.584375,294.075,3.04475,1000.07,5.49E+06,1000.07,3.04475,0,0
0.585625,294.075,3.04474,1000.07,5.49E+06,1000.07,3.04474,0,0
0.586875,294.075,3.04473,1000.07,5.49E+06,1000.07,3.04473,0,0
0.588125,294.075,3.04472,1000.07,5.49E+06,1000.07,3.04472,0,0
0.589375,294.075,3.0447,1000.07,5.49E+06,1000.07,3.0447,0,0
0.590625,294.075,3.04469,1000.07,5.49E+06,1000.07,3.04469,0,0
0.591875,294.075,3.04467,1000.07,5.49E+06,1000.07,3.04467,0,0
0.593125,294.075,3.04466,1000.07,5.49E+06,1000.07,3.04466,0,0
0.594375,294.075,3.04464,1000.07,5.49E+06,1000.07,3.04464,0,0
0.595625,294.075,3.04463,1000.07,5.49E+06,1000.07,3.04463,0,0
0.596875,294.075,3.04461,1000.07,5.49E+06,1000.07,3.04461,0,0
0.598125,294.075,3.0446,1000.07,5.49E+06,1000.07,3.0446,0,0
0.599375,294.075,3.04458,1000.07,5.49E+06,1000.07,3.04458,0,0
0.600625,294.075,3.04456,1000.07,5.49E+06,1000.07,3.04456,0,0
0.601875,294.075,3.04453,1000.07,5.49E+06,1000.07,3.04453,0,0
0.603125,294.075,3.04451,1000.07,5.49E+06,1000.07,3.04451,0,0
0.604375,294.075,3.04448,1000.07,5.49E+06,1000.07,3.04448,0,0
0.605625,294.075,3.04446,1000.07,5.49E+06,1000.07,3.04446,0,0
0.606875,294.075,3.04443,1000.07,5.49E+06,1000.07,3.04443,0,0
0.608125,294.075,3.0444,1000.07,5.49E+06,1000.07,3.0444,0,0
0.609375,294.075,3.04437,1000.07,5.49E+06,1000.07,3.04437,0,0
0.610625,294.075,3.04432,1000.07,5.49E+06,1000.07,3.04432,0,0
0.611875,294.075,3.04425,1000.07,5.49E+06,1000.07,3.04425,0,0
0.613125,294.075,3.04417,1000.07,5.49E+06,1000.07,3.04417,0,0
0.614375,294.075,3.04405,1000.07,5.49E+06,1000.07,3.04405,0,0
0.615625,294.075,3.04388,1000.07,5.49E+06,1000.07,3.04388,0,0
0.616875,294.075,3.04363,1000.07,5.49E+06,1000.07,3.04363,0,0
0.618125,294.074,3.04326,1000.07,5.49E+06,1000.07,3.04326,0,0
0.619375,294.074,3.04269,1000.07,5.49E+06,1000.07,3.04269,0,0
0.620625,294.074,3.04183,1000.07,5.49E+06,1000.07,3.04183,0,0
0.621875,294.074,3.04054,1000.07,5.49E+06,1000.07,3.04054,0,0
0.623125,294.073,3.03862,1000.07,5.49E+06,1000.07,3.03862,0,0
0.624375,294.072,3.0358,1000.06,5.48E+06,1000.06,3.0358,0,0
0.625625,294.07,3.03172,1000.06,5.48E+06,1000.06,3.03172,0,0
0.626875,294.068,3.02589,1000.06,5.47E+06,1000.06,3.02589,0,0
0.628125,294.066,3.01767,1000.05,5.45E+06,1000.05,3.01767,0,0
0.629375,294.062,3.00626,1000.04,5.44E+06,1000.04,3.00626,0,0
0.630625,294.056,2.99064,1000.03,5.41E+06,1000.03,2.99064,0,0
0.631875,294.049,2.9696,1000.02,5.38E+06,1000.02,2.9696,0,0
0.633125,294.039,2.94168,1000,5.34E+06,1000,2.94168,0,0
0.634375,294.026,2.90524,999.975,5.29E+06,999.975,2.90524,0,0
0.635625,294.01,2.85844,999.944,5.22E+06,999.944,2.85844,0,0
0.636875,293.989,2.79932,999.904,5.13E+06,999.904,2.79932,0,0
0.638125,293.963,2.72589,999.854,5.02E+06,999.854,2.72589,0,0
0.639375,293.932,2.63625,999.794,4.89E+06,999.794,2.63625,0,0
0.640625,293.894,2.52874,999.721,4.73E+06,999.721,2.52874,0,0
0.641875,293.849,2.40212,999.636,4.54E+06,999.636,2.40212,0,0
0.643125,293.798,2.25579,999.537,4.33E+06,999.537,2.25579,0,0
0.644375,293.739,2.08996,999.425,4.08E+06,999.425,2.08996,0,0
0.645625,293.674,1.90581,999.3,3.81E+06,999.3,1.90581,0,0
0.646875,293.603,1.70568,999.165,3.52E+06,999.165,1.70568,0,0
0.648125,293.527,1.49227,999.02,3.20E+06,999.02,1.49227,0,0
0.649375,293.45,1.27229,998.871,2.87E+06,998.871,1.27229,0,0
0.650625,293.377,1.06529,998.731,2.57E+06,998.731,1.06529,0,0
0.651875,293.311,0.878772,998.605,2.29E+06,998.605,0.878772,0,0
0.653125,293.253,0.714341,998.494,2.05E+06,998.494,0.714341,0,0
0.654375,293.203,0.572438,998.398,1.84E+06,998.398,0.572438,0,0
0.655625,293.161,0.452392,998.316,1.67E+06,998.316,0.452392,0,0
0.656875,293.126,0.352721,998.249,1.52E+06,998.249,0.352721,0,0
0.658125,293.097,0.271416,998.194,1.40E+06,998.194,0.271416,0,0
0.659375,293.074,0.206196,998.15,1.30E+06,998.15,0.206196,0,0
0.660625,293.055,0.154705,998.115,1.23E+06,998.115,0.154705,0,0
0.661875,293.041,0.114668,998.088,1.17E+06,998.088,0.114668,0,0
0.663125,293.03,0.0839894,998.067,1.12E+06,998.067,0.0839894,0,0
0.664375,293.022,0.060809,998.051,1.09E+06,998.051,0.060809,0,0
0.665625,293.016,0.0435296,998.04,1.06E+06,998.04,0.0435296,0,0
0.666875,293.011,0.0308165,998.031,1.05E+06,998.031,0.0308165,0,0
0.668125,293.008,0.0215806,998.025,1.03E+06,998.025,0.0215806,0,0
0.669375,293.005,0.0149528,998.02,1.02E+06,998.02,0.0149528,0,0
0.670625,293.004,0.0102531,998.017,1.02E+06,998.017,0.0102531,0,0
0.671875,293.003,0.00695897,998.015,1.01E+06,998.015,0.00695897,0,0
0.673125,293.002,0.00467605,998.013,1.01E+06,998.013,0.00467605,0,0
0.674375,293.001,0.00311126,998.012,1.00E+06,998.012,0.00311126,0,0
0.675625,293.001,0.0020502,998.012,1.00E+06,998.012,0.0020502,0,0
0.676875,293,0.00133823,998.011,1.00E+06,998.011,0.00133823,0,0
0.678125,293,0.000865398,998.011,1.00E+06,998.011,0.000865398,0,0
0.679375,293,0.00055452,998.011,1.00E+06,998.011,0.00055452,0,0
0.680625,293,0.00035213,998.01,1.00E+06,998.01,0.00035213,0,0
0.681875,293,0.000221635,998.01,1.00E+06,998.01,0.000221635,0,0
0.683125,293,0.000138287,998.01,1.00E+06,998.01,0.000138287,0,0
0.684375,293,8.55E-05,998.01,1.00E+06,998.01,8.55E-05,0,0
0.685625,293,5.25E-05,998.01,1.00E+06,998.01,5.25E-05,0,0
0.686875,293,3.19E-05,998.01,1.00E+06,998.01,3.19E-05,0,0
0.688125,293,1.93E-05,998.01,1.00E+06,998.01,1.93E-05,0,0
0.689375,293,1.15E-05,998.01,1.00E+06,998.01,1.15E-05,0,0
0.690625,293,6.84E-06,998.01,1.00E+06,998.01,6.84E-06,0,0
0.691875,293,4.03E-06,998.01,1.00E+06,998.01,4.03E-06,0,0
0.693125,293,2.36E-06,998.01,1.00E+06,998.01,2.36E-06,0,0
0.694375,293,1.37E-06,998.01,1.00E+06,998.01,1.37E-06,0,0
0.695625,293,7.87E-07,998.01,1.00E+06,998.01,7.87E-07,0,0
0.696875,293,4.50E-07,998.01,1.00E+06,998.01,4.50E-07,0,0
0.698125,293,2.55E-07,998.01,1.00E+06,998.01,2.55E-07,0,0
0.699375,293,1.44E-07,998.01,1.00E+06,998.01,1.44E-07,0,0
0.700625,293,8.05E-08,998.01,1.00E+06,998.01,8.05E-08,0,0
0.701875,293,4.47E-08,998.01,1.00E+06,998.01,4.47E-08,0,0
0.703125,293,2.46E-08,998.01,1.00E+06,998.01,2.46E-08,0,0
0.704375,293,1.35E-08,998.01,1.00E+06,998.01,1.35E-08,0,0
0.705625,293,7.27E-09,998.01,1.00E+06,998.01,7.27E-09,0,0
0.706875,293,3.83E-09,998.01,1.00E+06,998.01,3.83E-09,0,0
0.708125,293,2.04E-09,998.01,1.00E+06,998.01,2.04E-09,0,0
0.709375,293,1.13E-09,998.01,1.00E+06,998.01,1.13E-09,0,0
0.710625,293,5.81E-10,998.01,1.00E+06,998.01,5.81E-10,0,0
0.711875,293,2.51E-10,998.01,1.00E+06,998.01,2.51E-10,0,0
0.713125,293,6.13E-11,998.01,1.00E+06,998.01,6.13E-11,0,0
0.714375,293,-6.13E-13,998.01,1.00E+06,998.01,-6.13E-13,0,0
0.715625,293,-6.95E-11,998.01,1.00E+06,998.01,-6.95E-11,0,0
0.716875,293,-1.12E-10,998.01,1.00E+06,998.01,-1.12E-10,0,0
0.718125,293,-1.36E-10,998.01,1.00E+06,998.01,-1.36E-10,0,0
0.719375,293,-1.65E-10,998.01,1.00E+06,998.01,-1.65E-10,0,0
0.720625,293,-1.29E-10,998.01,1.00E+06,998.01,-1.29E-10,0,0
0.721875,293,-7.92E-11,998.01,1.00E+06,998.01,-7.92E-11,0,0
0.723125,293,-5.43E-11,998.01,1.00E+06,998.01,-5.43E-11,0,0
0.724375,293,1.60E-12,998.01,1.00E+06,998.01,1.60E-12,0,0
0.725625,293,4.09E-11,998.01,1.00E+06,998.01,4.09E-11,0,0
0.726875,293,1.86E-11,998.01,1.00E+06,998.01,1.86E-11,0,0
0.728125,293,-2.76E-11,998.01,1.00E+06,998.01,-2.76E-11,0,0
0.729375,293,-8.62E-11,998.01,1.00E+06,998.01,-8.62E-11,0,0
0.730625,293,-9.72E-11,998.01,1.00E+06,998.01,-9.72E-11,0,0
0.731875,293,-1.15E-10,998.01,1.00E+06,998.01,-1.15E-10,0,0
0.733125,293,-1.43E-10,998.01,1.00E+06,998.01,-1.43E-10,0,0
0.734375,293,-1.10E-10,998.01,1.00E+06,998.01,-1.10E-10,0,0
0.735625,293,-1.15E-10,998.01,1.00E+06,998.01,-1.15E-10,0,0
0.736875,293,-1.31E-10,998.01,1.00E+06,998.01,-1.31E-10,0,0
0.738125,293,-1.28E-10,998.01,1.00E+06,998.01,-1.28E-10,0,0
0.739375,293,-1.30E-10,998.01,1.00E+06,998.01,-1.30E-10,0,0
0.740625,293,-1.29E-10,998.01,1.00E+06,998.01,-1.29E-10,0,0
0.741875,293,-1.22E-10,998.01,1.00E+06,998.01,-1.22E-10,0,0
0.743125,293,-9.77E-11,998.01,1.00E+06,998.01,-9.77E-11,0,0
0.744375,293,-7.46E-11,998.01,1.00E+06,998.01,-7.46E-11,0,0
0.745625,293,-5.08E-11,998.01,1.00E+06,998.01,-5.08E-11,0,0
0.746875,293,-1.44E-11,998.01,1.00E+06,998.01,-1.44E-11,0,0
0.748125,293,-7.30E-12,998.01,1.00E+06,998.01,-7.30E-12,0,0
0.749375,293,-4.54E-12,998.01,1.00E+06,998.01,-4.54E-12,0,0
0.750625,293,-4.35E-11,998.01,1.00E+06,998.01,-4.35E-11,0,0
0.751875,293,-3.62E-11,998.01,1.00E+06,998.01,-3.62E-11,0,0
0.753125,293,-1.59E-11,998.01,1.00E+06,998.01,-1.59E-11,0,0
0.754375,293,-4.53E-11,998.01,1.00E+06,998.01,-4.53E-11,0,0
0.755625,293,-2.51E-11,998.01,1.00E+06,998.01,-2.51E-11,0,0
0.756875,293,1.18E-11,998.01,1.00E+06,998.01,1.18E-11,0,0
0.758125,293,-9.05E-12,998.01,1.00E+06,998.01,-9.05E-12,0,0
0.759375,293,-2.60E-11,998.01,1.00E+06,998.01,-2.60E-11,0,0
0.760625,293,8.51E-12,998.01,1.00E+06,998.01,8.51E-12,0,0
0.761875,293,5.48E-11,998.01,1.00E+06,998.01,5.48E-11,0,0
0.763125,293,3.69E-11,998.01,1.00E+06,998.01,3.69E-11,0,0
0.764375,293,3.40E-11,998.01,1.00E+06,998.01,3.40E-11,0,0
0.765625,293,4.20E-11,998.01,1.00E+06,998.01,4.20E-11,0,0
0.766875,293,3.81E-11,998.01,1.00E+06,998.01,3.81E-11,0,0
0.768125,293,-3.63E-12,998.01,1.00E+06,998.01,-3.63E-12,0,0
0.769375,293,-2.66E-11,998.01,1.00E+06,998.01,-2.66E-11,0,0
0.770625,293,-4.29E-11,998.01,1.00E+06,998.01,-4.29E-11,0,0
0.771875,293,-5.08E-11,998.01,1.00E+06,998.01,-5.08E-11,0,0
0.773125,293,-6.52E-11,998.01,1.00E+06,998.01,-6.52E-11,0,0
0.774375,293,-1.01E-10,998.01,1.00E+06,998.01,-1.01E-10,0,0
0.775625,293,-7.76E-11,998.01,1.00E+06,998.01,-7.76E-11,0,0
0.776875,293,-1.99E-11,998.01,1.00E+06,998.01,-1.99E-11,0,0
0.778125,293,1.48E-11,998.01,1.00E+06,998.01,1.48E-11,0,0
0.779375,293,2.21E-11,998.01,1.00E+06,998.01,2.21E-11,0,0
0.780625,293,2.26E-11,998.01,1.00E+06,998.01,2.26E-11,0,0
0.781875,293,1.00E-11,998.01,1.00E+06,998.01,1.00E-11,0,0
0.783125,293,-1.41E-11,998.01,1.00E+06,998.01,-1.41E-11,0,0
0.784375,293,-5.63E-11,998.01,1.00E+06,998.01,-5.63E-11,0,0
0.785625,293,-1.14E-10,998.01,1.00E+06,998.01,-1.14E-10,0,0
0.786875,293,-1.12E-10,998.01,1.00E+06,998.01,-1.12E-10,0,0
0.788125,293,-7.96E-11,998.01,1.00E+06,998.01,-7.96E-11,0,0
0.789375,293,-6.95E-11,998.01,1.00E+06,998.01,-6.95E-11,0,0
0.790625,293,-7.79E-11,998.01,1.00E+06,998.01,-7.79E-11,0,0
0.791875,293,-8.23E-11,998.01,1.00E+06,998.01,-8.23E-11,0,0
0.793125,293,-4.37E-11,998.01,1.00E+06,998.01,-4.37E-11,0,0
0.794375,293,-3.55E-11,998.01,1.00E+06,998.01,-3.55E-11,0,0
0.795625,293,-5.73E-11,998.01,1.00E+06,998.01,-5.73E-11,0,0
0.796875,293,-7.22E-11,998.01,1.00E+06,998.01,-7.22E-11,0,0
0.798125,293,-8.78E-11,998.01,1.00E+06,998.01,-8.78E-11,0,0
0.799375,293,-1.05E-10,998.01,1.00E+06,998.01,-1.05E-10,0,0
0.800625,293,-1.05E-10,998.01,1.00E+06,998.01,-1.05E-10,0,0
0.801875,293,-3.07E-11,998.01,1.00E+06,998.01,-3.07E-11,0,0
0.803125,293,-2.17E-11,998.01,1.00E+06,998.01,-2.17E-11,0,0
0.804375,293,-3.97E-11,998.01,1.00E+06,998.01,-3.97E-11,0,0
0.805625,293,-9.85E-12,998.01,1.00E+06,998.01,-9.85E-12,0,0
0.806875,293,1.19E-11,998.01,1.00E+06,998.01,1.19E-11,0,0
0.808125,293,-2.26E-11,998.01,1.00E+06,998.01,-2.26E-11,0,0
0.809375,293,-1.02E-11,998.01,1.00E+06,998.01,-1.02E-11,0,0
0.810625,293,5.65E-11,998.01,1.00E+06,998.01,5.65E-11,0,0
0.811875,293,7.62E-11,998.01,1.00E+06,998.01,7.62E-11,0,0
0.813125,293,7.04E-11,998.01,1.00E+06,998.01,7.04E-11,0,0
0.814375,293,6.11E-11,998.01,1.00E+06,998.01,6.11E-11,0,0
0.815625,293,5.58E-11,998.01,1.00E+06,998.01,5.58E-11,0,0
0.816875,293,5.39E-11,998.01,1.00E+06,998.01,5.39E-11,0,0
0.818125,293,2.33E-11,998.01,1.00E+06,998.01,2.33E-11,0,0
0.819375,293,5.88E-12,998.01,1.00E+06,998.01,5.88E-12,0,0
0.820625,293,3.93E-11,998.01,1.00E+06,998.01,3.93E-11,0,0
0.821875,293,7.07E-11,998.01,1.00E+06,998.01,7.07E-11,0,0
0.823125,293,6.67E-11,998.01,1.00E+06,998.01,6.67E-11,0,0
0.824375,293,7.54E-11,998.01,1.00E+06,998.01,7.54E-11,0,0
0.825625,293,5.70E-11,998.01,1.00E+06,998.01,5.70E-11,0,0
0.826875,293,4.15E-11,998.01,1.00E+06,998.01,4.15E-11,0,0
0.828125,293,5.46E-11,998.01,1.00E+06,998.01,5.46E-11,0,0
0.829375,293,5.74E-11,998.01,1.00E+06,998.01,5.74E-11,0,0
0.830625,293,2.79E-11,998.01,1.00E+06,998.01,2.79E-11,0,0
0.831875,293,1.52E-12,998.01,1.00E+06,998.01,1.52E-12,0,0
0.833125,293,-2.30E-11,998.01,1.00E+06,998.01,-2.30E-11,0,0
0.834375,293,-6.01E-11,998.01,1.00E+06,998.01,-6.01E-11,0,0
0.835625,293,-8.52E-11,998.01,1.00E+06,998.01,-8.52E-11,0,0
0.836875,293,-1.13E-10,998.01,1.00E+06,998.01,-1.13E-10,0,0
0.838125,293,-9.68E-11,998.01,1.00E+06,998.01,-9.68E-11,0,0
0.839375,293,-8.39E-11,998.01,1.00E+06,998.01,-8.39E-11,0,0
0.840625,293,-1.02E-10,998.01,1.00E+06,998.01,-1.02E-10,0,0
0.841875,293,-1.25E-10,998.01,1.00E+06,998.01,-1.25E-10,0,0
0.843125,293,-1.02E-10,998.01,1.00E+06,998.01,-1.02E-10,0,0
0.844375,293,-5.00E-11,998.01,1.00E+06,998.01,-5.00E-11,0,0
