distance,T,p,U_0,U_1,U_2
0.00155556,210.778,12509.6,462.791,0.2884,0
0.00311111,155.373,5501.74,569.373,-149.736,0
0.00466667,140.189,4563.6,597.276,-182.375,0
0.00622222,131.388,4134.3,617.332,-191.875,0
0.00777778,125.099,3909.42,630.037,-200.86,0
0.00933333,120.322,3758.53,640.408,-204.584,0
0.0108889,117.124,3676.87,646.804,-207.861,0
0.0124444,114.81,3615.98,651.595,-208.483,0
0.014,113.09,3589.69,655.044,-209.601,0
0.0155556,112.097,3579.12,656.998,-209.827,0
0.0171111,110.776,3567.33,659.143,-209.719,0
0.0186667,109.7,3560.42,660.264,-209.779,0
0.0202222,109.134,3557.43,660.783,-209.588,0
0.0217778,108.401,3555.65,661.213,-209.262,0
0.0233333,108.007,3555.95,661.356,-209.034,0
0.0248889,107.541,3558.39,661.5,-208.709,0
0.0264444,107.284,3560.44,661.56,-208.463,0
0.028,106.892,3560.84,661.66,-208.137,0
0.0295556,106.691,3562.19,661.699,-207.887,0
0.0311111,106.541,3566.15,661.702,-207.569,0
0.0326667,105.631,3412.48,661.153,-214.323,0
0.0342222,106.355,3586.35,661.682,-206.575,0
0.0357778,106.216,3588.77,661.695,-206.404,0
0.0373333,106.1,3591.13,661.629,-206.316,0
0.0388889,106.023,3594.48,661.546,-206.261,0
0.0404444,105.967,3600.39,661.452,-206.251,0
0.042,105.915,3607.15,661.329,-206.267,0
0.0435556,105.843,3610.51,661.276,-206.212,0
0.0451111,105.751,3609.51,661.281,-206.1,0
0.0466667,105.68,3607.51,661.297,-205.939,0
0.0482222,105.655,3607.29,661.271,-205.788,0
0.0497778,105.653,3609.25,661.234,-205.622,0
0.0513333,105.61,3611.05,661.268,-205.511,0
0.0528889,105.583,3613.44,661.297,-205.411,0
0.0544444,105.568,3614.78,661.329,-205.341,0
0.056,105.597,3618.36,661.325,-205.29,0
0.0575556,105.611,3619.27,661.333,-205.267,0
0.0591111,105.657,3622.16,661.335,-205.242,0
0.0606667,105.678,3622.99,661.407,-205.158,0
0.0622222,105.849,3626.62,661.495,-204.721,0
0.0637778,106.318,3650.5,661.172,-204.499,0
0.0653333,121.338,4497.07,652.262,-185.663,0
0.0668889,150.53,8138.76,622.609,-95.1869,0
0.0684444,153.445,11502.2,616.93,-8.73608,0
0.07,155.136,11874.1,615.185,-18.6357,0
0.0715556,157.367,12407,611.724,-10.8384,0
0.0731111,158.627,12552.3,609.98,-8.34322,0
0.0746667,158.555,12521.7,610.438,-4.38576,0
0.0762222,158.332,12490.7,610.986,-2.99699,0
0.0777778,159.121,12599.2,610.122,-2.79422,0
0.0793333,159.53,12676.7,609.583,-3.11667,0
0.0808889,160.075,12818.7,608.741,-3.84973,0
0.0824444,160.189,12851.9,608.495,-3.66146,0
0.084,160.439,12898.2,608.239,-2.90519,0
0.0855556,160.618,12934,607.94,-2.82285,0
0.0871111,160.766,13001.6,607.492,-2.26094,0
0.0886667,160.907,13032.7,607.277,-2.25928,0
0.0902222,161.032,13053.4,607.166,-2.45067,0
0.0917778,161.098,13064,607.052,-1.75164,0
0.0933333,161.002,13054.8,607.213,-1.35466,0
0.0948889,161.094,13076.6,607.056,-0.717768,0
0.0964444,161.193,13092.5,606.906,-0.611208,0
0.098,161.214,13099.9,606.871,-0.505721,0
0.0995556,161.337,13120.2,606.594,-0.439856,0
0.101111,161.328,13128.8,606.678,-0.50476,0
0.102667,161.351,13135.7,606.636,-0.551196,0
0.104222,161.397,13148.3,606.549,-0.580461,0
0.105778,161.412,13153.6,606.521,-0.549101,0
0.107333,161.435,13160,606.474,-0.511635,0
0.108889,161.441,13164.2,606.461,-0.450956,0
0.110444,161.462,13171.2,606.416,-0.365068,0
0.112,161.477,13174.2,606.387,-0.33568,0
0.113556,161.475,13175,606.389,-0.295598,0
0.115111,161.492,13178,606.358,-0.237593,0
0.116667,161.476,13177.4,606.382,-0.146519,0
0.118222,161.511,13188.4,606.321,0.117569,0
0.119778,161.603,13205,606.17,0.282945,0
0.121333,161.608,13215.4,606.163,0.516328,0
0.122889,161.743,13242.7,605.944,0.703831,0
0.124444,161.974,13266,605.548,1.11613,0
0.126,161.872,13282.3,605.734,1.07591,0
0.127556,161.899,13292.6,605.685,1.24012,0
0.129111,161.962,13312.6,605.558,1.25553,0
0.130667,161.973,13317.1,605.539,1.22476,0
0.132222,161.991,13322.4,605.502,1.19315,0
0.133778,161.997,13326.1,605.49,1.14479,0
0.135333,162.257,13330.2,605.082,1.13831,0
0.136889,162.278,13335.2,605.048,1.11107,0
0.138444,162.306,13341.2,605.006,1.09571,0
0.14,162.328,13346.5,604.962,1.09725,0
0.141556,162.077,13350.2,605.345,1.08749,0
0.143111,162.089,13354.4,605.317,1.10933,0
0.144667,162.095,13357.8,605.303,1.13903,0
0.146222,162.099,13359.7,605.285,1.16664,0
0.147778,162.094,13360.3,605.287,1.19469,0
0.149333,162.097,13360.5,605.276,1.22499,0
0.150889,162.082,13358.6,605.295,1.24967,0
0.152444,162.079,13357.2,605.295,1.28189,0
0.154,162.06,13354,605.319,1.30083,0
