distance,T,p,U_0,U_1,U_2
0.00155556,266.415,13213.3,424.348,-1.13584,0
0.00311111,179.007,5286.88,571.811,-165.469,0
0.00466667,144.626,4101.1,611.686,-190.531,0
0.00622222,130.946,3839.56,623.829,-205.039,0
0.00777778,120.829,3612.81,635.831,-206.543,0
0.00933333,113.636,3518.74,644.213,-209.901,0
0.0108889,108.547,3463.54,651.301,-210.481,0
0.0124444,105.691,3480.44,655.761,-212.022,0
0.014,104.874,3490,658.542,-211.067,0
0.0155556,104.931,3491.59,659.476,-210.727,0
0.0171111,104.79,3486.06,660.497,-210.742,0
0.0186667,104.281,3493.05,661.542,-210.931,0
0.0202222,104.199,3500.61,661.875,-210.563,0
0.0217778,104.364,3506.44,661.749,-210.242,0
0.0233333,104.493,3507.91,661.556,-210.172,0
0.0248889,104.684,3513.67,661.371,-209.877,0
0.0264444,104.742,3518.71,661.395,-209.607,0
0.028,104.707,3523.45,661.561,-209.343,0
0.0295556,104.738,3528.28,661.574,-209.182,0
0.0311111,104.734,3529.84,661.647,-208.972,0
0.0326667,103.16,3342.69,661.537,-216.752,0
0.0342222,104.923,3539.57,661.495,-208.532,0
0.0357778,104.946,3542.66,661.491,-208.416,0
0.0373333,104.933,3542.99,661.552,-208.269,0
0.0388889,104.96,3545.69,661.541,-208.17,0
0.0404444,104.996,3549.69,661.517,-208.088,0
0.042,105.032,3553.28,661.494,-208.011,0
0.0435556,105.029,3554.96,661.519,-207.917,0
0.0451111,105.005,3554.78,661.591,-207.823,0
0.0466667,105.037,3556.42,661.58,-207.717,0
0.0482222,105.068,3558.58,661.564,-207.644,0
0.0497778,105.092,3561.72,661.548,-207.596,0
0.0513333,105.095,3563.56,661.567,-207.535,0
0.0528889,105.096,3563.99,661.606,-207.42,0
0.0544444,105.112,3565.75,661.616,-207.334,0
0.056,105.127,3567.61,661.612,-207.285,0
0.0575556,105.125,3568.14,661.619,-207.289,0
0.0591111,105.161,3569.85,661.586,-207.231,0
0.0606667,105.16,3570.37,661.607,-207.178,0
0.0622222,105.168,3571.58,661.62,-207.118,0
0.0637778,105.174,3571.83,661.628,-207.072,0
0.0653333,105.208,3573.18,661.59,-207.041,0
0.0668889,105.246,3574.96,661.544,-207.005,0
0.0684444,104.636,3505.04,661.487,-210.127,0
0.07,105.631,3618.95,661.101,-206.03,0
0.0715556,122.608,5427.98,646.338,-148.705,0
0.0731111,137.086,7931.13,637.338,-83.4675,0
0.0746667,154.975,11207.4,616.746,-15.2593,0
0.0762222,158.863,12177.9,610.737,-14.4777,0
0.0777778,159.344,12356.8,610.042,-9.09768,0
0.0793333,159.26,12401.1,610.259,-7.69118,0
0.0808889,159.686,12543,609.521,-6.16245,0
0.0824444,160.044,12624.8,608.887,-5.67945,0
0.084,160.186,12705.5,608.637,-4.72529,0
0.0855556,160.161,12731.5,608.686,-4.27487,0
0.0871111,160.498,12839.2,608.629,-3.17149,0
0.0886667,160.62,12871.6,608.375,-2.98798,0
0.0902222,160.392,12847.7,608.308,-2.91622,0
0.0917778,160.421,12872.8,608.262,-2.33234,0
0.0933333,160.483,12891.1,608.159,-2.22871,0
0.0948889,160.589,12937.5,607.975,-2.04577,0
0.0964444,160.593,12950.5,607.964,-1.9388,0
0.098,160.634,12966.4,607.893,-1.80797,0
0.0995556,160.88,12993.2,607.748,-1.32793,0
0.101111,160.688,13001.4,607.814,-1.3969,0
0.102667,160.743,13019.9,607.729,-1.38326,0
0.104222,160.85,13058.2,607.568,-1.26568,0
0.105778,160.873,13073.1,607.537,-1.15326,0
0.107333,160.935,13091.7,607.441,-1.06196,0
0.108889,160.937,13100.7,607.441,-0.952325,0
0.110444,160.968,13117.9,607.389,-0.865846,0
0.112,160.98,13125.8,607.366,-0.868455,0
0.113556,160.998,13135.2,607.332,-0.878114,0
0.115111,161.029,13146.2,607.275,-0.883759,0
0.116667,161.046,13155.3,607.244,-0.837889,0
0.118222,161.06,13170.6,607.216,-0.587483,0
0.119778,161.123,13184.5,607.11,-0.376247,0
0.121333,161.066,13183.5,607.205,-0.12539,0
0.122889,161.146,13197.9,607.071,0.0897944,0
0.124444,161.347,13207.8,606.835,0.384055,0
0.126,161.169,13211.1,607.032,0.473512,0
0.127556,161.15,13214.7,607.062,0.63562,0
0.129111,161.208,13233.3,606.96,0.755805,0
0.130667,161.237,13242.9,606.908,0.771916,0
0.132222,161.257,13251,606.861,0.753278,0
0.133778,161.273,13257.7,606.826,0.717778,0
0.135333,161.507,13261.9,606.505,0.717806,0
0.136889,161.525,13268.6,606.467,0.673601,0
0.138444,161.551,13276.4,606.416,0.633683,0
0.14,161.574,13284.3,606.368,0.613386,0
0.141556,161.369,13293,606.631,0.541514,0
0.143111,161.395,13301.4,606.581,0.55531,0
0.144667,161.414,13309.1,606.544,0.600222,0
0.146222,161.441,13317.9,606.492,0.668119,0
0.147778,161.438,13322.5,606.495,0.762447,0
0.149333,161.471,13330.7,606.441,0.875965,0
0.150889,161.44,13329.5,606.494,1.01561,0
0.152444,161.48,13335,606.426,1.14181,0
0.154,161.447,13332.6,606.481,1.2725,0
