distance,T,p,U_0,U_1,U_2
0.00155556,210.664,12511,462.889,0.299371,0
0.00311111,155.499,5507.35,568.959,-149.69,0
0.00466667,140.346,4566.02,597.02,-182.175,0
0.00622222,131.348,4133.55,617.361,-191.984,0
0.00777778,125.02,3907.67,630.102,-201.076,0
0.00933333,120.334,3757.34,640.343,-204.694,0
0.0108889,117.171,3674.15,646.669,-207.856,0
0.0124444,114.853,3615.59,651.581,-208.471,0
0.014,113.091,3590.33,655.236,-209.612,0
0.0155556,112.062,3579.35,657.2,-209.909,0
0.0171111,110.707,3564.85,659.161,-209.833,0
0.0186667,109.7,3558.15,660.206,-209.827,0
0.0202222,109.116,3554.82,660.77,-209.664,0
0.0217778,108.385,3554.69,661.35,-209.309,0
0.0233333,107.984,3555.59,661.473,-209.083,0
0.0248889,107.546,3558.9,661.517,-208.734,0
0.0264444,107.276,3559.71,661.576,-208.494,0
0.028,106.903,3562.58,661.652,-208.159,0
0.0295556,106.734,3569.85,661.65,-207.824,0
0.0311111,106.598,3578.11,661.66,-207.418,0
0.0326667,105.527,3406.23,661.315,-214.421,0
0.0342222,106.279,3586.83,661.738,-206.597,0
0.0357778,106.167,3588.94,661.633,-206.49,0
0.0373333,106.094,3591.9,661.57,-206.326,0
0.0388889,106.036,3595.46,661.556,-206.208,0
0.0404444,105.982,3601.98,661.491,-206.175,0
0.042,105.911,3607.55,661.376,-206.24,0
0.0435556,105.844,3610.89,661.272,-206.195,0
0.0451111,105.768,3610.75,661.254,-206.079,0
0.0466667,105.679,3608.67,661.299,-205.929,0
0.0482222,105.647,3608.18,661.287,-205.772,0
0.0497778,105.634,3609.23,661.267,-205.638,0
0.0513333,105.61,3611.68,661.273,-205.509,0
0.0528889,105.592,3613.06,661.289,-205.418,0
0.0544444,105.578,3614.36,661.322,-205.359,0
0.056,105.606,3617.4,661.319,-205.314,0
0.0575556,105.622,3618.37,661.325,-205.293,0
0.0591111,105.659,3621.38,661.333,-205.263,0
0.0606667,105.686,3623.79,661.401,-205.166,0
0.0622222,105.743,3613.21,661.761,-204.678,0
0.0637778,106.487,3654.62,661.133,-204.412,0
0.0653333,122.238,4673.58,653.166,-179.298,0
0.0668889,143.741,8040.2,638.574,-82.2885,0
0.0684444,156.379,12118.4,612.991,-16.151,0
0.07,158.387,12245.7,610.599,-17.9836,0
0.0715556,158.549,12518.4,610.025,-9.13119,0
0.0731111,158.044,12490.7,610.997,-6.55479,0
0.0746667,158.734,12569.8,610.288,-4.68598,0
0.0762222,158.87,12576.2,610.297,-3.52207,0
0.0777778,159.478,12645.2,609.78,-2.88535,0
0.0793333,159.873,12716,609.264,-3.11113,0
0.0808889,160.423,12860.5,608.429,-4.05746,0
0.0824444,160.548,12898.3,608.137,-3.93909,0
0.084,160.711,12934.8,607.861,-3.1862,0
0.0855556,160.706,12944.2,607.881,-2.77028,0
0.0871111,160.833,13009.7,607.457,-2.19763,0
0.0886667,160.974,13037.4,607.237,-2.12101,0
0.0902222,161.148,13048.3,607.156,-2.05923,0
0.0917778,161.134,13062.3,607.124,-1.48639,0
0.0933333,161.235,13071.9,606.948,-1.07565,0
0.0948889,161.191,13068.2,607.013,-0.360777,0
0.0964444,161.175,13066.7,607.034,-0.092746,0
0.098,161.213,13072.7,606.987,-0.0865037,0
0.0995556,161.259,13085.6,606.785,-0.136204,0
0.101111,161.291,13095.9,606.836,-0.243085,0
0.102667,161.309,13102.2,606.801,-0.287083,0
0.104222,161.377,13119.4,606.687,-0.309908,0
0.105778,161.414,13130.1,606.622,-0.285857,0
0.107333,161.476,13144.7,606.52,-0.25276,0
0.108889,161.52,13160.3,606.441,-0.164571,0
0.110444,161.616,13189.3,606.266,-0.0607805,0
0.112,161.651,13200.9,606.194,-0.0635845,0
0.113556,161.681,13210.4,606.14,-0.0305399,0
0.115111,161.722,13221.5,606.063,-0.00265726,0
0.116667,161.747,13231.1,606.017,0.065703,0
0.118222,161.818,13254.9,605.884,0.276052,0
0.119778,161.899,13273.8,605.733,0.41621,0
0.121333,161.9,13284,605.725,0.638219,0
0.122889,161.997,13305.6,605.562,0.793062,0
0.124444,162.201,13317.4,605.184,1.03291,0
0.126,162.031,13320.6,605.49,1.03352,0
0.127556,162.03,13321.5,605.475,1.09167,0
0.129111,161.998,13316.9,605.503,1.1463,0
0.130667,161.978,13313,605.527,1.1561,0
0.132222,161.962,13309.1,605.555,1.15898,0
0.133778,161.953,13306.4,605.565,1.14348,0
0.135333,162.188,13305,605.178,1.12586,0
0.136889,162.197,13305.9,605.166,1.12752,0
0.138444,162.212,13308.3,605.143,1.13633,0
0.14,162.234,13312.2,605.111,1.15571,0
0.141556,161.986,13316.6,605.506,1.14229,0
0.143111,162.014,13323.9,605.462,1.16132,0
0.144667,162.041,13332.3,605.416,1.19311,0
0.146222,162.076,13342.1,605.356,1.21709,0
0.147778,162.104,13351.4,605.305,1.25362,0
0.149333,162.136,13361.4,605.244,1.26811,0
0.150889,162.158,13369,605.201,1.30545,0
0.152444,162.181,13377.2,605.154,1.32498,0
0.154,162.195,13382.7,605.118,1.35112,0
