distance,T,p,U_0,U_1,U_2
0.00155556,266.403,13212.2,424.372,-1.13642,0
0.00311111,179.13,5296.63,571.713,-164.964,0
0.00466667,144.537,4100.2,611.917,-189.976,0
0.00622222,131.075,3850.39,623.866,-204.886,0
0.00777778,120.99,3620.27,635.982,-206.202,0
0.00933333,113.767,3522.74,644.355,-209.656,0
0.0108889,108.636,3468.27,651.486,-210.423,0
0.0124444,105.509,3441.4,656.175,-212.115,0
0.014,104.268,3427.44,659.132,-212.484,0
0.0155556,104.307,3429.12,659.903,-212.772,0
0.0171111,104.746,3470.09,659.947,-212.085,0
0.0186667,104.201,3466.63,661.286,-211.778,0
0.0202222,103.935,3481.55,661.885,-211.681,0
0.0217778,104.045,3492.67,662.049,-210.982,0
0.0233333,104.238,3492.94,661.821,-210.825,0
0.0248889,104.47,3485.74,661.533,-210.648,0
0.0264444,104.636,3492.56,661.326,-210.445,0
0.028,104.678,3509.6,661.356,-210.135,0
0.0295556,104.613,3512.19,661.537,-209.877,0
0.0311111,104.619,3516,661.607,-209.631,0
0.0326667,103.028,3329.47,661.525,-217.368,0
0.0342222,104.799,3522.2,661.427,-209.325,0
0.0357778,104.869,3527.26,661.379,-209.147,0
0.0373333,104.851,3530.3,661.481,-208.92,0
0.0388889,104.791,3531.32,661.622,-208.776,0
0.0404444,104.841,3536.76,661.586,-208.658,0
0.042,104.891,3539.74,661.555,-208.523,0
0.0435556,104.944,3542.08,661.522,-208.378,0
0.0451111,104.936,3543.07,661.56,-208.306,0
0.0466667,104.973,3546.78,661.541,-208.208,0
0.0482222,104.95,3547.22,661.6,-208.147,0
0.0497778,104.965,3548.74,661.62,-208.021,0
0.0513333,105.01,3551.41,661.58,-207.936,0
0.0528889,105.037,3554.88,661.556,-207.895,0
0.0544444,105.006,3554.15,661.632,-207.812,0
0.056,105.038,3556.16,661.623,-207.696,0
0.0575556,105.066,3557.87,661.587,-207.678,0
0.0591111,105.063,3559.85,661.613,-207.619,0
0.0606667,105.108,3562.98,661.578,-207.521,0
0.0622222,105.116,3563.85,661.592,-207.439,0
0.0637778,105.111,3563.99,661.614,-207.394,0
0.0653333,105.172,3567.24,661.549,-207.303,0
0.0668889,105.153,3568.48,661.588,-207.277,0
0.0684444,104.587,3496.56,661.431,-210.489,0
0.07,105.588,3616.17,661.092,-206.203,0
0.0715556,123.022,5473.41,646.359,-147.556,0
0.0731111,138.038,7967.33,635.859,-81.167,0
0.0746667,154.873,11201.6,616.769,-15.6009,0
0.0762222,158.803,12154.1,610.727,-14.9353,0
0.0777778,159.485,12360.3,609.708,-9.38684,0
0.0793333,159.277,12384.9,610.066,-7.93522,0
0.0808889,159.717,12525.4,609.331,-6.07308,0
0.0824444,160.018,12604.9,608.83,-5.88605,0
0.084,160.266,12719.9,608.435,-4.94486,0
0.0855556,160.165,12736.2,608.612,-4.34419,0
0.0871111,160.49,12831.2,608.617,-3.04192,0
0.0886667,160.633,12860.5,608.356,-2.81999,0
0.0902222,160.382,12845.6,608.28,-2.94811,0
0.0917778,160.439,12884.6,608.196,-2.36125,0
0.0933333,160.521,12906.7,608.063,-2.21359,0
0.0948889,160.581,12942.3,607.972,-1.97243,0
0.0964444,160.591,12956.1,607.963,-1.86336,0
0.098,160.636,12972.7,607.896,-1.75783,0
0.0995556,160.917,12996.6,607.693,-1.31804,0
0.101111,160.671,13003.4,607.852,-1.37781,0
0.102667,160.724,13020.6,607.769,-1.33919,0
0.104222,160.829,13057.7,607.606,-1.24052,0
0.105778,160.855,13072.3,607.567,-1.15446,0
0.107333,160.905,13088.7,607.487,-1.0857,0
0.108889,160.906,13096.3,607.486,-1.00973,0
0.110444,160.939,13112.4,607.434,-0.930142,0
0.112,160.958,13121,607.403,-0.919615,0
0.113556,160.983,13131.3,607.362,-0.92081,0
0.115111,161.021,13143.6,607.299,-0.90808,0
0.116667,161.04,13154.1,607.268,-0.846571,0
0.118222,161.069,13173.5,607.221,-0.567966,0
0.119778,161.138,13189.1,607.105,-0.354855,0
0.121333,161.085,13188.8,607.193,-0.0974059,0
0.122889,161.165,13202.2,607.059,0.116149,0
0.124444,161.388,13210.8,606.761,0.376381,0
0.126,161.182,13212.7,607.031,0.469826,0
0.127556,161.159,13214.4,607.067,0.592899,0
0.129111,161.203,13227.5,606.992,0.66754,0
0.130667,161.219,13233.9,606.964,0.665073,0
0.132222,161.236,13240.8,606.934,0.649303,0
0.133778,161.255,13248.3,606.902,0.623298,0
0.135333,161.509,13255.2,606.529,0.659922,0
0.136889,161.527,13263.3,606.495,0.619214,0
0.138444,161.553,13272.4,606.448,0.593077,0
0.14,161.578,13281.7,606.402,0.576302,0
0.141556,161.371,13291.2,606.699,0.499664,0
0.143111,161.399,13300.1,606.652,0.522721,0
0.144667,161.409,13306.7,606.633,0.57572,0
0.146222,161.44,13315.8,606.578,0.637216,0
0.147778,161.435,13319.5,606.586,0.728902,0
0.149333,161.471,13327.7,606.524,0.844397,0
0.150889,161.437,13326.1,606.579,0.986444,0
0.152444,161.481,13333.5,606.503,1.11596,0
0.154,161.447,13331.8,606.559,1.25553,0
