x,T,p,rho,U_0,U_1,U_2
0.171875,292.997,9.98867e+06,1002.15,0.00762528,0,0
0.173125,292.996,9.98486e+06,1002.15,0.0101999,0,0
0.174375,292.995,9.97987e+06,1002.14,0.013557,0,0
0.175625,292.994,9.97344e+06,1002.14,0.0178853,0,0
0.176875,292.991,9.96516e+06,1002.14,0.0234727,0,0
0.178125,292.987,9.95459e+06,1002.13,0.0305817,0,0
0.179375,292.984,9.94124e+06,1002.13,0.0395625,0,0
0.180625,292.98,9.9245e+06,1002.12,0.0508458,0,0
0.181875,292.976,9.90363e+06,1002.11,0.0649384,0,0
0.183125,292.967,9.87773e+06,1002.1,0.0823764,0,0
0.184375,292.961,9.84616e+06,1002.08,0.103629,0,0
0.185625,292.954,9.80773e+06,1002.06,0.129581,0,0
0.186875,292.939,9.76127e+06,1002.04,0.160877,0,0
0.188125,292.931,9.70609e+06,1002.02,0.198094,0,0
0.189375,292.908,9.64049e+06,1001.99,0.242372,0,0
0.190625,292.878,9.56365e+06,1001.95,0.294091,0,0
0.191875,292.864,9.47465e+06,1001.91,0.354063,0,0
0.193125,292.847,9.372e+06,1001.87,0.423403,0,0
0.194375,292.81,9.25473e+06,1001.81,0.502424,0,0
0.195625,292.788,9.12322e+06,1001.75,0.591217,0,0
0.196875,292.745,8.97581e+06,1001.68,0.690684,0,0
0.198125,292.72,8.81323e+06,1001.61,0.800508,0,0
0.199375,292.662,8.63571e+06,1001.53,0.920561,0,0
0.200625,292.586,8.44383e+06,1001.44,1.04998,0,0
0.201875,292.555,8.23941e+06,1001.35,1.18797,0,0
0.203125,292.52,8.02374e+06,1001.25,1.33409,0,0
0.204375,292.448,7.80291e+06,1001.15,1.48303,0,0
0.205625,292.412,7.5875e+06,1001.05,1.6286,0,0
0.206875,292.375,7.37929e+06,1000.95,1.76977,0,0
0.208125,292.305,7.17941e+06,1000.86,1.90447,0,0
0.209375,292.273,6.99103e+06,1000.78,2.03273,0,0
0.210625,292.214,6.81322e+06,1000.69,2.15209,0,0
0.211875,292.188,6.64938e+06,1000.62,2.26378,0,0
0.213125,292.14,6.4981e+06,1000.55,2.36598,0,0
0.214375,292.12,6.36046e+06,1000.49,2.45889,0,0
0.215625,292.102,6.23671e+06,1000.43,2.54309,0,0
0.216875,292.067,6.1258e+06,1000.38,2.61798,0,0
0.218125,292.052,6.02798e+06,1000.33,2.6845,0,0
0.219375,292.024,5.94171e+06,1000.29,2.74249,0,0
0.220625,292.012,5.86721e+06,1000.26,2.79325,0,0
0.221875,291.99,5.80292e+06,1000.23,2.83696,0,0
0.223125,291.981,5.74786e+06,1000.2,2.87413,0,0
0.224375,291.973,5.70125e+06,1000.18,2.90569,0,0
0.225625,291.959,5.66208e+06,1000.17,2.93218,0,0
0.226875,291.954,5.6296e+06,1000.15,2.95429,0,0
0.228125,291.949,5.60278e+06,1000.14,2.97261,0,0
0.229375,291.943,5.58065e+06,1000.13,2.98749,0,0
0.230625,291.94,5.56271e+06,1000.12,2.99961,0,0
0.231875,291.936,5.54824e+06,1000.11,3.00938,0,0
0.233125,291.934,5.53673e+06,1000.11,3.01725,0,0
0.234375,291.933,5.52762e+06,1000.1,3.02352,0,0
0.235625,291.933,5.52039e+06,1000.1,3.02842,0,0
0.236875,291.932,5.51466e+06,1000.1,3.0322,0,0
0.238125,291.931,5.51028e+06,1000.1,3.03519,0,0
0.239375,291.929,5.50693e+06,1000.09,3.03751,0,0
0.240625,291.928,5.50436e+06,1000.09,3.03929,0,0
0.241875,291.927,5.50237e+06,1000.09,3.04062,0,0
0.243125,291.926,5.50086e+06,1000.09,3.04161,0,0
0.244375,291.926,5.49973e+06,1000.09,3.04238,0,0
0.245625,291.927,5.49891e+06,1000.09,3.04296,0,0
0.246875,291.927,5.49831e+06,1000.09,3.0434,0,0
0.248125,291.927,5.49782e+06,1000.09,3.0437,0,0
0.249375,291.926,5.49743e+06,1000.09,3.04391,0,0
0.250625,291.926,5.49712e+06,1000.09,3.04405,0,0
0.251875,291.925,5.49692e+06,1000.09,3.04417,0,0
0.253125,291.925,5.49679e+06,1000.09,3.04427,0,0
0.254375,291.924,5.49669e+06,1000.09,3.04435,0,0
0.255625,291.924,5.49662e+06,1000.09,3.04441,0,0
0.256875,291.923,5.49656e+06,1000.09,3.04446,0,0
0.258125,291.923,5.49653e+06,1000.09,3.04451,0,0
0.259375,291.923,5.49651e+06,1000.09,3.04455,0,0
0.260625,291.923,5.49648e+06,1000.09,3.04458,0,0
0.261875,291.923,5.49645e+06,1000.09,3.0446,0,0
0.263125,291.923,5.49642e+06,1000.09,3.04461,0,0
0.264375,291.923,5.49639e+06,1000.09,3.04463,0,0
0.265625,291.923,5.49636e+06,1000.09,3.04464,0,0
0.266875,291.923,5.49633e+06,1000.09,3.04465,0,0
0.268125,291.924,5.4963e+06,1000.09,3.04467,0,0
0.269375,291.924,5.49628e+06,1000.09,3.04468,0,0
0.270625,291.924,5.49625e+06,1000.09,3.04469,0,0
0.271875,291.925,5.49624e+06,1000.09,3.04471,0,0
0.273125,291.925,5.49622e+06,1000.09,3.04473,0,0
0.274375,291.926,5.4962e+06,1000.09,3.04474,0,0
0.275625,291.926,5.49618e+06,1000.09,3.04476,0,0
0.276875,291.927,5.49617e+06,1000.09,3.04478,0,0
0.278125,291.927,5.49615e+06,1000.09,3.04479,0,0
0.279375,291.928,5.49614e+06,1000.09,3.04481,0,0
0.280625,291.929,5.49612e+06,1000.09,3.04482,0,0
0.281875,291.929,5.49611e+06,1000.09,3.04484,0,0
0.283125,291.93,5.4961e+06,1000.09,3.04485,0,0
0.284375,291.93,5.49608e+06,1000.09,3.04485,0,0
0.285625,291.93,5.49606e+06,1000.09,3.04486,0,0
0.286875,291.929,5.49604e+06,1000.09,3.04486,0,0
0.288125,291.929,5.49603e+06,1000.09,3.04486,0,0
0.289375,291.929,5.49602e+06,1000.09,3.04487,0,0
0.290625,291.927,5.496e+06,1000.09,3.04487,0,0
0.291875,291.926,5.49599e+06,1000.09,3.04487,0,0
0.293125,291.925,5.49598e+06,1000.09,3.04488,0,0
0.294375,291.924,5.49598e+06,1000.09,3.04488,0,0
0.295625,291.924,5.49597e+06,1000.09,3.04489,0,0
0.296875,291.923,5.49597e+06,1000.09,3.0449,0,0
0.298125,291.923,5.49596e+06,1000.09,3.04491,0,0
0.299375,291.923,5.49595e+06,1000.09,3.04492,0,0
0.300625,291.923,5.49594e+06,1000.09,3.04492,0,0
0.301875,291.923,5.49592e+06,1000.09,3.04492,0,0
0.303125,291.923,5.4959e+06,1000.09,3.04492,0,0
0.304375,291.924,5.49588e+06,1000.09,3.04492,0,0
0.305625,291.924,5.49586e+06,1000.09,3.04492,0,0
0.306875,291.924,5.49584e+06,1000.09,3.04493,0,0
0.308125,291.924,5.49583e+06,1000.09,3.04493,0,0
0.309375,291.924,5.49582e+06,1000.09,3.04493,0,0
0.310625,291.925,5.49581e+06,1000.09,3.04494,0,0
0.311875,291.925,5.4958e+06,1000.09,3.04495,0,0
0.313125,291.925,5.4958e+06,1000.09,3.04496,0,0
0.314375,291.925,5.49579e+06,1000.09,3.04497,0,0
0.315625,291.925,5.49578e+06,1000.09,3.04497,0,0
0.316875,291.926,5.49578e+06,1000.09,3.04498,0,0
0.318125,291.926,5.49577e+06,1000.09,3.04499,0,0
0.319375,291.926,5.49577e+06,1000.09,3.04499,0,0
0.320625,291.926,5.49576e+06,1000.09,3.045,0,0
0.321875,291.926,5.49575e+06,1000.09,3.045,0,0
0.323125,291.926,5.49575e+06,1000.09,3.04501,0,0
0.324375,291.926,5.49575e+06,1000.09,3.04502,0,0
0.325625,291.926,5.49575e+06,1000.09,3.04502,0,0
0.326875,291.926,5.49574e+06,1000.09,3.04503,0,0
0.328125,291.926,5.49574e+06,1000.09,3.04503,0,0
0.329375,291.926,5.49574e+06,1000.09,3.04503,0,0
0.330625,291.926,5.49573e+06,1000.09,3.04504,0,0
0.331875,291.926,5.49572e+06,1000.09,3.04504,0,0
0.333125,291.926,5.49572e+06,1000.09,3.04504,0,0
0.334375,291.926,5.49571e+06,1000.09,3.04504,0,0
0.335625,291.926,5.4957e+06,1000.09,3.04504,0,0
0.336875,291.925,5.4957e+06,1000.09,3.04504,0,0
0.338125,291.925,5.49569e+06,1000.09,3.04504,0,0
0.339375,291.925,5.49568e+06,1000.09,3.04504,0,0
0.340625,291.925,5.49567e+06,1000.09,3.04504,0,0
0.341875,291.925,5.49566e+06,1000.09,3.04504,0,0
0.343125,291.925,5.49565e+06,1000.09,3.04504,0,0
0.344375,291.925,5.49565e+06,1000.09,3.04504,0,0
0.345625,291.925,5.49564e+06,1000.09,3.04504,0,0
0.346875,291.925,5.49563e+06,1000.09,3.04505,0,0
0.348125,291.925,5.49562e+06,1000.09,3.04505,0,0
0.349375,291.925,5.49562e+06,1000.09,3.04506,0,0
0.350625,291.925,5.49561e+06,1000.09,3.04507,0,0
0.351875,291.925,5.4956e+06,1000.09,3.04508,0,0
0.353125,291.925,5.49559e+06,1000.09,3.04508,0,0
0.354375,291.925,5.49559e+06,1000.09,3.04509,0,0
0.355625,291.925,5.49558e+06,1000.09,3.0451,0,0
0.356875,291.925,5.49558e+06,1000.09,3.0451,0,0
0.358125,291.925,5.49558e+06,1000.09,3.04511,0,0
0.359375,291.925,5.49557e+06,1000.09,3.04511,0,0
0.360625,291.925,5.49557e+06,1000.09,3.04512,0,0
0.361875,291.925,5.49557e+06,1000.09,3.04512,0,0
0.363125,291.925,5.49557e+06,1000.09,3.04512,0,0
0.364375,291.925,5.49557e+06,1000.09,3.04512,0,0
0.365625,291.925,5.49557e+06,1000.09,3.04513,0,0
0.366875,291.925,5.49557e+06,1000.09,3.04513,0,0
0.368125,291.925,5.49557e+06,1000.09,3.04513,0,0
0.369375,291.925,5.49557e+06,1000.09,3.04513,0,0
0.370625,291.925,5.49557e+06,1000.09,3.04513,0,0
0.371875,291.925,5.49557e+06,1000.09,3.04513,0,0
0.373125,291.925,5.49557e+06,1000.09,3.04513,0,0
0.374375,291.925,5.49557e+06,1000.09,3.04513,0,0
0.375625,291.925,5.49557e+06,1000.09,3.04513,0,0
0.376875,291.925,5.49557e+06,1000.09,3.04513,0,0
0.378125,291.925,5.49556e+06,1000.09,3.04513,0,0
0.379375,291.926,5.49556e+06,1000.09,3.04513,0,0
0.380625,291.926,5.49556e+06,1000.09,3.04513,0,0
0.381875,291.926,5.49555e+06,1000.09,3.04513,0,0
0.383125,291.926,5.49555e+06,1000.09,3.04512,0,0
0.384375,291.926,5.49554e+06,1000.09,3.04512,0,0
0.385625,291.926,5.49553e+06,1000.09,3.04512,0,0
0.386875,291.926,5.49553e+06,1000.09,3.04512,0,0
0.388125,291.926,5.49552e+06,1000.09,3.04512,0,0
0.389375,291.926,5.49551e+06,1000.09,3.04512,0,0
0.390625,291.926,5.49551e+06,1000.09,3.04512,0,0
0.391875,291.926,5.4955e+06,1000.09,3.04513,0,0
0.393125,291.925,5.4955e+06,1000.09,3.04513,0,0
0.394375,291.925,5.49549e+06,1000.09,3.04513,0,0
0.395625,291.925,5.49549e+06,1000.09,3.04513,0,0
0.396875,291.925,5.49548e+06,1000.09,3.04514,0,0
0.398125,291.925,5.49548e+06,1000.09,3.04514,0,0
0.399375,291.925,5.49547e+06,1000.09,3.04514,0,0
0.400625,291.925,5.49547e+06,1000.09,3.04515,0,0
0.401875,291.924,5.49547e+06,1000.09,3.04515,0,0
0.403125,291.924,5.49546e+06,1000.09,3.04516,0,0
0.404375,291.924,5.49546e+06,1000.09,3.04516,0,0
0.405625,291.924,5.49546e+06,1000.09,3.04516,0,0
0.406875,291.924,5.49545e+06,1000.09,3.04517,0,0
0.408125,291.924,5.49544e+06,1000.09,3.04517,0,0
0.409375,291.924,5.49544e+06,1000.09,3.04518,0,0
0.410625,291.924,5.49543e+06,1000.09,3.04518,0,0
0.411875,291.925,5.49542e+06,1000.09,3.04518,0,0
0.413125,291.925,5.49541e+06,1000.09,3.04519,0,0
0.414375,291.925,5.4954e+06,1000.09,3.04519,0,0
0.415625,291.925,5.49539e+06,1000.09,3.04519,0,0
0.416875,291.925,5.49538e+06,1000.09,3.04519,0,0
0.418125,291.925,5.49537e+06,1000.09,3.04518,0,0
0.419375,291.925,5.49537e+06,1000.09,3.04518,0,0
0.420625,291.925,5.49536e+06,1000.09,3.04518,0,0
0.421875,291.926,5.49536e+06,1000.09,3.04518,0,0
0.423125,291.926,5.49536e+06,1000.09,3.04517,0,0
0.424375,291.926,5.49536e+06,1000.09,3.04517,0,0
0.425625,291.926,5.49536e+06,1000.09,3.04517,0,0
0.426875,291.926,5.49537e+06,1000.09,3.04517,0,0
0.428125,291.926,5.49537e+06,1000.09,3.04516,0,0
0.429375,291.926,5.49537e+06,1000.09,3.04516,0,0
0.430625,291.926,5.49538e+06,1000.09,3.04516,0,0
0.431875,291.926,5.49538e+06,1000.09,3.04517,0,0
0.433125,291.926,5.49538e+06,1000.09,3.04517,0,0
0.434375,291.926,5.49538e+06,1000.09,3.04517,0,0
0.435625,291.926,5.49538e+06,1000.09,3.04518,0,0
0.436875,291.926,5.49537e+06,1000.09,3.04518,0,0
0.438125,291.926,5.49537e+06,1000.09,3.04518,0,0
0.439375,291.926,5.49537e+06,1000.09,3.04518,0,0
0.440625,291.926,5.49537e+06,1000.09,3.04518,0,0
0.441875,291.926,5.49537e+06,1000.09,3.04518,0,0
0.443125,291.926,5.49536e+06,1000.09,3.04518,0,0
0.444375,291.926,5.49536e+06,1000.09,3.04518,0,0
0.445625,291.926,5.49536e+06,1000.09,3.04518,0,0
0.446875,291.927,5.49536e+06,1000.09,3.04518,0,0
0.448125,291.927,5.49536e+06,1000.09,3.04517,0,0
0.449375,291.927,5.49536e+06,1000.09,3.04517,0,0
0.450625,291.927,5.49536e+06,1000.09,3.04517,0,0
0.451875,291.928,5.49536e+06,1000.09,3.04517,0,0
0.453125,291.928,5.49536e+06,1000.09,3.04517,0,0
0.454375,291.93,5.49536e+06,1000.09,3.04517,0,0
0.455625,291.932,5.49536e+06,1000.09,3.04518,0,0
0.456875,291.933,5.49536e+06,1000.09,3.04519,0,0
0.458125,291.934,5.49535e+06,1000.09,3.04519,0,0
0.459375,291.937,5.49536e+06,1000.09,3.04519,0,0
0.460625,291.939,5.49535e+06,1000.09,3.0452,0,0
0.461875,291.941,5.49533e+06,1000.09,3.0452,0,0
0.463125,291.946,5.49534e+06,1000.09,3.0452,0,0
0.464375,291.949,5.49532e+06,1000.09,3.0452,0,0
0.465625,291.957,5.49533e+06,1000.09,3.04521,0,0
0.466875,291.961,5.4953e+06,1000.09,3.04521,0,0
0.468125,291.972,5.49532e+06,1000.09,3.04522,0,0
0.469375,291.978,5.4953e+06,1000.09,3.04525,0,0
0.470625,291.985,5.49526e+06,1000.09,3.04523,0,0
0.471875,292.001,5.4953e+06,1000.09,3.04523,0,0
0.473125,292.01,5.49525e+06,1000.09,3.04523,0,0
0.474375,292.031,5.49533e+06,1000.09,3.04521,0,0
0.475625,292.048,5.49532e+06,1000.09,3.04524,0,0
0.476875,292.061,5.49529e+06,1000.09,3.04521,0,0
0.478125,292.094,5.49541e+06,1000.09,3.04523,0,0
0.479375,292.115,5.49532e+06,1000.09,3.04529,0,0
0.480625,292.135,5.49523e+06,1000.09,3.04523,0,0
0.481875,292.176,5.49538e+06,1000.09,3.04524,0,0
0.483125,292.197,5.49529e+06,1000.09,3.04534,0,0
0.484375,292.22,5.49519e+06,1000.09,3.04527,0,0
0.485625,292.29,5.49523e+06,1000.09,3.04522,0,0
0.486875,292.365,5.49525e+06,1000.08,3.04534,0,0
0.488125,292.392,5.49519e+06,1000.08,3.04543,0,0
0.489375,292.42,5.49522e+06,1000.08,3.04542,0,0
0.490625,292.448,5.49524e+06,1000.08,3.04529,0,0
0.491875,292.526,5.49537e+06,1000.08,3.04511,0,0
0.493125,292.636,5.49555e+06,1000.08,3.04522,0,0
0.494375,292.697,5.49523e+06,1000.08,3.0454,0,0
0.495625,292.751,5.49528e+06,1000.08,3.0455,0,0
0.496875,292.799,5.49514e+06,1000.08,3.04539,0,0
0.498125,292.901,5.4955e+06,1000.08,3.0454,0,0
0.499375,292.954,5.49528e+06,1000.08,3.04556,0,0
0.500625,293.008,5.49521e+06,1000.08,3.04553,0,0
0.501875,293.062,5.49501e+06,1000.08,3.04533,0,0
0.503125,293.166,5.49539e+06,1000.08,3.04531,0,0
0.504375,293.215,5.49518e+06,1000.08,3.04549,0,0
0.505625,293.263,5.49499e+06,1000.08,3.0453,0,0
0.506875,293.353,5.49536e+06,1000.08,3.04529,0,0
0.508125,293.396,5.49521e+06,1000.08,3.04546,0,0
0.509375,293.438,5.49507e+06,1000.08,3.04531,0,0
0.510625,293.519,5.49539e+06,1000.07,3.04531,0,0
0.511875,293.558,5.49524e+06,1000.07,3.04545,0,0
0.513125,293.595,5.49511e+06,1000.07,3.04531,0,0
0.514375,293.663,5.49534e+06,1000.07,3.04528,0,0
0.515625,293.695,5.49512e+06,1000.07,3.04527,0,0
0.516875,293.755,5.49531e+06,1000.07,3.04526,0,0
0.518125,293.783,5.49519e+06,1000.07,3.04535,0,0
0.519375,293.808,5.4951e+06,1000.07,3.04524,0,0
0.520625,293.855,5.49525e+06,1000.07,3.04522,0,0
0.521875,293.876,5.4951e+06,1000.07,3.04522,0,0
0.523125,293.914,5.49524e+06,1000.07,3.04521,0,0
0.524375,293.93,5.49517e+06,1000.07,3.04527,0,0
0.525625,293.945,5.49513e+06,1000.07,3.04521,0,0
0.526875,293.972,5.49522e+06,1000.07,3.0452,0,0
0.528125,293.983,5.49514e+06,1000.07,3.0452,0,0
0.529375,294.004,5.4952e+06,1000.07,3.0452,0,0
0.530625,294.012,5.49514e+06,1000.07,3.0452,0,0
0.531875,294.027,5.49518e+06,1000.07,3.04519,0,0
0.533125,294.034,5.49516e+06,1000.07,3.04521,0,0
0.534375,294.04,5.49515e+06,1000.07,3.0452,0,0
0.535625,294.044,5.49513e+06,1000.07,3.04518,0,0
0.536875,294.052,5.49515e+06,1000.07,3.04518,0,0
0.538125,294.055,5.49513e+06,1000.07,3.04518,0,0
0.539375,294.061,5.49514e+06,1000.07,3.04517,0,0
0.540625,294.063,5.49513e+06,1000.07,3.04518,0,0
0.541875,294.065,5.49512e+06,1000.07,3.04517,0,0
0.543125,294.067,5.49513e+06,1000.07,3.04517,0,0
0.544375,294.068,5.49512e+06,1000.07,3.04517,0,0
0.545625,294.07,5.49513e+06,1000.07,3.04516,0,0
0.546875,294.071,5.49512e+06,1000.07,3.04516,0,0
0.548125,294.072,5.49512e+06,1000.07,3.04516,0,0
0.549375,294.072,5.49512e+06,1000.07,3.04516,0,0
0.550625,294.073,5.49512e+06,1000.07,3.04516,0,0
0.551875,294.073,5.49511e+06,1000.07,3.04516,0,0
0.553125,294.074,5.49511e+06,1000.07,3.04516,0,0
0.554375,294.074,5.49511e+06,1000.07,3.04516,0,0
0.555625,294.074,5.4951e+06,1000.07,3.04516,0,0
0.556875,294.074,5.4951e+06,1000.07,3.04516,0,0
0.558125,294.074,5.4951e+06,1000.07,3.04516,0,0
0.559375,294.074,5.4951e+06,1000.07,3.04516,0,0
0.560625,294.074,5.4951e+06,1000.07,3.04516,0,0
0.561875,294.074,5.4951e+06,1000.07,3.04516,0,0
0.563125,294.074,5.4951e+06,1000.07,3.04517,0,0
0.564375,294.074,5.4951e+06,1000.07,3.04517,0,0
0.565625,294.074,5.4951e+06,1000.07,3.04517,0,0
0.566875,294.074,5.4951e+06,1000.07,3.04517,0,0
0.568125,294.075,5.4951e+06,1000.07,3.04517,0,0
0.569375,294.075,5.4951e+06,1000.07,3.04518,0,0
