x,T,U_0,rho,p,rho,U_0,U_1,U_2
0.755625,293,-3.68E-11,998.01,1.00E+06,998.01,-3.68E-11,0,0
0.756875,293,-3.04E-11,998.01,1.00E+06,998.01,-3.04E-11,0,0
0.758125,293,-1.22E-11,998.01,1.00E+06,998.01,-1.22E-11,0,0
0.759375,293,-4.31E-12,998.01,1.00E+06,998.01,-4.31E-12,0,0
0.760625,293,-2.45E-12,998.01,1.00E+06,998.01,-2.45E-12,0,0
0.761875,293,-6.77E-11,998.01,1.00E+06,998.01,-6.77E-11,0,0
0.763125,293,-3.77E-11,998.01,1.00E+06,998.01,-3.77E-11,0,0
0.764375,293,-2.93E-11,998.01,1.00E+06,998.01,-2.93E-11,0,0
0.765625,293,-1.07E-11,998.01,1.00E+06,998.01,-1.07E-11,0,0
0.766875,293,-1.45E-11,998.01,1.00E+06,998.01,-1.45E-11,0,0
0.768125,293,-4.89E-11,998.01,1.00E+06,998.01,-4.89E-11,0,0
0.769375,293,-9.64E-11,998.01,1.00E+06,998.01,-9.64E-11,0,0
0.770625,293,-5.92E-11,998.01,1.00E+06,998.01,-5.92E-11,0,0
0.771875,293,-4.68E-11,998.01,1.00E+06,998.01,-4.68E-11,0,0
0.773125,293,-1.09E-10,998.01,1.00E+06,998.01,-1.09E-10,0,0
0.774375,293,-1.11E-10,998.01,1.00E+06,998.01,-1.11E-10,0,0
0.775625,293,-1.25E-10,998.01,1.00E+06,998.01,-1.25E-10,0,0
0.776875,293,-1.67E-10,998.01,1.00E+06,998.01,-1.67E-10,0,0
0.778125,293,-1.29E-10,998.01,1.00E+06,998.01,-1.29E-10,0,0
0.779375,293,-1.41E-10,998.01,1.00E+06,998.01,-1.41E-10,0,0
0.780625,293,-1.80E-10,998.01,1.00E+06,998.01,-1.80E-10,0,0
0.781875,293,-1.39E-10,998.01,1.00E+06,998.01,-1.39E-10,0,0
0.783125,293,-1.22E-10,998.01,1.00E+06,998.01,-1.22E-10,0,0
0.784375,293,-1.32E-10,998.01,1.00E+06,998.01,-1.32E-10,0,0
0.785625,293,-1.89E-10,998.01,1.00E+06,998.01,-1.89E-10,0,0
0.786875,293,-1.60E-10,998.01,1.00E+06,998.01,-1.60E-10,0,0
0.788125,293,-1.52E-10,998.01,1.00E+06,998.01,-1.52E-10,0,0
0.789375,293,-2.58E-10,998.01,1.00E+06,998.01,-2.58E-10,0,0
0.790625,293,-2.09E-10,998.01,1.00E+06,998.01,-2.09E-10,0,0
0.791875,293,-1.92E-10,998.01,1.00E+06,998.01,-1.92E-10,0,0
0.793125,293,-1.31E-10,998.01,1.00E+06,998.01,-1.31E-10,0,0
0.794375,293,-1.37E-10,998.01,1.00E+06,998.01,-1.37E-10,0,0
0.795625,293,-7.96E-11,998.01,1.00E+06,998.01,-7.96E-11,0,0
0.796875,293,-1.15E-10,998.01,1.00E+06,998.01,-1.15E-10,0,0
0.798125,293,-1.19E-10,998.01,1.00E+06,998.01,-1.19E-10,0,0
0.799375,293,-1.21E-10,998.01,1.00E+06,998.01,-1.21E-10,0,0
0.800625,293,-1.38E-10,998.01,1.00E+06,998.01,-1.38E-10,0,0
0.801875,293,-1.68E-10,998.01,1.00E+06,998.01,-1.68E-10,0,0
0.803125,293,-1.87E-10,998.01,1.00E+06,998.01,-1.87E-10,0,0
0.804375,293,-1.32E-10,998.01,1.00E+06,998.01,-1.32E-10,0,0
0.805625,293,-1.73E-10,998.01,1.00E+06,998.01,-1.73E-10,0,0
0.806875,293,-2.23E-10,998.01,1.00E+06,998.01,-2.23E-10,0,0
0.808125,293,-2.63E-10,998.01,1.00E+06,998.01,-2.63E-10,0,0
0.809375,293,-2.81E-10,998.01,1.00E+06,998.01,-2.81E-10,0,0
0.810625,293,-2.58E-10,998.01,1.00E+06,998.01,-2.58E-10,0,0
0.811875,293,-2.33E-10,998.01,1.00E+06,998.01,-2.33E-10,0,0
0.813125,293,-1.72E-10,998.01,1.00E+06,998.01,-1.72E-10,0,0
0.814375,293,-1.69E-10,998.01,1.00E+06,998.01,-1.69E-10,0,0
0.815625,293,-2.36E-10,998.01,1.00E+06,998.01,-2.36E-10,0,0
0.816875,293,-1.82E-10,998.01,1.00E+06,998.01,-1.82E-10,0,0
0.818125,293,-1.60E-10,998.01,1.00E+06,998.01,-1.60E-10,0,0
0.819375,293,-1.98E-10,998.01,1.00E+06,998.01,-1.98E-10,0,0
0.820625,293,-1.79E-10,998.01,1.00E+06,998.01,-1.79E-10,0,0
0.821875,293,-1.22E-10,998.01,1.00E+06,998.01,-1.22E-10,0,0
0.823125,293,-9.84E-11,998.01,1.00E+06,998.01,-9.84E-11,0,0
0.824375,293,-6.71E-11,998.01,1.00E+06,998.01,-6.71E-11,0,0
0.825625,293,-4.13E-11,998.01,1.00E+06,998.01,-4.13E-11,0,0
0.826875,293,1.95E-11,998.01,1.00E+06,998.01,1.95E-11,0,0
0.828125,293,4.52E-11,998.01,1.00E+06,998.01,4.52E-11,0,0
0.829375,293,6.52E-11,998.01,1.00E+06,998.01,6.52E-11,0,0
0.830625,293,7.37E-11,998.01,1.00E+06,998.01,7.37E-11,0,0
0.831875,293,7.29E-11,998.01,1.00E+06,998.01,7.29E-11,0,0
0.833125,293,2.85E-11,998.01,1.00E+06,998.01,2.85E-11,0,0
0.834375,293,1.59E-12,998.01,1.00E+06,998.01,1.59E-12,0,0
0.835625,293,6.55E-12,998.01,1.00E+06,998.01,6.55E-12,0,0
0.836875,293,-3.07E-11,998.01,1.00E+06,998.01,-3.07E-11,0,0
0.838125,293,-5.02E-11,998.01,1.00E+06,998.01,-5.02E-11,0,0
0.839375,293,-8.71E-11,998.01,1.00E+06,998.01,-8.71E-11,0,0
0.840625,293,-1.23E-10,998.01,1.00E+06,998.01,-1.23E-10,0,0
0.841875,293,-1.09E-10,998.01,1.00E+06,998.01,-1.09E-10,0,0
0.843125,293,-1.23E-10,998.01,1.00E+06,998.01,-1.23E-10,0,0
0.844375,293,-1.14E-10,998.01,1.00E+06,998.01,-1.14E-10,0,0
0.845625,293,-5.88E-11,998.01,1.00E+06,998.01,-5.88E-11,0,0
0.846875,293,-5.18E-11,998.01,1.00E+06,998.01,-5.18E-11,0,0
0.848125,293,-6.19E-11,998.01,1.00E+06,998.01,-6.19E-11,0,0
0.849375,293,-2.49E-12,998.01,1.00E+06,998.01,-2.49E-12,0,0
0.850625,293,4.33E-11,998.01,1.00E+06,998.01,4.33E-11,0,0
0.851875,293,2.51E-11,998.01,1.00E+06,998.01,2.51E-11,0,0
0.853125,293,-8.99E-11,998.01,1.00E+06,998.01,-8.99E-11,0,0
0.854375,293,-5.83E-11,998.01,1.00E+06,998.01,-5.83E-11,0,0
0.855625,293,-6.82E-11,998.01,1.00E+06,998.01,-6.82E-11,0,0
0.856875,293,-6.35E-11,998.01,1.00E+06,998.01,-6.35E-11,0,0
0.858125,293,-1.14E-10,998.01,1.00E+06,998.01,-1.14E-10,0,0
0.859375,293,-9.87E-11,998.01,1.00E+06,998.01,-9.87E-11,0,0
0.860625,293,-2.76E-11,998.01,1.00E+06,998.01,-2.76E-11,0,0
0.861875,293,-8.54E-11,998.01,1.00E+06,998.01,-8.54E-11,0,0
0.863125,293,-2.01E-11,998.01,1.00E+06,998.01,-2.01E-11,0,0
0.864375,293,-5.54E-11,998.01,1.00E+06,998.01,-5.54E-11,0,0
0.865625,293,-1.09E-10,998.01,1.00E+06,998.01,-1.09E-10,0,0
0.866875,293,-1.02E-10,998.01,1.00E+06,998.01,-1.02E-10,0,0
0.868125,293,-1.10E-10,998.01,1.00E+06,998.01,-1.10E-10,0,0
0.869375,293,-7.91E-11,998.01,1.00E+06,998.01,-7.91E-11,0,0
0.870625,293,-3.22E-11,998.01,1.00E+06,998.01,-3.22E-11,0,0
0.871875,293,-7.01E-11,998.01,1.00E+06,998.01,-7.01E-11,0,0
0.873125,293,-4.96E-11,998.01,1.00E+06,998.01,-4.96E-11,0,0
0.874375,293,-2.69E-11,998.01,1.00E+06,998.01,-2.69E-11,0,0
0.875625,293,-3.34E-11,998.01,1.00E+06,998.01,-3.34E-11,0,0
0.876875,293,3.96E-11,998.01,1.00E+06,998.01,3.96E-11,0,0
0.878125,293,2.67E-11,998.01,1.00E+06,998.01,2.67E-11,0,0
0.879375,293,-3.26E-11,998.01,1.00E+06,998.01,-3.26E-11,0,0
0.880625,293,-3.43E-11,998.01,1.00E+06,998.01,-3.43E-11,0,0
0.881875,293,-6.02E-11,998.01,1.00E+06,998.01,-6.02E-11,0,0
0.883125,293,-7.73E-11,998.01,1.00E+06,998.01,-7.73E-11,0,0
0.884375,293,-6.52E-11,998.01,1.00E+06,998.01,-6.52E-11,0,0
0.885625,293,-6.48E-11,998.01,1.00E+06,998.01,-6.48E-11,0,0
0.886875,293,-4.45E-11,998.01,1.00E+06,998.01,-4.45E-11,0,0
0.888125,293,-1.93E-11,998.01,1.00E+06,998.01,-1.93E-11,0,0
0.889375,293,-1.73E-12,998.01,1.00E+06,998.01,-1.73E-12,0,0
0.890625,293,2.21E-11,998.01,1.00E+06,998.01,2.21E-11,0,0
0.891875,293,4.03E-12,998.01,1.00E+06,998.01,4.03E-12,0,0
0.893125,293,6.04E-11,998.01,1.00E+06,998.01,6.04E-11,0,0
0.894375,293,5.86E-11,998.01,1.00E+06,998.01,5.86E-11,0,0
0.895625,293,6.32E-11,998.01,1.00E+06,998.01,6.32E-11,0,0
0.896875,293,4.62E-11,998.01,1.00E+06,998.01,4.62E-11,0,0
0.898125,293,2.59E-11,998.01,1.00E+06,998.01,2.59E-11,0,0
0.899375,293,-1.69E-11,998.01,1.00E+06,998.01,-1.69E-11,0,0
0.900625,293,-6.90E-11,998.01,1.00E+06,998.01,-6.90E-11,0,0
0.901875,293,-3.09E-11,998.01,1.00E+06,998.01,-3.09E-11,0,0
0.903125,293,-7.86E-11,998.01,1.00E+06,998.01,-7.86E-11,0,0
0.904375,293,-1.43E-10,998.01,1.00E+06,998.01,-1.43E-10,0,0
0.905625,293,-1.11E-10,998.01,1.00E+06,998.01,-1.11E-10,0,0
0.906875,293,-1.12E-10,998.01,1.00E+06,998.01,-1.12E-10,0,0
0.908125,293,-1.28E-10,998.01,1.00E+06,998.01,-1.28E-10,0,0
0.909375,293,-1.60E-10,998.01,1.00E+06,998.01,-1.60E-10,0,0
0.910625,293,-9.74E-11,998.01,1.00E+06,998.01,-9.74E-11,0,0
0.911875,293,-1.27E-10,998.01,1.00E+06,998.01,-1.27E-10,0,0
0.913125,293,-9.74E-11,998.01,1.00E+06,998.01,-9.74E-11,0,0
0.914375,293,-1.31E-10,998.01,1.00E+06,998.01,-1.31E-10,0,0
0.915625,293,-1.05E-10,998.01,1.00E+06,998.01,-1.05E-10,0,0
0.916875,293,-1.41E-10,998.01,1.00E+06,998.01,-1.41E-10,0,0
0.918125,293,-1.58E-10,998.01,1.00E+06,998.01,-1.58E-10,0,0
0.919375,293,-1.02E-10,998.01,1.00E+06,998.01,-1.02E-10,0,0
0.920625,293,-1.02E-10,998.01,1.00E+06,998.01,-1.02E-10,0,0
0.921875,293,-1.36E-10,998.01,1.00E+06,998.01,-1.36E-10,0,0
0.923125,293,-6.94E-11,998.01,1.00E+06,998.01,-6.94E-11,0,0
0.924375,293,-1.15E-10,998.01,1.00E+06,998.01,-1.15E-10,0,0
0.925625,293,-1.11E-10,998.01,1.00E+06,998.01,-1.11E-10,0,0
0.926875,293,-7.63E-11,998.01,1.00E+06,998.01,-7.63E-11,0,0
0.928125,293,-7.28E-11,998.01,1.00E+06,998.01,-7.28E-11,0,0
0.929375,293,-6.67E-11,998.01,1.00E+06,998.01,-6.67E-11,0,0
0.930625,293,-4.97E-11,998.01,1.00E+06,998.01,-4.97E-11,0,0
0.931875,293,-2.71E-11,998.01,1.00E+06,998.01,-2.71E-11,0,0
0.933125,293,-9.95E-11,998.01,1.00E+06,998.01,-9.95E-11,0,0
0.934375,293,-8.36E-11,998.01,1.00E+06,998.01,-8.36E-11,0,0
0.935625,293,-9.22E-11,998.01,1.00E+06,998.01,-9.22E-11,0,0
0.936875,293,-1.01E-10,998.01,1.00E+06,998.01,-1.01E-10,0,0
0.938125,293,-1.56E-10,998.01,1.00E+06,998.01,-1.56E-10,0,0
0.939375,293,-1.91E-10,998.01,1.00E+06,998.01,-1.91E-10,0,0
0.940625,293,-1.79E-10,998.01,1.00E+06,998.01,-1.79E-10,0,0
0.941875,293,-1.72E-10,998.01,1.00E+06,998.01,-1.72E-10,0,0
0.943125,293,-1.86E-10,998.01,1.00E+06,998.01,-1.86E-10,0,0
0.944375,293,-1.38E-10,998.01,1.00E+06,998.01,-1.38E-10,0,0
0.945625,293,-1.58E-10,998.01,1.00E+06,998.01,-1.58E-10,0,0
0.946875,293,-1.64E-10,998.01,1.00E+06,998.01,-1.64E-10,0,0
0.948125,293,-1.79E-10,998.01,1.00E+06,998.01,-1.79E-10,0,0
0.949375,293,-1.76E-10,998.01,1.00E+06,998.01,-1.76E-10,0,0
0.950625,293,-1.57E-10,998.01,1.00E+06,998.01,-1.57E-10,0,0
0.951875,293,-1.21E-10,998.01,1.00E+06,998.01,-1.21E-10,0,0
0.953125,293,-1.31E-10,998.01,1.00E+06,998.01,-1.31E-10,0,0
0.954375,293,-7.41E-11,998.01,1.00E+06,998.01,-7.41E-11,0,0
0.955625,293,-7.10E-11,998.01,1.00E+06,998.01,-7.10E-11,0,0
0.956875,293,-1.81E-10,998.01,1.00E+06,998.01,-1.81E-10,0,0
0.958125,293,-1.85E-10,998.01,1.00E+06,998.01,-1.85E-10,0,0
0.959375,293,-1.93E-10,998.01,1.00E+06,998.01,-1.93E-10,0,0
0.960625,293,-1.22E-10,998.01,1.00E+06,998.01,-1.22E-10,0,0
0.961875,293,-1.38E-10,998.01,1.00E+06,998.01,-1.38E-10,0,0
0.963125,293,-1.38E-10,998.01,1.00E+06,998.01,-1.38E-10,0,0
0.964375,293,-1.19E-10,998.01,1.00E+06,998.01,-1.19E-10,0,0
0.965625,293,-1.63E-10,998.01,1.00E+06,998.01,-1.63E-10,0,0
0.966875,293,-9.95E-11,998.01,1.00E+06,998.01,-9.95E-11,0,0
0.968125,293,-7.74E-11,998.01,1.00E+06,998.01,-7.74E-11,0,0
0.969375,293,6.12E-14,998.01,1.00E+06,998.01,6.12E-14,0,0
0.970625,293,6.68E-11,998.01,1.00E+06,998.01,6.68E-11,0,0
0.971875,293,7.08E-11,998.01,1.00E+06,998.01,7.08E-11,0,0
0.973125,293,1.11E-10,998.01,1.00E+06,998.01,1.11E-10,0,0
0.974375,293,1.31E-10,998.01,1.00E+06,998.01,1.31E-10,0,0
0.975625,293,1.35E-10,998.01,1.00E+06,998.01,1.35E-10,0,0
0.976875,293,1.64E-10,998.01,1.00E+06,998.01,1.64E-10,0,0
0.978125,293,1.84E-10,998.01,1.00E+06,998.01,1.84E-10,0,0
0.979375,293,1.76E-10,998.01,1.00E+06,998.01,1.76E-10,0,0
0.980625,293,1.97E-10,998.01,1.00E+06,998.01,1.97E-10,0,0
0.981875,293,2.32E-10,998.01,1.00E+06,998.01,2.32E-10,0,0
0.983125,293,1.66E-10,998.01,1.00E+06,998.01,1.66E-10,0,0
0.984375,293,1.92E-10,998.01,1.00E+06,998.01,1.92E-10,0,0
0.985625,293,2.29E-10,998.01,1.00E+06,998.01,2.29E-10,0,0
0.986875,293,1.21E-10,998.01,1.00E+06,998.01,1.21E-10,0,0
0.988125,293,7.38E-11,998.01,1.00E+06,998.01,7.38E-11,0,0
0.989375,293,-1.50E-11,998.01,1.00E+06,998.01,-1.50E-11,0,0
0.990625,293,3.43E-11,998.01,1.00E+06,998.01,3.43E-11,0,0
0.991875,293,3.04E-11,998.01,1.00E+06,998.01,3.04E-11,0,0
0.993125,293,9.00E-12,998.01,1.00E+06,998.01,9.00E-12,0,0
0.994375,293,5.09E-11,998.01,1.00E+06,998.01,5.09E-11,0,0
0.995625,293,4.21E-11,998.01,1.00E+06,998.01,4.21E-11,0,0
0.996875,293,4.04E-11,998.01,1.00E+06,998.01,4.04E-11,0,0
0.998125,293,1.42E-11,998.01,1.00E+06,998.01,1.42E-11,0,0
0.999375,293,2.66E-11,998.01,1.00E+06,998.01,2.66E-11,0,0
