distance,T,p,U_0,U_1,U_2
0,346.081,3495.71,2.92068,-1.08554,0
0.00153939,346.069,3491.09,7.46615,-0.103116,0
0.00307879,345.821,3481.97,0.216202,1.5079,0
0.00461818,344.052,3440.6,-45.7547,5.63735,0
0.00615758,341.696,3350.05,-95.8387,3.58298,0
0.00769697,338.821,3281.47,-129.219,2.17504,0
0.00923636,336.317,3252.88,-152.297,1.83133,0
0.0107758,334.09,3261.25,-169.468,1.67586,0
0.0123152,332.202,3309.43,-182.016,1.47117,0
0.0138545,331.327,3371.33,-187.211,1.33647,0
0.0153939,330.842,3521.27,-189.806,1.15102,0
0.0169333,331.484,3748.2,-185.424,0.611007,0
0.0184727,332.565,3947.56,-178.391,0.288583,0
0.0200121,334.897,4319.23,-162.187,-0.248734,0
0.0215515,336.773,4615.15,-148.213,-0.675523,0
0.0230909,339.735,5130.86,-123.262,-1.37065,0
0.0246303,341.703,5520.8,-103.848,-1.76924,0
0.0261697,343.442,5943.41,-83.507,-2.06079,0
0.0277091,345.498,6632.07,-50.696,-2.55892,0
0.0292485,346.35,7116.13,-28.0771,-2.74044,0
0.0307879,346.706,7608.24,-5.50655,-2.97241,0
0.0323273,346.569,8103.01,16.3979,-2.86668,0
0.0338667,345.49,8827.62,49.0331,-2.90926,0
0.0354061,344.272,9290,70.0367,-2.87047,0
0.0369455,342.764,9729.14,90.0516,-2.79744,0
0.0384848,341.011,10142.1,109.158,-2.72124,0
0.0400242,339.045,10525,127.317,-2.6001,0
0.0415636,336.906,10875.5,144.421,-2.5523,0
0.043103,334.602,11191.7,160.458,-2.44043,0
0.0446424,332.173,11471.8,175.591,-2.31395,0
0.0461818,329.646,11713,190.017,-2.17026,0
0.0477212,327.081,11916.3,203.636,-2.0026,0
0.0492606,324.545,12087.3,216.285,-1.80681,0
0.0508,323.332,12161.2,222.1,-1.68926,0
0.0523394,320.987,12301.3,232.938,-1.49851,0
0.0538788,318.73,12422.1,242.858,-1.38491,0
0.0554182,316.468,12513.2,252.395,-1.2584,0
0.0569576,314.342,12587.3,261.099,-1.10858,0
0.058497,313.35,12623,265.078,-1.05098,0
0.0600364,311.488,12685.4,272.43,-0.939484,0
0.0615758,309.744,12736.4,279.169,-0.839608,0
0.0631152,308.915,12756.9,282.331,-0.782702,0
0.0646545,307.35,12794.8,288.23,-0.695935,0
0.0661939,305.847,12820.2,293.78,-0.629019,0
0.0677333,305.131,12828.3,296.405,-0.585999,0
0.0692727,303.788,12841.9,301.284,-0.512856,0
0.0708121,303.173,12849.3,303.504,-0.474731,0
0.0723515,302.077,12867.9,307.454,-0.415893,0
0.0738909,301.084,12887.6,311.013,-0.365032,0
0.0754303,300.634,12898.6,312.634,-0.339825,0
0.0769697,299.8,12920.6,315.631,-0.303563,0
0.0785091,299.413,12930.7,317.026,-0.292066,0
0.0800485,298.674,12951,319.698,-0.250678,0
0.0815879,298.377,12965.4,320.803,-0.234149,0
0.0831273,298.097,12980.1,321.838,-0.219993,0
0.0846667,297.491,13003.7,324.024,-0.21942,0
0.0862061,297.136,12999.1,325.275,-0.212225,0
0.0877455,296.26,12957.2,328.296,-0.213395,0
0.0892848,295.612,12917,330.506,-0.161122,0
0.0908242,295.733,12969.3,330.337,-0.0876077,0
0.0923636,295.308,12967.7,331.982,-0.113214,0
0.093903,295.469,13012.1,331.647,-0.0573049,0
0.0954424,295.434,13041.3,331.839,-0.100491,0
0.0969818,295.28,13090.9,332.522,-0.115283,0
0.0985212,295.162,13107.4,332.989,-0.108414,0
0.100061,295.031,13120.5,333.494,-0.107014,0
0.1016,294.771,13147,334.486,-0.100538,0
0.103139,294.662,13161.1,334.918,-0.0954893,0
0.104679,294.547,13175.1,335.366,-0.0952644,0
0.106218,294.427,13185.1,335.832,-0.0880749,0
0.107758,294.177,13200.4,336.795,-0.0786389,0
0.109297,294.061,13207.5,337.257,-0.071651,0
0.110836,293.965,13215.4,337.658,-0.0670031,0
0.112376,293.877,13224.1,338.034,-0.0621628,0
0.113915,293.7,13237.2,338.792,-0.0540038,0
0.115455,293.625,13244.1,339.129,-0.0506336,0
0.116994,293.554,13251.4,339.452,-0.0473796,0
0.118533,293.48,13256.4,339.782,-0.0442239,0
0.120073,293.399,13260.8,340.133,-0.0427659,0
0.121612,293.311,13260.3,340.507,-0.0347815,0
0.123152,293.231,13259,340.867,-0.0242387,0
0.124691,293.014,13246,341.818,-0.0150424,0
0.12623,293.069,13257.7,341.799,0.0126394,0
0.12777,293.064,13258.5,341.911,0.0210057,0
0.129309,293.045,13258.8,342.139,0.0102714,0
0.130848,293.092,13266.3,342.092,0.0266605,0
0.132388,293.122,13272.7,342.125,0.0184567,0
0.133927,293.176,13282.5,342.074,0.0228981,0
0.135467,293.23,13292.5,342.023,0.0223363,0
0.137006,293.289,13303.2,341.961,0.0205393,0
0.138545,293.341,13313.5,341.902,0.0191438,0
0.140085,293.395,13324.2,341.835,0.0167507,0
0.141624,293.441,13334.2,341.782,0.016705,0
0.143164,293.488,13343.9,341.726,0.014198,0
0.144703,293.51,13351,341.731,0.00883877,0
0.146242,293.529,13356.7,341.745,0.0104079,0
0.147782,293.544,13361.4,341.778,0.0106202,0
0.149321,293.543,13363.4,341.837,0.0136145,0
0.150861,293.538,13362.6,341.921,0.015423,0
0.1524,293.53,13360.8,342.018,0.016313,0
