x,T,p,rho,U_0,U_1,U_2
0.135625,293,1e+07,1002.15,5.90035e-12,0,0
0.136875,293,1e+07,1002.15,3.119e-11,0,0
0.138125,293,1e+07,1002.15,9.46658e-12,0,0
0.139375,293,1e+07,1002.15,2.01198e-12,0,0
0.140625,293,1e+07,1002.15,2.0016e-11,0,0
0.141875,293,1e+07,1002.15,1.29104e-11,0,0
0.143125,293,1e+07,1002.15,5.03504e-12,0,0
0.144375,293,1e+07,1002.15,-3.06754e-12,0,0
0.145625,293,1e+07,1002.15,-8.15431e-12,0,0
0.146875,293,1e+07,1002.15,2.98435e-11,0,0
0.148125,293,1e+07,1002.15,1.13342e-11,0,0
0.149375,293,1e+07,1002.15,-1.09222e-11,0,0
0.150625,293,1e+07,1002.15,2.60234e-11,0,0
0.151875,293,1e+07,1002.15,3.54261e-11,0,0
0.153125,293,1e+07,1002.15,-4.72229e-12,0,0
0.154375,293,1e+07,1002.15,-7.50749e-12,0,0
0.155625,293,1e+07,1002.15,2.01274e-11,0,0
0.156875,293,1e+07,1002.15,4.41512e-12,0,0
0.158125,293,1e+07,1002.15,1.0333e-11,0,0
0.159375,293,1e+07,1002.15,-1.64587e-11,0,0
0.160625,293,1e+07,1002.15,-5.05947e-12,0,0
0.161875,293,1e+07,1002.15,4.24138e-12,0,0
0.163125,293,1e+07,1002.15,-2.38664e-12,0,0
0.164375,293,1e+07,1002.15,7.67558e-12,0,0
0.165625,293,1e+07,1002.15,-8.26585e-12,0,0
0.166875,293,1e+07,1002.15,7.89444e-12,0,0
0.168125,293,1e+07,1002.15,-4.25754e-12,0,0
0.169375,293,1e+07,1002.15,-1.13096e-11,0,0
0.170625,293,1e+07,1002.15,-7.67483e-12,0,0
0.171875,293,1e+07,1002.15,-1.71405e-11,0,0
0.173125,293,1e+07,1002.15,-8.56323e-12,0,0
0.174375,293,1e+07,1002.15,7.92672e-13,0,0
0.175625,293,1e+07,1002.15,4.89105e-12,0,0
0.176875,293,1e+07,1002.15,4.34084e-12,0,0
0.178125,293,1e+07,1002.15,-8.93604e-12,0,0
0.179375,293,1e+07,1002.15,-2.38293e-11,0,0
0.180625,293,1e+07,1002.15,2.76768e-12,0,0
0.181875,293,1e+07,1002.15,4.06778e-12,0,0
0.183125,293,1e+07,1002.15,-1.99274e-11,0,0
0.184375,293,1e+07,1002.15,-9.54693e-12,0,0
0.185625,293,1e+07,1002.15,-1.17223e-11,0,0
0.186875,293,1e+07,1002.15,-2.67801e-11,0,0
0.188125,293,1e+07,1002.15,-1.64074e-11,0,0
0.189375,293,1e+07,1002.15,1.02792e-11,0,0
0.190625,293,1e+07,1002.15,1.66263e-11,0,0
0.191875,293,1e+07,1002.15,3.86248e-12,0,0
0.193125,293,1e+07,1002.15,-5.96915e-12,0,0
0.194375,293,1e+07,1002.15,8.67138e-12,0,0
0.195625,293,1e+07,1002.15,7.25119e-12,0,0
0.196875,293,1e+07,1002.15,1.04235e-12,0,0
0.198125,293,1e+07,1002.15,1.32337e-11,0,0
0.199375,293,1e+07,1002.15,1.04437e-11,0,0
0.200625,293,1e+07,1002.15,-2.18852e-12,0,0
0.201875,293,1e+07,1002.15,4.31494e-13,0,0
0.203125,293,1e+07,1002.15,7.66972e-12,0,0
0.204375,293,1e+07,1002.15,5.72268e-12,0,0
0.205625,293,1e+07,1002.15,-1.42594e-13,0,0
0.206875,293,1e+07,1002.15,1.31993e-11,0,0
0.208125,293,1e+07,1002.15,2.30467e-11,0,0
0.209375,293,1e+07,1002.15,4.15578e-12,0,0
0.210625,293,1e+07,1002.15,4.8283e-12,0,0
0.211875,293,1e+07,1002.15,2.43324e-11,0,0
0.213125,293,1e+07,1002.15,4.87835e-13,0,0
0.214375,293,1e+07,1002.15,3.93502e-12,0,0
0.215625,293,1e+07,1002.15,3.21149e-11,0,0
0.216875,293,1e+07,1002.15,1.93565e-11,0,0
0.218125,293,1e+07,1002.15,1.36849e-11,0,0
0.219375,293,1e+07,1002.15,1.54231e-11,0,0
0.220625,293,1e+07,1002.15,1.4931e-11,0,0
0.221875,293,1e+07,1002.15,-4.13966e-12,0,0
0.223125,293,1e+07,1002.15,-1.4248e-11,0,0
0.224375,293,1e+07,1002.15,1.67069e-11,0,0
0.225625,293,1e+07,1002.15,2.41123e-11,0,0
0.226875,293,1e+07,1002.15,-1.92607e-11,0,0
0.228125,293,1e+07,1002.15,4.32695e-12,0,0
0.229375,293,1e+07,1002.15,1.96536e-11,0,0
0.230625,293,1e+07,1002.15,-3.33685e-12,0,0
0.231875,293,1e+07,1002.15,1.14558e-11,0,0
0.233125,293,1e+07,1002.15,4.10105e-13,0,0
0.234375,293,1e+07,1002.15,-1.25659e-11,0,0
0.235625,293,1e+07,1002.15,2.11365e-11,0,0
0.236875,293,1e+07,1002.15,9.21782e-13,0,0
0.238125,293,1e+07,1002.15,4.32694e-12,0,0
