distance,T,p,U_0,U_1,U_2
0.00155556,210.046,12516.6,463.436,0.325012,0
0.00311111,155.734,5530.63,568.169,-149.031,0
0.00466667,140.695,4580.26,596.174,-181.468,0
0.00622222,131.136,4134.55,617.293,-192.419,0
0.00777778,124.948,3903.89,629.995,-201.427,0
0.00933333,120.47,3752.92,639.993,-204.592,0
0.0108889,117.111,3670.22,646.815,-207.868,0
0.0124444,114.491,3611.93,652.37,-208.755,0
0.014,112.795,3585.94,655.581,-210.078,0
0.0155556,111.862,3572.3,657.191,-210.277,0
0.0171111,110.704,3559.55,659.006,-210.111,0
0.0186667,109.726,3554.09,660.194,-210.134,0
0.0202222,109.177,3552.02,660.771,-209.915,0
0.0217778,108.45,3552.3,661.344,-209.54,0
0.0233333,108.011,3552.44,661.525,-209.301,0
0.0248889,107.572,3556.22,661.517,-208.905,0
0.0264444,107.303,3558.2,661.533,-208.652,0
0.028,106.95,3562.42,661.578,-208.282,0
0.0295556,106.756,3567.32,661.661,-207.92,0
0.0311111,106.625,3576.45,661.648,-207.542,0
0.0326667,105.661,3408.79,661.165,-214.471,0
0.0342222,106.314,3585.8,661.735,-206.684,0
0.0357778,106.192,3588.34,661.639,-206.547,0
0.0373333,106.111,3591.15,661.604,-206.393,0
0.0388889,106.056,3593.84,661.553,-206.291,0
0.0404444,106.006,3598.85,661.467,-206.288,0
0.042,105.96,3606.58,661.33,-206.305,0
0.0435556,105.87,3610.07,661.294,-206.253,0
0.0451111,105.77,3609.69,661.288,-206.142,0
0.0466667,105.73,3609.3,661.274,-205.93,0
0.0482222,105.669,3609.08,661.308,-205.763,0
0.0497778,105.627,3609.8,661.3,-205.635,0
0.0513333,105.6,3610.8,661.279,-205.558,0
0.0528889,105.614,3613.18,661.258,-205.469,0
0.0544444,105.615,3613.68,661.293,-205.384,0
0.056,105.644,3616.3,661.299,-205.367,0
0.0575556,105.661,3617.7,661.305,-205.348,0
0.0591111,105.703,3622.1,661.318,-205.3,0
0.0606667,105.613,3610.87,661.804,-205.016,0
0.0622222,111.114,3917.96,658.512,-198.647,0
0.0637778,124.697,4836.37,651.262,-176.308,0
0.0653333,147.148,8352.62,634.186,-76.6534,0
0.0668889,154.32,11381,616.468,-16.5091,0
0.0684444,158.08,12500,610.287,-6.01734,0
0.07,159.27,12674.1,608.219,-7.72549,0
0.0715556,159.56,12745.7,608.005,-4.92868,0
0.0731111,159.517,12717,608.205,-3.2773,0
0.0746667,160.199,12781.4,607.874,-1.62837,0
0.0762222,160.669,12862.3,607.268,-1.80236,0
0.0777778,161.444,13031.8,606.183,-2.49929,0
0.0793333,161.687,13091.7,605.669,-2.45351,0
0.0808889,161.848,13138.8,605.339,-1.51781,0
0.0824444,161.89,13139.4,605.168,-0.822345,0
0.084,161.818,13126.6,605.241,0.297996,0
0.0855556,161.83,13137.8,605.191,0.654179,0
0.0871111,161.847,13189,604.915,1.32044,0
0.0886667,161.899,13199.8,604.82,1.45781,0
0.0902222,162.072,13202.2,604.701,1.50878,0
0.0917778,162.207,13233.2,604.391,1.5539,0
0.0933333,162.253,13247.4,604.258,1.454,0
0.0948889,162.351,13276.4,603.974,1.23062,0
0.0964444,162.387,13286.6,603.86,1.16668,0
0.098,162.418,13295,603.772,1.14121,0
0.0995556,162.498,13310.8,603.547,1.24612,0
0.101111,162.483,13312.8,603.591,1.27751,0
0.102667,162.483,13314.7,603.607,1.36056,0
0.104222,162.487,13316.7,603.647,1.5924,0
0.105778,162.533,13322.9,603.597,1.72959,0
0.107333,162.506,13321.9,603.668,1.89645,0
0.108889,162.578,13331.3,603.567,2.07452,0
0.110444,162.723,13360.2,603.392,2.48624,0
0.112,162.774,13372.4,603.289,2.62691,0
0.113556,162.815,13379.4,603.206,2.68204,0
0.115111,162.845,13382.9,603.128,2.66099,0
0.116667,162.863,13384.8,603.082,2.57541,0
0.118222,162.866,13382.5,603.023,2.27438,0
0.119778,162.9,13381.6,602.958,2.11021,0
0.121333,162.856,13374.8,603.015,1.99308,0
0.122889,162.844,13368.8,603.041,1.899,0
0.124444,163.143,13358.1,602.668,1.8149,0
0.126,162.773,13353.7,603.183,1.79959,0
0.127556,162.738,13346.4,603.275,1.78918,0
0.129111,162.653,13329.4,603.513,1.80159,0
0.130667,162.614,13319.9,603.651,1.83538,0
0.132222,162.577,13312.6,603.785,1.8221,0
0.133778,162.546,13305.2,603.923,1.80138,0
0.135333,162.958,13302.6,603.447,1.78136,0
0.136889,162.942,13298.3,603.516,1.71171,0
0.138444,162.932,13296.6,603.561,1.61628,0
0.14,162.927,13295.6,603.572,1.54583,0
0.141556,162.465,13293.9,604.196,1.43621,0
0.143111,162.454,13292.5,604.211,1.39172,0
0.144667,162.44,13290.5,604.231,1.38014,0
0.146222,162.432,13287.8,604.252,1.39424,0
0.147778,162.412,13284.1,604.3,1.42125,0
0.149333,162.404,13279,604.362,1.48961,0
0.150889,162.351,13268.5,604.498,1.54957,0
0.152444,162.329,13257.3,604.649,1.66534,0
0.154,162.269,13242.1,604.873,1.75569,0
