distance,T,p,U_0,U_1,U_2
0,346.263,3495.04,2.92362,-1.08759,0
0.00153939,346.266,3490.42,7.47325,-0.103158,0
0.00307879,345.943,3481.33,0.215576,1.50846,0
0.00461818,344.088,3439.93,-45.7907,5.64009,0
0.00615758,341.741,3349.29,-95.9031,3.58451,0
0.00769697,338.857,3280.66,-129.297,2.17608,0
0.00923636,336.35,3252.1,-152.376,1.83212,0
0.0107758,334.119,3260.5,-169.544,1.67623,0
0.0123152,332.227,3308.72,-182.086,1.47131,0
0.0138545,331.351,3370.66,-187.275,1.33675,0
0.0153939,330.864,3520.67,-189.862,1.15099,0
0.0169333,331.504,3747.69,-185.464,0.610975,0
0.0184727,332.585,3947.14,-178.421,0.288584,0
0.0200121,334.921,4319.13,-162.206,-0.249191,0
0.0215515,336.799,4615.36,-148.242,-0.675318,0
0.0230909,339.77,5131.64,-123.306,-1.37064,0
0.0246303,341.737,5521.85,-103.896,-1.772,0
0.0261697,343.463,5944.13,-83.5156,-2.06564,0
0.0277091,345.498,6631.77,-50.6655,-2.56153,0
0.0292485,346.354,7116.19,-28.0887,-2.73933,0
0.0307879,346.72,7609.36,-5.57043,-2.96917,0
0.0323273,346.584,8104.59,16.3331,-2.87153,0
0.0338667,345.503,8829.23,49.0724,-2.9047,0
0.0354061,344.285,9291.09,70.0867,-2.85466,0
0.0369455,342.776,9730.12,90.0649,-2.78466,0
0.0384848,341.021,10143.7,109.154,-2.72215,0
0.0400242,339.052,10526.7,127.282,-2.59992,0
0.0415636,336.91,10877.1,144.364,-2.55526,0
0.043103,334.601,11192.7,160.463,-2.44835,0
0.0446424,332.164,11471.8,175.682,-2.31677,0
0.0461818,329.641,11713.1,190.104,-2.16392,0
0.0477212,327.089,11917.7,203.671,-1.99698,0
0.0492606,324.555,12089.1,216.288,-1.80716,0
0.0508,323.336,12162.2,222.106,-1.69323,0
0.0523394,320.965,12299.7,233.024,-1.50547,0
0.0538788,318.705,12418.8,242.973,-1.3831,0
0.0554182,316.467,12511.3,252.459,-1.25414,0
0.0569576,314.359,12587,261.126,-1.10699,0
0.058497,313.368,12623,265.11,-1.05038,0
0.0600364,311.5,12685,272.479,-0.938235,0
0.0615758,309.749,12735.8,279.223,-0.837593,0
0.0631152,308.917,12756.3,282.381,-0.780939,0
0.0646545,307.349,12794.4,288.255,-0.694644,0
0.0661939,305.844,12819.8,293.785,-0.628129,0
0.0677333,305.127,12827.9,296.403,-0.586042,0
0.0692727,303.782,12841.5,301.28,-0.513445,0
0.0708121,303.168,12848.9,303.502,-0.475393,0
0.0723515,302.073,12867.4,307.471,-0.416009,0
0.0738909,301.08,12887.2,311.039,-0.364787,0
0.0754303,300.627,12898.1,312.667,-0.339539,0
0.0769697,299.789,12919.9,315.665,-0.302175,0
0.0785091,299.403,12930.2,317.052,-0.290866,0
0.0800485,298.665,12950.8,319.708,-0.250921,0
0.0815879,298.367,12965.3,320.812,-0.235277,0
0.0831273,298.087,12980,321.85,-0.220958,0
0.0846667,297.481,13003.5,324.042,-0.219758,0
0.0862061,297.127,12999,325.299,-0.212661,0
0.0877455,296.251,12957,328.33,-0.213698,0
0.0892848,295.603,12916.9,330.541,-0.160449,0
0.0908242,295.725,12969.3,330.371,-0.0869851,0
0.0923636,295.298,12967.3,332.009,-0.112574,0
0.093903,295.459,13011.7,331.673,-0.057475,0
0.0954424,295.424,13040.9,331.862,-0.100727,0
0.0969818,295.273,13090.7,332.537,-0.115325,0
0.0985212,295.157,13107.5,333.004,-0.108994,0
0.100061,295.028,13120.8,333.511,-0.107559,0
0.1016,294.775,13147.3,334.516,-0.099725,0
0.103139,294.668,13161.5,334.948,-0.0945481,0
0.104679,294.554,13175.5,335.398,-0.0946443,0
0.106218,294.434,13185.5,335.867,-0.0876707,0
0.107758,294.181,13200.7,336.83,-0.0783583,0
0.109297,294.063,13207.7,337.289,-0.0716654,0
0.110836,293.964,13215.6,337.687,-0.0668584,0
0.112376,293.874,13224.1,338.061,-0.0625886,0
0.113915,293.696,13236.9,338.812,-0.0538484,0
0.115455,293.622,13243.7,339.148,-0.0507513,0
0.116994,293.553,13250.9,339.469,-0.0476227,0
0.118533,293.481,13256,339.798,-0.0442806,0
0.120073,293.403,13260.4,340.15,-0.0432681,0
0.121612,293.317,13259.9,340.526,-0.0351727,0
0.123152,293.238,13258.6,340.887,-0.0246189,0
0.124691,293.023,13245.8,341.839,-0.0145508,0
0.12623,293.077,13257.7,341.816,0.0130106,0
0.12777,293.071,13258.7,341.927,0.0211962,0
0.129309,293.048,13258.9,342.156,0.0106279,0
0.130848,293.095,13266.5,342.107,0.0263132,0
0.132388,293.12,13272.8,342.14,0.0186335,0
0.133927,293.17,13282.6,342.089,0.0227829,0
0.135467,293.221,13292.5,342.04,0.022153,0
0.137006,293.276,13303.1,341.978,0.0207117,0
0.138545,293.327,13313.4,341.919,0.0193069,0
0.140085,293.38,13324.1,341.851,0.0166985,0
0.141624,293.426,13334.1,341.798,0.0165467,0
0.143164,293.473,13343.8,341.744,0.0141376,0
0.144703,293.496,13351.1,341.75,0.00848904,0
0.146242,293.517,13356.7,341.766,0.0101861,0
0.147782,293.535,13361.5,341.803,0.0102303,0
0.149321,293.537,13363.4,341.865,0.0135451,0
0.150861,293.533,13362.6,341.953,0.0151276,0
0.1524,293.526,13360.8,342.052,0.0163252,0
