distance,T,p,U_0,U_1,U_2
0.00155556,250.946,13267.2,434.632,-1.48693,0
0.00311111,173.475,5608.37,567.34,-153.316,0
0.00466667,146.921,4441.39,605.09,-179.853,0
0.00622222,134.775,4091.3,618.92,-197.148,0
0.00777778,126.394,3870.27,630.655,-201.244,0
0.00933333,119.59,3699.73,640.167,-204.35,0
0.0108889,114.309,3602.58,647.557,-206.111,0
0.0124444,110.746,3556.7,652.178,-208.251,0
0.014,108.8,3531.42,655.107,-208.883,0
0.0155556,108.257,3548.2,655.947,-209.062,0
0.0171111,107.175,3534.08,657.708,-209.008,0
0.0186667,105.79,3508.93,659.821,-209.386,0
0.0202222,105.172,3508.59,660.733,-209.865,0
0.0217778,104.949,3513.1,661.125,-209.976,0
0.0233333,105.063,3514.45,661.004,-209.659,0
0.0248889,105.131,3518.9,660.992,-209.28,0
0.0264444,105.044,3520.98,661.154,-209.186,0
0.028,104.88,3521.02,661.395,-209.121,0
0.0295556,104.942,3526.17,661.311,-208.998,0
0.0311111,104.986,3531.88,661.285,-208.842,0
0.0326667,103.534,3364.36,661.263,-215.835,0
0.0342222,104.951,3535.09,661.457,-208.504,0
0.0357778,105.003,3540.92,661.408,-208.418,0
0.0373333,105.055,3546.98,661.379,-208.281,0
0.0388889,104.992,3544.64,661.52,-208.168,0
0.0404444,105.028,3549.03,661.477,-208.124,0
0.042,105.018,3549.12,661.491,-208.073,0
0.0435556,105.031,3550.05,661.517,-207.919,0
0.0451111,105.073,3554.12,661.51,-207.797,0
0.0466667,105.107,3559.54,661.49,-207.697,0
0.0482222,105.084,3560.55,661.552,-207.641,0
0.0497778,105.09,3561.51,661.582,-207.523,0
0.0513333,105.128,3564.41,661.552,-207.412,0
0.0528889,105.151,3567.29,661.537,-207.356,0
0.0544444,105.146,3568.1,661.571,-207.281,0
0.056,105.149,3569.06,661.601,-207.192,0
0.0575556,105.167,3570.2,661.573,-207.19,0
0.0591111,105.159,3571.06,661.611,-207.148,0
0.0606667,105.169,3571.89,661.613,-207.104,0
0.0622222,105.207,3573.55,661.574,-207.028,0
0.0637778,105.196,3573.61,661.604,-206.984,0
0.0653333,105.231,3575.68,661.574,-206.926,0
0.0668889,105.209,3574.31,661.604,-206.936,0
0.0684444,105.323,3566.31,660.848,-208.781,0
0.07,108.069,3815.56,659.398,-200.002,0
0.0715556,130.566,6619.12,645.154,-115.836,0
0.0731111,154.548,9953.69,613.942,-67.1078,0
0.0746667,158.966,12366,610.1,-18.0445,0
0.0762222,157.321,12303.5,612.979,-8.46884,0
0.0777778,158.137,12448.9,611.601,-6.33137,0
0.0793333,158.292,12480.5,611.336,-6.65756,0
0.0808889,158.615,12570.9,610.858,-6.315,0
0.0824444,158.749,12625.3,610.65,-5.86277,0
0.084,159.037,12726.5,610.199,-4.73184,0
0.0855556,159.281,12779.7,609.803,-4.28938,0
0.0871111,159.432,12852.3,609.659,-3.43796,0
0.0886667,159.441,12864.3,609.639,-3.12895,0
0.0902222,159.546,12872.9,609.381,-3.00244,0
0.0917778,159.665,12910,609.192,-2.71491,0
0.0933333,159.686,12923.9,609.158,-2.56822,0
0.0948889,159.766,12952.5,609.032,-2.27783,0
0.0964444,159.845,12971.2,608.902,-2.17357,0
0.098,159.858,12982.6,608.884,-2.02509,0
0.0995556,160.042,13019.5,608.631,-1.64507,0
0.101111,160.019,13029.5,608.624,-1.63376,0
0.102667,159.992,13032.7,608.672,-1.41652,0
0.104222,160.036,13048.1,608.603,-0.993113,0
0.105778,160.082,13056.4,608.528,-0.836477,0
0.107333,160.091,13059.1,608.514,-0.769634,0
0.108889,160.094,13061.7,608.508,-0.778533,0
0.110444,160.111,13069.8,608.481,-0.846555,0
0.112,160.131,13076.4,608.447,-0.872795,0
0.113556,160.161,13085.5,608.398,-0.87539,0
0.115111,160.194,13096.6,608.343,-0.846849,0
0.116667,160.251,13111.9,608.248,-0.790564,0
0.118222,160.377,13149.8,608.044,-0.592071,0
0.119778,160.41,13166.3,607.991,-0.43476,0
0.121333,160.498,13188,607.847,-0.348216,0
0.122889,160.525,13201.6,607.805,-0.206368,0
0.124444,160.76,13222.7,607.437,-0.0346329,0
0.126,160.609,13227.7,607.668,-0.0153517,0
0.127556,160.665,13240.3,607.575,0.053838,0
0.129111,160.715,13256.2,607.491,0.24057,0
0.130667,160.708,13258.9,607.504,0.345635,0
0.132222,160.746,13266.1,607.44,0.451116,0
0.133778,160.723,13265.8,607.478,0.574046,0
0.135333,160.949,13276.6,607.116,0.707704,0
0.136889,160.921,13274.8,607.161,0.82797,0
0.138444,160.961,13281.4,607.095,0.920613,0
0.14,160.951,13280.3,607.112,1.00076,0
0.141556,160.772,13279.4,607.4,1.05232,0
0.143111,160.784,13282.3,607.379,1.06479,0
0.144667,160.787,13284.1,607.374,1.0556,0
0.146222,160.798,13287.3,607.358,1.03323,0
0.147778,160.808,13291.3,607.341,0.998294,0
0.149333,160.831,13297.2,607.303,0.95398,0
0.150889,160.846,13303.4,607.278,0.900858,0
0.152444,160.876,13311.8,607.228,0.859607,0
0.154,160.905,13320.8,607.182,0.816556,0
