distance,T,p,U_0,U_1,U_2
0.00155556,266.403,13212.2,424.372,-1.13651,0
0.00311111,179.108,5295.16,571.726,-165.042,0
0.00466667,144.563,4100.94,611.86,-190.066,0
0.00622222,131.048,3848.53,623.859,-204.916,0
0.00777778,120.961,3619,635.955,-206.261,0
0.00933333,113.74,3521.92,644.334,-209.7,0
0.0108889,108.613,3467.93,651.459,-210.437,0
0.0124444,105.516,3443.87,656.112,-212.122,0
0.014,104.452,3446.64,658.892,-212.392,0
0.0155556,104.274,3437.2,660.159,-212.384,0
0.0171111,104.709,3472.65,660.077,-211.861,0
0.0186667,104.22,3469.09,661.297,-211.657,0
0.0202222,104.002,3482.23,661.817,-211.573,0
0.0217778,104.091,3493.35,662.02,-210.927,0
0.0233333,104.258,3494.86,661.818,-210.767,0
0.0248889,104.473,3486.85,661.531,-210.598,0
0.0264444,104.614,3491.12,661.387,-210.374,0
0.028,104.703,3510.17,661.36,-210.012,0
0.0295556,104.626,3514.63,661.545,-209.795,0
0.0311111,104.632,3518.75,661.622,-209.535,0
0.0326667,103.019,3330.34,661.575,-217.281,0
0.0342222,104.82,3524.65,661.425,-209.239,0
0.0357778,104.873,3529,661.388,-209.12,0
0.0373333,104.857,3531.46,661.493,-208.87,0
0.0388889,104.794,3532.6,661.65,-208.709,0
0.0404444,104.843,3537.99,661.615,-208.618,0
0.042,104.907,3540.97,661.563,-208.507,0
0.0435556,104.971,3544.32,661.491,-208.408,0
0.0451111,104.972,3545.33,661.526,-208.279,0
0.0466667,104.94,3545.01,661.607,-208.148,0
0.0482222,104.971,3548.22,661.59,-208.035,0
0.0497778,105.005,3551.98,661.564,-207.962,0
0.0513333,105.035,3555,661.561,-207.853,0
0.0528889,105.058,3556.53,661.555,-207.764,0
0.0544444,105.081,3557.92,661.555,-207.667,0
0.056,105.092,3559.92,661.564,-207.597,0
0.0575556,105.087,3561.07,661.574,-207.592,0
0.0591111,105.082,3562.82,661.607,-207.533,0
0.0606667,105.096,3564.44,661.619,-207.441,0
0.0622222,105.124,3565.37,661.601,-207.358,0
0.0637778,105.134,3566.14,661.599,-207.313,0
0.0653333,105.188,3569.63,661.542,-207.245,0
0.0668889,105.186,3570.27,661.573,-207.183,0
0.0684444,104.608,3499.08,661.443,-210.374,0
0.07,105.615,3617.27,661.08,-206.129,0
0.0715556,122.96,5464.75,646.446,-147.832,0
0.0731111,137.988,7960.87,635.916,-81.5191,0
0.0746667,154.857,11203,616.778,-15.5894,0
0.0762222,158.797,12157.1,610.722,-14.9213,0
0.0777778,159.472,12359.5,609.709,-9.39869,0
0.0793333,159.269,12385.8,610.059,-7.91407,0
0.0808889,159.729,12529.1,609.287,-6.04376,0
0.0824444,160.024,12607.4,608.797,-5.87468,0
0.084,160.275,12722.7,608.397,-4.93352,0
0.0855556,160.171,12738.3,608.582,-4.3299,0
0.0871111,160.504,12831.5,608.585,-3.04696,0
0.0886667,160.639,12859.5,608.337,-2.82747,0
0.0902222,160.384,12844.9,608.27,-2.94524,0
0.0917778,160.44,12883,608.19,-2.35099,0
0.0933333,160.524,12905.4,608.057,-2.20754,0
0.0948889,160.591,12943.2,607.957,-1.97491,0
0.0964444,160.605,12957.4,607.943,-1.87213,0
0.098,160.645,12973.6,607.888,-1.75715,0
0.0995556,160.921,12996,607.696,-1.31097,0
0.101111,160.677,13003.3,607.853,-1.37807,0
0.102667,160.729,13020.7,607.772,-1.34842,0
0.104222,160.835,13058.3,607.604,-1.25396,0
0.105778,160.859,13072.5,607.568,-1.16515,0
0.107333,160.908,13088.3,607.488,-1.09733,0
0.108889,160.909,13095.7,607.487,-1.01876,0
0.110444,160.944,13112,607.427,-0.942992,0
0.112,160.964,13120.8,607.392,-0.928798,0
0.113556,160.991,13131.4,607.346,-0.926452,0
0.115111,161.029,13143.6,607.281,-0.906108,0
0.116667,161.048,13154,607.25,-0.838178,0
0.118222,161.077,13173.1,607.206,-0.550104,0
0.119778,161.146,13188.4,607.092,-0.331257,0
0.121333,161.092,13187.9,607.184,-0.0702063,0
0.122889,161.172,13201.4,607.051,0.144785,0
0.124444,161.396,13209.8,606.751,0.405018,0
0.126,161.188,13212,607.024,0.493717,0
0.127556,161.169,13213.8,607.055,0.612542,0
0.129111,161.214,13227.4,606.978,0.668022,0
0.130667,161.23,13233.7,606.951,0.660562,0
0.132222,161.246,13240.4,606.923,0.640644,0
0.133778,161.264,13247.9,606.891,0.612042,0
0.135333,161.522,13255.1,606.511,0.649213,0
0.136889,161.539,13263.3,606.477,0.607401,0
0.138444,161.564,13272.5,606.432,0.582482,0
0.14,161.587,13281.8,606.389,0.563758,0
0.141556,161.376,13291.3,606.693,0.485749,0
0.143111,161.402,13300.1,606.647,0.508593,0
0.144667,161.411,13306.7,606.629,0.562084,0
0.146222,161.442,13315.7,606.575,0.623923,0
0.147778,161.437,13319.4,606.581,0.719081,0
0.149333,161.474,13327.6,606.516,0.839742,0
0.150889,161.44,13326,606.571,0.988041,0
0.152444,161.487,13333.4,606.493,1.12003,0
0.154,161.453,13331.6,606.549,1.25861,0
