distance,T,p,U_0,U_1,U_2
0.00155556,266.411,13212.8,424.358,-1.13602,0
0.00311111,179.097,5293.83,571.744,-165.127,0
0.00466667,144.568,4100.57,611.844,-190.147,0
0.00622222,131.027,3846.98,623.866,-204.958,0
0.00777778,120.94,3617.63,635.957,-206.314,0
0.00933333,113.722,3520.72,644.334,-209.755,0
0.0108889,108.6,3466.66,651.447,-210.486,0
0.0124444,105.528,3447.1,656.063,-212.145,0
0.014,104.605,3470.43,658.667,-212.245,0
0.0155556,104.561,3476.72,659.73,-211.706,0
0.0171111,104.467,3479.85,660.564,-211.263,0
0.0186667,104.241,3485.71,661.387,-211.093,0
0.0202222,104.154,3494.17,661.81,-210.956,0
0.0217778,104.263,3500.63,661.899,-210.576,0
0.0233333,104.396,3502.22,661.712,-210.463,0
0.0248889,104.588,3504.77,661.435,-210.316,0
0.0264444,104.725,3510.98,661.34,-209.938,0
0.028,104.67,3516.8,661.533,-209.615,0
0.0295556,104.729,3526.42,661.518,-209.43,0
0.0311111,104.732,3527.21,661.587,-209.213,0
0.0326667,103.124,3337.45,661.526,-216.96,0
0.0342222,104.876,3531.94,661.509,-208.77,0
0.0357778,104.921,3537.2,661.462,-208.698,0
0.0373333,104.958,3542.8,661.444,-208.545,0
0.0388889,104.901,3541.73,661.576,-208.388,0
0.0404444,104.919,3542.96,661.6,-208.216,0
0.042,104.982,3547.53,661.538,-208.102,0
0.0435556,105.046,3552.32,661.479,-208.014,0
0.0451111,105.047,3554.27,661.505,-207.939,0
0.0466667,105.026,3554.12,661.568,-207.857,0
0.0482222,105.02,3554.84,661.607,-207.784,0
0.0497778,105.029,3556.97,661.608,-207.722,0
0.0513333,105.075,3560.77,661.569,-207.607,0
0.0528889,105.093,3562.18,661.573,-207.539,0
0.0544444,105.113,3563.04,661.568,-207.478,0
0.056,105.13,3564.43,661.565,-207.409,0
0.0575556,105.121,3564.95,661.58,-207.4,0
0.0591111,105.127,3566.86,661.592,-207.337,0
0.0606667,105.132,3568.71,661.616,-207.258,0
0.0622222,105.16,3569.96,661.595,-207.182,0
0.0637778,105.17,3570.58,661.592,-207.15,0
0.0653333,105.213,3572.71,661.553,-207.104,0
0.0668889,105.215,3573.49,661.573,-207.059,0
0.0684444,104.645,3503.89,661.455,-210.175,0
0.07,105.643,3620.59,661.087,-205.979,0
0.0715556,122.969,5467.52,646.468,-147.738,0
0.0731111,137.988,7962.9,635.954,-81.5114,0
0.0746667,154.842,11204.3,616.851,-15.5148,0
0.0762222,158.782,12158.9,610.807,-14.844,0
0.0777778,159.445,12359.3,609.818,-9.35843,0
0.0793333,159.244,12386,610.16,-7.90361,0
0.0808889,159.671,12524.4,609.437,-6.08707,0
0.0824444,159.956,12598.6,608.959,-5.90502,0
0.084,160.207,12713.2,608.537,-5.03004,0
0.0855556,160.136,12735,608.655,-4.45919,0
0.0871111,160.485,12833.3,608.61,-3.17566,0
0.0886667,160.622,12862,608.35,-2.92378,0
0.0902222,160.344,12843.5,608.324,-2.97392,0
0.0917778,160.417,12882.8,608.209,-2.39592,0
0.0933333,160.506,12906.4,608.063,-2.24914,0
0.0948889,160.568,12941.4,607.971,-1.98383,0
0.0964444,160.571,12954.1,607.976,-1.85608,0
0.098,160.621,12970.7,607.901,-1.75151,0
0.0995556,160.906,12995.5,607.685,-1.3213,0
0.101111,160.659,13002.5,607.855,-1.38373,0
0.102667,160.713,13019.8,607.772,-1.33526,0
0.104222,160.823,13057.6,607.601,-1.23535,0
0.105778,160.852,13072.7,607.558,-1.14935,0
0.107333,160.904,13089.5,607.475,-1.07893,0
0.108889,160.906,13097,607.475,-1.00173,0
0.110444,160.941,13112.9,607.422,-0.922171,0
0.112,160.96,13121.3,607.391,-0.91288,0
0.113556,160.986,13131.7,607.348,-0.914956,0
0.115111,161.024,13143.9,607.285,-0.904335,0
0.116667,161.045,13154.2,607.252,-0.844106,0
0.118222,161.074,13173.2,607.203,-0.567385,0
0.119778,161.144,13188.7,607.086,-0.35289,0
0.121333,161.091,13188.4,607.174,-0.0941327,0
0.122889,161.174,13202.5,607.036,0.12284,0
0.124444,161.396,13211.7,606.734,0.392519,0
0.126,161.195,13213.9,607.003,0.489904,0
0.127556,161.171,13215.5,607.043,0.616958,0
0.129111,161.217,13228.9,606.968,0.69554,0
0.130667,161.232,13235.1,606.944,0.691177,0
0.132222,161.249,13241.9,606.915,0.673499,0
0.133778,161.265,13249,606.888,0.642676,0
0.135333,161.515,13255.6,606.517,0.674447,0
0.136889,161.532,13263.4,606.486,0.629785,0
0.138444,161.557,13272.5,606.44,0.600641,0
0.14,161.582,13281.7,606.395,0.581177,0
0.141556,161.378,13291.3,606.692,0.502795,0
0.143111,161.406,13300.1,606.644,0.52475,0
0.144667,161.416,13306.9,606.625,0.577351,0
0.146222,161.448,13316.1,606.57,0.638934,0
0.147778,161.443,13319.9,606.577,0.732731,0
0.149333,161.481,13328.5,606.513,0.849204,0
0.150889,161.448,13327.3,606.566,0.993666,0
0.152444,161.493,13334.6,606.489,1.12181,0
0.154,161.46,13333,606.542,1.26036,0
