x,T,U_0,rho,p,rho,U_0,U_1,U_2
0.035625,293,-7.87E-12,1002.15,1.00E+07,1002.15,-7.87E-12,0,0
0.036875,293,-1.24E-11,1002.15,1.00E+07,1002.15,-1.24E-11,0,0
0.038125,293,-1.04E-11,1002.15,1.00E+07,1002.15,-1.04E-11,0,0
0.039375,293,-1.09E-11,1002.15,1.00E+07,1002.15,-1.09E-11,0,0
0.040625,293,-8.68E-12,1002.15,1.00E+07,1002.15,-8.68E-12,0,0
0.041875,293,-1.08E-11,1002.15,1.00E+07,1002.15,-1.08E-11,0,0
0.043125,293,-9.47E-12,1002.15,1.00E+07,1002.15,-9.47E-12,0,0
0.044375,293,-8.12E-12,1002.15,1.00E+07,1002.15,-8.12E-12,0,0
0.045625,293,-8.73E-12,1002.15,1.00E+07,1002.15,-8.73E-12,0,0
0.046875,293,-4.20E-12,1002.15,1.00E+07,1002.15,-4.20E-12,0,0
0.048125,293,-3.32E-12,1002.15,1.00E+07,1002.15,-3.32E-12,0,0
0.049375,293,3.36E-13,1002.15,1.00E+07,1002.15,3.36E-13,0,0
0.050625,293,-4.81E-12,1002.15,1.00E+07,1002.15,-4.81E-12,0,0
0.051875,293,-7.23E-12,1002.15,1.00E+07,1002.15,-7.23E-12,0,0
0.053125,293,-7.58E-13,1002.15,1.00E+07,1002.15,-7.58E-13,0,0
0.054375,293,2.07E-12,1002.15,1.00E+07,1002.15,2.07E-12,0,0
0.055625,293,2.49E-12,1002.15,1.00E+07,1002.15,2.49E-12,0,0
0.056875,293,4.65E-12,1002.15,1.00E+07,1002.15,4.65E-12,0,0
0.058125,293,8.34E-12,1002.15,1.00E+07,1002.15,8.34E-12,0,0
0.059375,293,1.14E-11,1002.15,1.00E+07,1002.15,1.14E-11,0,0
0.060625,293,5.81E-12,1002.15,1.00E+07,1002.15,5.81E-12,0,0
0.061875,293,5.86E-12,1002.15,1.00E+07,1002.15,5.86E-12,0,0
0.063125,293,6.31E-12,1002.15,1.00E+07,1002.15,6.31E-12,0,0
0.064375,293,8.86E-12,1002.15,1.00E+07,1002.15,8.86E-12,0,0
0.065625,293,8.78E-12,1002.15,1.00E+07,1002.15,8.78E-12,0,0
0.066875,293,9.26E-12,1002.15,1.00E+07,1002.15,9.26E-12,0,0
0.068125,293,5.08E-12,1002.15,1.00E+07,1002.15,5.08E-12,0,0
0.069375,293,7.36E-12,1002.15,1.00E+07,1002.15,7.36E-12,0,0
0.070625,293,9.53E-12,1002.15,1.00E+07,1002.15,9.53E-12,0,0
0.071875,293,1.05E-11,1002.15,1.00E+07,1002.15,1.05E-11,0,0
0.073125,293,9.93E-12,1002.15,1.00E+07,1002.15,9.93E-12,0,0
0.074375,293,1.13E-11,1002.15,1.00E+07,1002.15,1.13E-11,0,0
0.075625,293,1.15E-11,1002.15,1.00E+07,1002.15,1.15E-11,0,0
0.076875,293,1.90E-11,1002.15,1.00E+07,1002.15,1.90E-11,0,0
0.078125,293,1.90E-11,1002.15,1.00E+07,1002.15,1.90E-11,0,0
0.079375,293,1.97E-11,1002.15,1.00E+07,1002.15,1.97E-11,0,0
0.080625,293,2.00E-11,1002.15,1.00E+07,1002.15,2.00E-11,0,0
0.081875,293,1.79E-11,1002.15,1.00E+07,1002.15,1.79E-11,0,0
0.083125,293,1.78E-11,1002.15,1.00E+07,1002.15,1.78E-11,0,0
0.084375,293,1.66E-11,1002.15,1.00E+07,1002.15,1.66E-11,0,0
0.085625,293,2.06E-11,1002.15,1.00E+07,1002.15,2.06E-11,0,0
0.086875,293,1.76E-11,1002.15,1.00E+07,1002.15,1.76E-11,0,0
0.088125,293,1.62E-11,1002.15,1.00E+07,1002.15,1.62E-11,0,0
0.089375,293,1.38E-11,1002.15,1.00E+07,1002.15,1.38E-11,0,0
0.090625,293,1.25E-11,1002.15,1.00E+07,1002.15,1.25E-11,0,0
0.091875,293,6.46E-12,1002.15,1.00E+07,1002.15,6.46E-12,0,0
0.093125,293,5.21E-12,1002.15,1.00E+07,1002.15,5.21E-12,0,0
0.094375,293,6.35E-12,1002.15,1.00E+07,1002.15,6.35E-12,0,0
0.095625,293,7.03E-12,1002.15,1.00E+07,1002.15,7.03E-12,0,0
0.096875,293,4.90E-12,1002.15,1.00E+07,1002.15,4.90E-12,0,0
0.098125,293,3.06E-12,1002.15,1.00E+07,1002.15,3.06E-12,0,0
0.099375,293,3.33E-12,1002.15,1.00E+07,1002.15,3.33E-12,0,0
0.100625,293,4.84E-12,1002.15,1.00E+07,1002.15,4.84E-12,0,0
0.101875,293,-9.44E-13,1002.15,1.00E+07,1002.15,-9.44E-13,0,0
0.103125,293,5.02E-12,1002.15,1.00E+07,1002.15,5.02E-12,0,0
0.104375,293,5.87E-12,1002.15,1.00E+07,1002.15,5.87E-12,0,0
0.105625,293,5.51E-12,1002.15,1.00E+07,1002.15,5.51E-12,0,0
0.106875,293,7.49E-12,1002.15,1.00E+07,1002.15,7.49E-12,0,0
0.108125,293,1.07E-11,1002.15,1.00E+07,1002.15,1.07E-11,0,0
0.109375,293,1.64E-11,1002.15,1.00E+07,1002.15,1.64E-11,0,0
0.110625,293,1.71E-11,1002.15,1.00E+07,1002.15,1.71E-11,0,0
0.111875,293,2.32E-11,1002.15,1.00E+07,1002.15,2.32E-11,0,0
0.113125,293,3.39E-11,1002.15,1.00E+07,1002.15,3.39E-11,0,0
0.114375,293,4.75E-11,1002.15,1.00E+07,1002.15,4.75E-11,0,0
0.115625,293,6.13E-11,1002.15,1.00E+07,1002.15,6.13E-11,0,0
0.116875,293,9.28E-11,1002.15,1.00E+07,1002.15,9.28E-11,0,0
0.118125,293,1.35E-10,1002.15,1.00E+07,1002.15,1.35E-10,0,0
0.119375,293,2.14E-10,1002.15,1.00E+07,1002.15,2.14E-10,0,0
0.120625,293,3.41E-10,1002.15,1.00E+07,1002.15,3.41E-10,0,0
0.121875,293,5.45E-10,1002.15,1.00E+07,1002.15,5.45E-10,0,0
0.123125,293,9.04E-10,1002.15,1.00E+07,1002.15,9.04E-10,0,0
0.124375,293,1.50E-09,1002.15,1.00E+07,1002.15,1.50E-09,0,0
0.125625,293,2.48E-09,1002.15,1.00E+07,1002.15,2.48E-09,0,0
0.126875,293,4.08E-09,1002.15,1.00E+07,1002.15,4.08E-09,0,0
0.128125,293,6.72E-09,1002.15,1.00E+07,1002.15,6.72E-09,0,0
0.129375,293,1.10E-08,1002.15,1.00E+07,1002.15,1.10E-08,0,0
0.130625,293,1.77E-08,1002.15,1.00E+07,1002.15,1.77E-08,0,0
0.131875,293,2.85E-08,1002.15,1.00E+07,1002.15,2.85E-08,0,0
0.133125,293,4.57E-08,1002.15,1.00E+07,1002.15,4.57E-08,0,0
0.134375,293,7.27E-08,1002.15,1.00E+07,1002.15,7.27E-08,0,0
0.135625,293,1.15E-07,1002.15,1.00E+07,1002.15,1.15E-07,0,0
0.136875,293,1.81E-07,1002.15,1.00E+07,1002.15,1.81E-07,0,0
0.138125,293,2.85E-07,1002.15,1.00E+07,1002.15,2.85E-07,0,0
0.139375,293,4.44E-07,1002.15,1.00E+07,1002.15,4.44E-07,0,0
0.140625,293,6.90E-07,1002.15,1.00E+07,1002.15,6.90E-07,0,0
0.141875,293,1.07E-06,1002.15,1.00E+07,1002.15,1.07E-06,0,0
0.143125,293,1.64E-06,1002.15,1.00E+07,1002.15,1.64E-06,0,0
0.144375,293,2.51E-06,1002.15,1.00E+07,1002.15,2.51E-06,0,0
0.145625,293,3.82E-06,1002.15,1.00E+07,1002.15,3.82E-06,0,0
0.146875,293,5.79E-06,1002.15,1.00E+07,1002.15,5.79E-06,0,0
0.148125,293,8.72E-06,1002.15,1.00E+07,1002.15,8.72E-06,0,0
0.149375,293,1.31E-05,1002.15,1.00E+07,1002.15,1.31E-05,0,0
0.150625,293,1.95E-05,1002.15,1.00E+07,1002.15,1.95E-05,0,0
0.151875,293,2.89E-05,1002.15,1.00E+07,1002.15,2.89E-05,0,0
0.153125,293,4.27E-05,1002.15,1.00E+07,1002.15,4.27E-05,0,0
0.154375,293,6.26E-05,1002.15,1.00E+07,1002.15,6.26E-05,0,0
0.155625,293,9.14E-05,1002.15,1.00E+07,1002.15,9.14E-05,0,0
0.156875,293,0.000132572,1002.15,1.00E+07,1002.15,0.000132572,0,0
0.158125,293,0.000191321,1002.15,1.00E+07,1002.15,0.000191321,0,0
0.159375,293,0.000274542,1002.15,1.00E+07,1002.15,0.000274542,0,0
0.160625,293,0.000391711,1002.15,1.00E+07,1002.15,0.000391711,0,0
0.161875,293,0.000555654,1002.15,1.00E+07,1002.15,0.000555654,0,0
0.163125,293,0.000783605,1002.15,1.00E+07,1002.15,0.000783605,0,0
0.164375,293,0.00109853,1002.15,1.00E+07,1002.15,0.00109853,0,0
0.165625,292.999,0.00153081,1002.15,1.00E+07,1002.15,0.00153081,0,0
0.166875,292.999,0.00212027,1002.15,1.00E+07,1002.15,0.00212027,0,0
0.168125,292.999,0.00291872,1002.15,1.00E+07,1002.15,0.00291872,0,0
0.169375,292.999,0.00399293,1002.15,9.99E+06,1002.15,0.00399293,0,0
0.170625,292.998,0.00542817,1002.15,9.99E+06,1002.15,0.00542817,0,0
0.171875,292.997,0.00733239,1002.15,9.99E+06,1002.15,0.00733239,0,0
0.173125,292.997,0.00984086,1002.15,9.99E+06,1002.15,0.00984086,0,0
0.174375,292.995,0.0131214,1002.14,9.98E+06,1002.14,0.0131214,0,0
0.175625,292.994,0.01738,1002.14,9.97E+06,1002.14,0.01738,0,0
0.176875,292.992,0.0228669,1002.14,9.97E+06,1002.14,0.0228669,0,0
0.178125,292.989,0.0298822,1002.13,9.96E+06,1002.13,0.0298822,0,0
0.179375,292.986,0.0387821,1002.13,9.94E+06,1002.13,0.0387821,0,0
0.180625,292.982,0.049983,1002.12,9.93E+06,1002.12,0.049983,0,0
0.181875,292.977,0.0639661,1002.11,9.91E+06,1002.11,0.0639661,0,0
0.183125,292.971,0.0812785,1002.1,9.88E+06,1002.1,0.0812785,0,0
0.184375,292.964,0.102532,1002.08,9.85E+06,1002.08,0.102532,0,0
0.185625,292.955,0.128401,1002.07,9.81E+06,1002.07,0.128401,0,0
0.186875,292.944,0.159612,1002.04,9.76E+06,1002.04,0.159612,0,0
0.188125,292.93,0.19693,1002.02,9.71E+06,1002.02,0.19693,0,0
0.189375,292.915,0.241142,1001.99,9.64E+06,1001.99,0.241142,0,0
0.190625,292.896,0.293035,1001.95,9.57E+06,1001.95,0.293035,0,0
0.191875,292.875,0.353362,1001.91,9.48E+06,1001.91,0.353362,0,0
0.193125,292.851,0.422809,1001.87,9.37E+06,1001.87,0.422809,0,0
0.194375,292.823,0.501958,1001.81,9.26E+06,1001.81,0.501958,0,0
0.195625,292.791,0.591242,1001.75,9.12E+06,1001.75,0.591242,0,0
0.196875,292.756,0.690903,1001.68,8.98E+06,1001.68,0.690903,0,0
0.198125,292.717,0.800953,1001.61,8.81E+06,1001.61,0.800953,0,0
0.199375,292.675,0.921128,1001.53,8.63E+06,1001.53,0.921128,0,0
0.200625,292.629,1.05086,1001.44,8.44E+06,1001.44,1.05086,0,0
0.201875,292.58,1.18927,1001.35,8.24E+06,1001.35,1.18927,0,0
0.203125,292.528,1.3352,1001.25,8.02E+06,1001.25,1.3352,0,0
0.204375,292.475,1.4849,1001.15,7.80E+06,1001.15,1.4849,0,0
0.205625,292.423,1.63239,1001.05,7.58E+06,1001.05,1.63239,0,0
0.206875,292.373,1.77534,1000.95,7.37E+06,1000.95,1.77534,0,0
0.208125,292.325,1.91239,1000.86,7.17E+06,1000.86,1.91239,0,0
0.209375,292.279,2.04231,1000.77,6.98E+06,1000.77,2.04231,0,0
0.210625,292.236,2.16412,1000.69,6.80E+06,1000.69,2.16412,0,0
0.211875,292.196,2.27712,1000.61,6.63E+06,1000.61,2.27712,0,0
0.213125,292.159,2.38084,1000.54,6.48E+06,1000.54,2.38084,0,0
0.214375,292.126,2.47505,1000.47,6.34E+06,1000.47,2.47505,0,0
0.215625,292.096,2.55975,1000.42,6.21E+06,1000.42,2.55975,0,0
0.216875,292.07,2.63514,1000.37,6.10E+06,1000.37,2.63514,0,0
0.218125,292.046,2.70158,1000.32,6.00E+06,1000.32,2.70158,0,0
0.219375,292.026,2.75956,1000.28,5.92E+06,1000.28,2.75956,0,0
0.220625,292.008,2.80966,1000.25,5.84E+06,1000.25,2.80966,0,0
0.221875,291.993,2.85253,1000.22,5.78E+06,1000.22,2.85253,0,0
0.223125,291.98,2.88888,1000.19,5.73E+06,1000.19,2.88888,0,0
0.224375,291.97,2.9194,1000.17,5.68E+06,1000.17,2.9194,0,0
0.225625,291.961,2.94479,1000.16,5.64E+06,1000.16,2.94479,0,0
0.226875,291.953,2.96572,1000.14,5.61E+06,1000.14,2.96572,0,0
0.228125,291.947,2.9828,1000.13,5.59E+06,1000.13,2.9828,0,0
0.229375,291.942,2.99663,1000.12,5.57E+06,1000.12,2.99663,0,0
0.230625,291.938,3.00771,1000.11,5.55E+06,1000.11,3.00771,0,0
0.231875,291.935,3.01652,1000.11,5.54E+06,1000.11,3.01652,0,0
0.233125,291.933,3.02346,1000.1,5.53E+06,1000.1,3.02346,0,0
0.234375,291.931,3.02888,1000.1,5.52E+06,1000.1,3.02888,0,0
0.235625,291.93,3.03307,1000.1,5.51E+06,1000.1,3.03307,0,0
0.236875,291.928,3.03628,1000.09,5.51E+06,1000.09,3.03628,0,0
0.238125,291.928,3.03873,1000.09,5.51E+06,1000.09,3.03873,0,0
0.239375,291.927,3.04057,1000.09,5.50E+06,1000.09,3.04057,0,0
0.240625,291.926,3.04195,1000.09,5.50E+06,1000.09,3.04195,0,0
0.241875,291.926,3.04297,1000.09,5.50E+06,1000.09,3.04297,0,0
0.243125,291.926,3.04372,1000.09,5.50E+06,1000.09,3.04372,0,0
0.244375,291.926,3.04427,1000.09,5.50E+06,1000.09,3.04427,0,0
0.245625,291.925,3.04467,1000.09,5.50E+06,1000.09,3.04467,0,0
0.246875,291.925,3.04496,1000.09,5.50E+06,1000.09,3.04496,0,0
0.248125,291.925,3.04516,1000.09,5.50E+06,1000.09,3.04516,0,0
0.249375,291.925,3.0453,1000.09,5.50E+06,1000.09,3.0453,0,0
0.250625,291.925,3.0454,1000.09,5.50E+06,1000.09,3.0454,0,0
0.251875,291.925,3.04548,1000.09,5.50E+06,1000.09,3.04548,0,0
0.253125,291.925,3.04553,1000.09,5.50E+06,1000.09,3.04553,0,0
0.254375,291.925,3.04556,1000.09,5.50E+06,1000.09,3.04556,0,0
0.255625,291.925,3.04559,1000.09,5.50E+06,1000.09,3.04559,0,0
0.256875,291.925,3.0456,1000.09,5.50E+06,1000.09,3.0456,0,0
0.258125,291.925,3.04562,1000.09,5.50E+06,1000.09,3.04562,0,0
0.259375,291.925,3.04562,1000.09,5.50E+06,1000.09,3.04562,0,0
0.260625,291.925,3.04563,1000.09,5.50E+06,1000.09,3.04563,0,0
0.261875,291.925,3.04563,1000.09,5.50E+06,1000.09,3.04563,0,0
0.263125,291.925,3.04564,1000.09,5.50E+06,1000.09,3.04564,0,0
0.264375,291.925,3.04564,1000.09,5.50E+06,1000.09,3.04564,0,0
0.265625,291.925,3.04564,1000.09,5.50E+06,1000.09,3.04564,0,0
0.266875,291.925,3.04565,1000.09,5.50E+06,1000.09,3.04565,0,0
0.268125,291.925,3.04565,1000.09,5.50E+06,1000.09,3.04565,0,0
0.269375,291.925,3.04565,1000.09,5.50E+06,1000.09,3.04565,0,0
0.270625,291.925,3.04565,1000.09,5.50E+06,1000.09,3.04565,0,0
0.271875,291.925,3.04565,1000.09,5.50E+06,1000.09,3.04565,0,0
0.273125,291.925,3.04565,1000.09,5.50E+06,1000.09,3.04565,0,0
0.274375,291.925,3.04565,1000.09,5.50E+06,1000.09,3.04565,0,0
0.275625,291.925,3.04565,1000.09,5.50E+06,1000.09,3.04565,0,0
0.276875,291.925,3.04566,1000.09,5.50E+06,1000.09,3.04566,0,0
0.278125,291.925,3.04566,1000.09,5.50E+06,1000.09,3.04566,0,0
0.279375,291.925,3.04566,1000.09,5.50E+06,1000.09,3.04566,0,0
0.280625,291.925,3.04566,1000.09,5.50E+06,1000.09,3.04566,0,0
0.281875,291.925,3.04566,1000.09,5.50E+06,1000.09,3.04566,0,0
0.283125,291.925,3.04566,1000.09,5.50E+06,1000.09,3.04566,0,0
0.284375,291.925,3.04566,1000.09,5.50E+06,1000.09,3.04566,0,0
0.285625,291.925,3.04566,1000.09,5.50E+06,1000.09,3.04566,0,0
0.286875,291.925,3.04566,1000.09,5.50E+06,1000.09,3.04566,0,0
0.288125,291.925,3.04566,1000.09,5.50E+06,1000.09,3.04566,0,0
0.289375,291.925,3.04566,1000.09,5.50E+06,1000.09,3.04566,0,0
0.290625,291.925,3.04566,1000.09,5.50E+06,1000.09,3.04566,0,0
0.291875,291.925,3.04566,1000.09,5.50E+06,1000.09,3.04566,0,0
0.293125,291.925,3.04566,1000.09,5.50E+06,1000.09,3.04566,0,0
0.294375,291.925,3.04566,1000.09,5.50E+06,1000.09,3.04566,0,0
0.295625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.296875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.298125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.299375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.300625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.301875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.303125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.304375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.305625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.306875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.308125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.309375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.310625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.311875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.313125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.314375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.315625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.316875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.318125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.319375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.320625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.321875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.323125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.324375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.325625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.326875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.328125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.329375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.330625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.331875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.333125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.334375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.335625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.336875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.338125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.339375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.340625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.341875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.343125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.344375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.345625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.346875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.348125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.349375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.350625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.351875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.353125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.354375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.355625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.356875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.358125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.359375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.360625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.361875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.363125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.364375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.365625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.366875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.368125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.369375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.370625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.371875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.373125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.374375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.375625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.376875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.378125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.379375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.380625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.381875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.383125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.384375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.385625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.386875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.388125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.389375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.390625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.391875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.393125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.394375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.395625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.396875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.398125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.399375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.400625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.401875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.403125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.404375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.405625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.406875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.408125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.409375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.410625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.411875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.413125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.414375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.415625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.416875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.418125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.419375,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.420625,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.421875,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
0.423125,291.925,3.04567,1000.09,5.50E+06,1000.09,3.04567,0,0
