distance,T,p,U_0,U_1,U_2
0.00155556,266.403,13212.2,424.372,-1.13644,0
0.00311111,179.125,5296.3,571.716,-164.982,0
0.00466667,144.542,4100.33,611.905,-189.996,0
0.00622222,131.069,3849.98,623.865,-204.893,0
0.00777778,120.984,3619.98,635.977,-206.214,0
0.00933333,113.762,3522.55,644.35,-209.666,0
0.0108889,108.632,3468.32,651.48,-210.427,0
0.0124444,105.503,3440.68,656.166,-212.128,0
0.014,104.306,3432.41,659.071,-212.449,0
0.0155556,104.305,3431.21,659.943,-212.651,0
0.0171111,104.732,3470.33,659.979,-212.033,0
0.0186667,104.204,3467.8,661.277,-211.766,0
0.0202222,103.935,3482.08,661.885,-211.65,0
0.0217778,104.048,3493.06,662.034,-210.959,0
0.0233333,104.245,3493.33,661.811,-210.802,0
0.0248889,104.468,3485.58,661.542,-210.64,0
0.0264444,104.637,3491.6,661.337,-210.453,0
0.028,104.701,3510.16,661.329,-210.133,0
0.0295556,104.619,3512.48,661.53,-209.879,0
0.0311111,104.619,3516.21,661.61,-209.624,0
0.0326667,103.029,3329.63,661.527,-217.369,0
0.0342222,104.803,3522.67,661.428,-209.302,0
0.0357778,104.867,3527.44,661.384,-209.138,0
0.0373333,104.852,3530.51,661.482,-208.914,0
0.0388889,104.792,3531.47,661.623,-208.765,0
0.0404444,104.841,3536.99,661.586,-208.65,0
0.042,104.89,3540,661.559,-208.515,0
0.0435556,104.947,3542.37,661.521,-208.375,0
0.0451111,104.937,3542.87,661.559,-208.311,0
0.0466667,104.973,3546.56,661.54,-208.214,0
0.0482222,104.951,3547.33,661.599,-208.15,0
0.0497778,104.966,3549.03,661.622,-208.015,0
0.0513333,105.012,3551.63,661.583,-207.927,0
0.0528889,105.04,3555.09,661.555,-207.885,0
0.0544444,105.01,3554.52,661.63,-207.8,0
0.056,105.041,3556.52,661.624,-207.677,0
0.0575556,105.069,3558.26,661.588,-207.658,0
0.0591111,105.069,3560.18,661.611,-207.6,0
0.0606667,105.111,3563.22,661.576,-207.51,0
0.0622222,105.119,3564.05,661.589,-207.434,0
0.0637778,105.114,3564.15,661.611,-207.394,0
0.0653333,105.171,3567.02,661.551,-207.309,0
0.0668889,105.158,3568.26,661.579,-207.287,0
0.0684444,104.588,3496.55,661.43,-210.495,0
0.07,105.588,3615.77,661.091,-206.211,0
0.0715556,123.004,5470.79,646.384,-147.62,0
0.0731111,138.025,7965.5,635.871,-81.2362,0
0.0746667,154.871,11202,616.768,-15.6013,0
0.0762222,158.803,12154.9,610.718,-14.9358,0
0.0777778,159.487,12358.6,609.696,-9.39999,0
0.0793333,159.277,12385.1,610.059,-7.9161,0
0.0808889,159.719,12525.7,609.326,-6.06696,0
0.0824444,160.018,12604.9,608.829,-5.88341,0
0.084,160.266,12719.8,608.435,-4.94298,0
0.0855556,160.165,12736.2,608.613,-4.3413,0
0.0871111,160.492,12831,608.616,-3.03952,0
0.0886667,160.634,12860.2,608.357,-2.81785,0
0.0902222,160.381,12845.3,608.284,-2.94616,0
0.0917778,160.439,12884.3,608.198,-2.36211,0
0.0933333,160.521,12906.6,608.065,-2.21584,0
0.0948889,160.583,12942.4,607.972,-1.97556,0
0.0964444,160.593,12956.2,607.962,-1.86652,0
0.098,160.638,12972.7,607.896,-1.76071,0
0.0995556,160.919,12996.3,607.692,-1.32283,0
0.101111,160.672,13003.1,607.854,-1.38239,0
0.102667,160.724,13020.3,607.772,-1.34382,0
0.104222,160.829,13057.4,607.609,-1.24408,0
0.105778,160.855,13072.1,607.569,-1.15668,0
0.107333,160.906,13088.5,607.488,-1.087,0
0.108889,160.907,13096.2,607.488,-1.0104,0
0.110444,160.94,13112.2,607.435,-0.93131,0
0.112,160.959,13120.8,607.404,-0.921925,0
0.113556,160.983,13131.2,607.364,-0.92398,0
0.115111,161.021,13143.4,607.302,-0.911595,0
0.116667,161.04,13153.9,607.271,-0.850524,0
0.118222,161.068,13173.2,607.225,-0.571696,0
0.119778,161.137,13188.7,607.11,-0.358156,0
0.121333,161.084,13188.3,607.199,-0.100293,0
0.122889,161.164,13201.8,607.064,0.112943,0
0.124444,161.388,13210.4,606.764,0.373359,0
0.126,161.181,13212.4,607.035,0.466061,0
0.127556,161.159,13214.2,607.069,0.590943,0
0.129111,161.203,13227.4,606.993,0.664497,0
0.130667,161.22,13233.9,606.964,0.663476,0
0.132222,161.238,13240.8,606.933,0.649058,0
0.133778,161.256,13248.4,606.9,0.623976,0
0.135333,161.511,13255.2,606.526,0.661171,0
0.136889,161.529,13263.3,606.492,0.621046,0
0.138444,161.555,13272.3,606.446,0.595394,0
0.14,161.581,13281.6,606.4,0.579427,0
0.141556,161.373,13291,606.699,0.503307,0
0.143111,161.401,13299.9,606.652,0.526609,0
0.144667,161.411,13306.6,606.633,0.579421,0
0.146222,161.442,13315.7,606.578,0.640488,0
0.147778,161.437,13319.5,606.585,0.732584,0
0.149333,161.473,13327.9,606.523,0.847499,0
0.150889,161.44,13326.4,606.578,0.986329,0
0.152444,161.483,13333.7,606.503,1.1143,0
0.154,161.449,13332.2,606.559,1.25312,0
