distance,T,p,U_0,U_1,U_2
0,225.295,2370.45,3.23031,-1.49345,0
0.00153939,225.749,2350.23,-11.7589,2.82825,0
0.00307879,225.811,2274.48,-71.1329,5.5696,0
0.00461818,224.323,2125.21,-125.922,1.69523,0
0.00615758,221.414,2040.14,-159.632,0.90014,0
0.00769697,219.478,2032.81,-179.702,1.29723,0
0.00923636,218.516,2084.75,-192.525,1.7974,0
0.0107758,218.876,2216.21,-197.257,2.41596,0
0.0123152,221.169,2448.32,-192.713,1.13613,0
0.0138545,223.769,2674.45,-183.32,0.119437,0
0.0153939,228.913,3132.98,-159.363,-1.69347,0
0.0169333,235.646,3760.82,-124.989,-3.69706,0
0.0184727,240.651,4277.88,-97.5473,-4.93819,0
0.0200121,247.912,5178.41,-51.6535,-6.3391,0
0.0215515,251.953,5832.65,-20.9144,-6.64015,0
0.0230909,258.264,6795.24,17.9489,-4.82545,0
0.0246303,259.726,7414.31,43.1187,-5.02435,0
0.0261697,260.763,8018.18,68.5248,-4.87263,0
0.0277091,261.612,8849.31,102.808,-4.30081,0
0.0292485,261.85,9352.07,123.495,-3.91936,0
0.0307879,261.993,9810.87,142.167,-3.54297,0
0.0323273,261.964,10221.8,158.783,-3.17181,0
0.0338667,261.586,10739,181.796,-2.65031,0
0.0354061,261.266,11012.4,195.884,-2.32773,0
0.0369455,261.135,11239.6,208.321,-1.87997,0
0.0384848,261.067,11441.5,219.311,-1.5338,0
0.0400242,260.916,11605.4,229.564,-1.31962,0
0.0415636,260.805,11729.9,239.171,-1.10516,0
0.043103,260.822,11834.4,247.585,-0.910636,0
0.0446424,260.984,11925.3,254.916,-0.722879,0
0.0461818,261.245,12009.9,261.262,-0.585901,0
0.0477212,261.614,12089.2,266.808,-0.457837,0
0.0492606,261.988,12165.7,271.693,-0.424394,0
0.0508,262.278,12203.1,274.242,-0.303228,0
0.0523394,262.932,12316.4,277.284,-0.290532,0
0.0538788,263.339,12363.1,281.678,-0.213385,0
0.0554182,264.041,12459.7,284.068,-0.207916,0
0.0569576,264.339,12490.1,287.657,-0.241538,0
0.058497,264.606,12501.6,290.081,-0.0802818,0
0.0600364,265.639,12628.8,290.734,-0.126602,0
0.0615758,265.995,12651.3,293.516,-0.172095,0
0.0631152,266.25,12658.8,295.542,-0.0329811,0
0.0646545,267.234,12770.6,295.975,-0.0727992,0
0.0661939,267.686,12789.3,298.442,-0.0552842,0
0.0677333,268.098,12822.3,298.982,-0.0499515,0
0.0692727,268.599,12850.5,300.802,-0.062652,0
0.0708121,268.852,12857.6,302.236,-0.00814117,0
0.0723515,269.749,12935.9,302.605,-0.0272074,0
0.0738909,270.282,12956.8,304.225,-0.0192577,0
0.0754303,270.643,12980.5,304.691,-0.0191871,0
0.0769697,271.195,13004.3,305.986,-0.0177554,0
0.0785091,271.435,13010.5,306.74,-0.0282452,0
0.0800485,271.821,12999.2,308.493,-0.0352133,0
0.0815879,272.035,12986.5,309.453,-0.0176523,0
0.0831273,272.293,12980.1,310.187,-0.0220518,0
0.0846667,273.094,12993.6,311.075,0.0144227,0
0.0862061,273.488,13009.8,311.22,0.0185097,0
0.0877455,274.187,13041.4,311.662,0.00996167,0
0.0892848,274.496,13055.5,311.969,0.00563963,0
0.0908242,274.754,13060.6,312.386,-0.00816853,0
0.0923636,275.198,13044.7,313.596,-0.00728585,0
0.093903,275.49,13040.2,314.068,-0.00537655,0
0.0954424,275.8,13040.9,314.4,0.00598796,0
0.0969818,276.672,13078.7,314.36,0.0165516,0
0.0985212,277.092,13103.8,314.241,0.0275917,0
0.100061,277.563,13137.7,313.951,0.0253007,0
0.1016,278.359,13203.5,313.554,0.0278477,0
0.103139,278.699,13233.8,313.425,0.00948606,0
0.104679,279.003,13259,313.44,0.00157702,0
0.106218,279.29,13280.1,313.512,-0.000524299,0
0.107758,279.78,13301.2,313.927,-0.00809009,0
0.109297,279.957,13297.7,314.318,-0.00597294,0
0.110836,280.15,13291,314.764,-0.00695372,0
0.112376,280.376,13285.7,315.151,-0.00263161,0
0.113915,280.855,13281.6,315.735,0.00922526,0
0.115455,281.123,13285,315.841,0.0155851,0
0.116994,281.384,13288.1,316.008,0.0216258,0
0.118533,281.674,13296.4,315.995,0.0308267,0
0.120073,281.95,13302.5,316.022,0.0303275,0
0.121612,282.22,13308.7,316.06,0.0301653,0
0.123152,282.486,13313.5,316.114,0.032471,0
0.124691,283.006,13324.3,316.184,0.0303423,0
0.12623,283.244,13325.6,316.264,0.0336967,0
0.12777,283.488,13328.3,316.331,0.0315941,0
0.129309,283.711,13327.6,316.435,0.0343239,0
0.130848,283.942,13328.2,316.511,0.0326799,0
0.132388,284.157,13327,316.609,0.0335979,0
0.133927,284.373,13325.3,316.717,0.0331087,0
0.135467,284.589,13324.2,316.793,0.0351423,0
0.137006,284.81,13323.3,316.87,0.0371388,0
0.138545,285.033,13323.7,316.898,0.0388899,0
0.140085,285.257,13324.3,316.928,0.0418176,0
0.141624,285.492,13326.5,316.907,0.0413245,0
0.143164,285.721,13328.9,316.884,0.0444893,0
0.144703,285.963,13333.4,316.817,0.0419488,0
0.146242,286.211,13338.3,316.741,0.0462692,0
0.147782,286.466,13344.7,316.636,0.0443005,0
0.149321,286.714,13351.4,316.526,0.0436209,0
0.150861,286.968,13359.1,316.4,0.0432385,0
0.1524,287.214,13366.3,316.279,0.0404139,0
