distance,T,p,U_0,U_1,U_2
0.00155556,210.796,12509.4,462.776,0.287636,0
0.00311111,155.372,5501.49,569.391,-149.742,0
0.00466667,140.187,4563.64,597.284,-182.382,0
0.00622222,131.396,4134.5,617.325,-191.864,0
0.00777778,125.112,3909.78,630.025,-200.839,0
0.00933333,120.331,3758.79,640.403,-204.565,0
0.0108889,117.152,3677.47,646.813,-207.854,0
0.0124444,114.813,3616.41,651.61,-208.476,0
0.014,113.086,3590.39,655.152,-209.575,0
0.0155556,112.064,3579.39,657.076,-209.866,0
0.0171111,110.735,3566.11,659.028,-209.811,0
0.0186667,109.728,3559.35,660.159,-209.741,0
0.0202222,109.155,3557,660.752,-209.574,0
0.0217778,108.401,3555.19,661.246,-209.217,0
0.0233333,107.991,3556.4,661.429,-209.046,0
0.0248889,107.541,3559.28,661.525,-208.675,0
0.0264444,107.272,3560.42,661.568,-208.452,0
0.028,106.888,3560.79,661.647,-208.141,0
0.0295556,106.691,3561.62,661.696,-207.893,0
0.0311111,106.537,3565.52,661.728,-207.589,0
0.0326667,105.607,3411.7,661.201,-214.322,0
0.0342222,106.351,3585.81,661.663,-206.595,0
0.0357778,106.217,3588.68,661.679,-206.416,0
0.0373333,106.103,3590.86,661.61,-206.317,0
0.0388889,106.028,3594.58,661.549,-206.249,0
0.0404444,105.97,3600.28,661.459,-206.238,0
0.042,105.914,3607.05,661.328,-206.267,0
0.0435556,105.838,3610.94,661.279,-206.207,0
0.0451111,105.74,3611.06,661.292,-206.068,0
0.0466667,105.692,3609,661.289,-205.881,0
0.0482222,105.67,3607.51,661.261,-205.759,0
0.0497778,105.675,3610.02,661.217,-205.591,0
0.0513333,105.623,3611.41,661.266,-205.498,0
0.0528889,105.591,3613.48,661.3,-205.416,0
0.0544444,105.58,3615.53,661.33,-205.325,0
0.056,105.603,3618.99,661.332,-205.255,0
0.0575556,105.614,3619.96,661.342,-205.23,0
0.0591111,105.647,3622.67,661.347,-205.214,0
0.0606667,105.673,3624.12,661.421,-205.117,0
0.0622222,105.839,3627.19,661.52,-204.686,0
0.0637778,106.315,3650.97,661.188,-204.469,0
0.0653333,121.158,4486.7,652.396,-185.878,0
0.0668889,150.406,8112.98,622.778,-95.8221,0
0.0684444,153.429,11492.6,616.946,-8.7174,0
0.07,155.111,11868.4,615.231,-18.725,0
0.0715556,157.362,12407.2,611.734,-10.8986,0
0.0731111,158.632,12554.1,609.973,-8.38754,0
0.0746667,158.561,12522.9,610.43,-4.39144,0
0.0762222,158.334,12492.9,610.99,-3.03117,0
0.0777778,159.12,12599.2,610.123,-2.77406,0
0.0793333,159.522,12675.5,609.594,-3.09991,0
0.0808889,160.063,12815.7,608.76,-3.83313,0
0.0824444,160.179,12848.8,608.514,-3.65065,0
0.084,160.433,12895.7,608.251,-2.90916,0
0.0855556,160.613,12932.1,607.955,-2.83467,0
0.0871111,160.762,13000.8,607.496,-2.28271,0
0.0886667,160.903,13032.2,607.279,-2.28434,0
0.0902222,161.028,13052.7,607.172,-2.47355,0
0.0917778,161.095,13063,607.061,-1.75145,0
0.0933333,160.994,13052.7,607.23,-1.35341,0
0.0948889,161.088,13074.7,607.069,-0.709729,0
0.0964444,161.189,13091.1,606.921,-0.613344,0
0.098,161.214,13099.3,606.878,-0.503842,0
0.0995556,161.328,13118.7,606.611,-0.454407,0
0.101111,161.324,13127.9,606.687,-0.512179,0
0.102667,161.348,13135.2,606.643,-0.55425,0
0.104222,161.395,13148.2,606.553,-0.581353,0
0.105778,161.411,13153.5,606.525,-0.55153,0
0.107333,161.433,13159.9,606.476,-0.513588,0
0.108889,161.439,13164.2,606.465,-0.448031,0
0.110444,161.462,13171.9,606.417,-0.352438,0
0.112,161.479,13175.1,606.387,-0.324911,0
0.113556,161.478,13176.2,606.388,-0.288592,0
0.115111,161.494,13179.1,606.36,-0.235761,0
0.116667,161.478,13178.4,606.385,-0.149725,0
0.118222,161.51,13188.5,606.332,0.103908,0
0.119778,161.596,13204,606.19,0.269889,0
0.121333,161.6,13214.1,606.185,0.501846,0
0.122889,161.734,13241,605.969,0.690752,0
0.124444,161.962,13264.3,605.577,1.1047,0
0.126,161.863,13280.7,605.761,1.06703,0
0.127556,161.889,13290.9,605.712,1.23138,0
0.129111,161.953,13310.9,605.583,1.2474,0
0.130667,161.965,13315.6,605.561,1.21634,0
0.132222,161.982,13320.8,605.523,1.18299,0
0.133778,161.988,13324.6,605.509,1.13373,0
0.135333,162.248,13328.7,605.101,1.1273,0
0.136889,162.27,13333.9,605.064,1.10083,0
0.138444,162.298,13340.1,605.02,1.08668,0
0.14,162.321,13345.6,604.975,1.08991,0
0.141556,162.074,13349.4,605.355,1.0805,0
0.143111,162.087,13354,605.326,1.10522,0
0.144667,162.095,13357.8,605.309,1.13765,0
0.146222,162.098,13360,605.291,1.1653,0
0.147778,162.095,13360.6,605.292,1.1942,0
0.149333,162.1,13361.3,605.28,1.22477,0
0.150889,162.085,13359.3,605.299,1.25084,0
0.152444,162.083,13358.3,605.296,1.28276,0
0.154,162.065,13355.2,605.321,1.30237,0
