distance,T,p,U_0,U_1,U_2
0.00155556,266.403,13212.2,424.372,-1.13641,0
0.00311111,179.132,5296.76,571.712,-164.957,0
0.00466667,144.535,4100.15,611.921,-189.968,0
0.00622222,131.077,3850.54,623.867,-204.883,0
0.00777778,120.993,3620.39,635.984,-206.197,0
0.00933333,113.769,3522.82,644.356,-209.652,0
0.0108889,108.638,3468.3,651.489,-210.421,0
0.0124444,105.507,3441.23,656.181,-212.116,0
0.014,104.264,3426.9,659.136,-212.493,0
0.0155556,104.307,3428.84,659.902,-212.788,0
0.0171111,104.755,3470.5,659.932,-212.091,0
0.0186667,104.205,3466.43,661.279,-211.778,0
0.0202222,103.938,3481.22,661.885,-211.692,0
0.0217778,104.042,3492.35,662.056,-210.996,0
0.0233333,104.234,3492.63,661.825,-210.841,0
0.0248889,104.474,3485.48,661.511,-210.676,0
0.0264444,104.593,3489.57,661.397,-210.464,0
0.028,104.666,3508.8,661.398,-210.065,0
0.0295556,104.543,3510.47,661.645,-209.856,0
0.0311111,104.618,3517.14,661.606,-209.626,0
0.0326667,103.012,3328.97,661.556,-217.35,0
0.0342222,104.805,3521.81,661.411,-209.345,0
0.0357778,104.875,3527,661.367,-209.154,0
0.0373333,104.852,3530.36,661.482,-208.913,0
0.0388889,104.785,3531.65,661.629,-208.786,0
0.0404444,104.833,3537.04,661.598,-208.661,0
0.042,104.886,3539.73,661.564,-208.515,0
0.0435556,104.932,3541.38,661.536,-208.393,0
0.0451111,104.942,3542.9,661.545,-208.328,0
0.0466667,104.973,3546.55,661.538,-208.222,0
0.0482222,104.947,3547.02,661.604,-208.153,0
0.0497778,104.966,3548.8,661.621,-208.018,0
0.0513333,105.013,3551.7,661.58,-207.931,0
0.0528889,105.036,3554.89,661.559,-207.891,0
0.0544444,105.01,3554.37,661.628,-207.802,0
0.056,105.037,3556.25,661.625,-207.687,0
0.0575556,105.061,3557.79,661.596,-207.671,0
0.0591111,105.067,3560.12,661.607,-207.618,0
0.0606667,105.107,3563.39,661.576,-207.52,0
0.0622222,105.11,3563.78,661.599,-207.435,0
0.0637778,105.104,3563.88,661.623,-207.391,0
0.0653333,105.166,3567.14,661.557,-207.307,0
0.0668889,105.152,3568.32,661.589,-207.28,0
0.0684444,104.586,3496.33,661.432,-210.494,0
0.07,105.592,3616.04,661.088,-206.193,0
0.0715556,123.032,5474.55,646.346,-147.519,0
0.0731111,138.044,7968.3,635.847,-81.1349,0
0.0746667,154.872,11201.5,616.767,-15.5976,0
0.0762222,158.802,12153.9,610.727,-14.9322,0
0.0777778,159.484,12359.9,609.708,-9.39525,0
0.0793333,159.276,12384.6,610.064,-7.94181,0
0.0808889,159.718,12525.4,609.327,-6.07174,0
0.0824444,160.019,12604.7,608.826,-5.88553,0
0.084,160.268,12720,608.429,-4.94938,0
0.0855556,160.169,12736.6,608.604,-4.34975,0
0.0871111,160.492,12831.3,608.612,-3.047,0
0.0886667,160.633,12860.3,608.351,-2.81836,0
0.0902222,160.381,12845.1,608.278,-2.94136,0
0.0917778,160.441,12884.4,608.189,-2.36338,0
0.0933333,160.523,12906.7,608.058,-2.2202,0
0.0948889,160.583,12942.5,607.967,-1.97898,0
0.0964444,160.592,12956.1,607.96,-1.86594,0
0.098,160.637,12972.7,607.893,-1.75586,0
0.0995556,160.917,12996.4,607.693,-1.31204,0
0.101111,160.673,13003.4,607.848,-1.37315,0
0.102667,160.726,13020.8,607.765,-1.33747,0
0.104222,160.831,13058,607.6,-1.24115,0
0.105778,160.856,13072.4,607.562,-1.1547,0
0.107333,160.906,13088.6,607.483,-1.08514,0
0.108889,160.907,13096.1,607.484,-1.00895,0
0.110444,160.94,13112.3,607.43,-0.93201,0
0.112,160.959,13120.9,607.399,-0.922824,0
0.113556,160.985,13131.4,607.358,-0.924555,0
0.115111,161.022,13143.7,607.296,-0.910014,0
0.116667,161.041,13154.2,607.265,-0.846742,0
0.118222,161.069,13173.5,607.219,-0.564813,0
0.119778,161.138,13189.1,607.103,-0.350861,0
0.121333,161.086,13188.9,607.191,-0.0930374,0
0.122889,161.167,13202.4,607.056,0.120653,0
0.124444,161.389,13211,606.758,0.380945,0
0.126,161.183,13212.9,607.027,0.474629,0
0.127556,161.16,13214.4,607.065,0.596222,0
0.129111,161.204,13227.4,606.989,0.670448,0
0.130667,161.22,13233.7,606.962,0.667202,0
0.132222,161.237,13240.6,606.932,0.651192,0
0.133778,161.256,13248.2,606.9,0.624751,0
0.135333,161.509,13255.1,606.527,0.661242,0
0.136889,161.527,13263.2,606.494,0.619746,0
0.138444,161.553,13272.3,606.447,0.593432,0
0.14,161.578,13281.6,606.401,0.576206,0
0.141556,161.371,13291.1,606.698,0.498941,0
0.143111,161.399,13300,606.65,0.521694,0
0.144667,161.409,13306.6,606.632,0.574473,0
0.146222,161.44,13315.8,606.577,0.635867,0
0.147778,161.435,13319.5,606.584,0.727599,0
0.149333,161.471,13327.8,606.522,0.84269,0
0.150889,161.437,13326.3,606.577,0.984555,0
0.152444,161.482,13333.7,606.5,1.11422,0
0.154,161.448,13332,606.556,1.25384,0
