distance,T,p,U_0,U_1,U_2
0,355.893,3499.34,12.2716,-4.82355,0
0.00153939,355.537,3476.46,19.8419,0.570973,0
0.00307879,355.625,3469.15,15.5882,0.70407,0
0.00461818,355.27,3446.48,6.3236,3.11973,0
0.00615758,350.556,3419.83,-42.5861,10.268,0
0.00769697,347.243,3341.05,-109.415,4.68131,0
0.00923636,343.475,3281.27,-145.629,2.61693,0
0.0107758,340.49,3273.68,-167.234,2.00755,0
0.0123152,338.061,3312.91,-181.667,1.71236,0
0.0138545,336.886,3368.46,-187.756,1.64473,0
0.0153939,336.088,3509.92,-191.117,1.51107,0
0.0169333,336.467,3725.4,-187.537,0.680524,0
0.0184727,337.404,3914.98,-181.215,0.21434,0
0.0200121,339.628,4272.68,-166.598,-0.662127,0
0.0215515,341.462,4559.21,-153.401,-1.22974,0
0.0230909,344.493,5062.33,-128.842,-2.1406,0
0.0246303,346.456,5440.56,-110.1,-2.68223,0
0.0261697,348.202,5849.73,-90.1028,-3.08629,0
0.0277091,350.275,6520.88,-58.3896,-3.81688,0
0.0292485,351.159,6993.11,-36.5715,-4.10609,0
0.0307879,351.604,7480.64,-14.1666,-4.46483,0
0.0323273,351.543,7974.16,8.13136,-4.25336,0
0.0338667,350.54,8708.94,41.7923,-3.28685,0
0.0354061,349.346,9181.54,63.6708,-3.23655,0
0.0369455,347.806,9632.67,84.5539,-3.11035,0
0.0384848,345.966,10058.4,104.428,-2.99092,0
0.0400242,343.834,10453.3,123.568,-2.88093,0
0.0415636,341.501,10816.9,141.858,-2.75838,0
0.043103,338.999,11143.8,158.942,-2.6316,0
0.0446424,336.363,11432.8,174.827,-2.43787,0
0.0461818,333.625,11684.9,189.867,-2.25473,0
0.0477212,330.824,11899.6,204.062,-2.05516,0
0.0492606,328.02,12083,217.259,-1.87682,0
0.0508,326.667,12167.7,223.518,-1.77902,0
0.0523394,324.014,12314.6,234.99,-1.59576,0
0.0538788,321.433,12435.3,245.703,-1.44403,0
0.0554182,318.949,12534.8,255.549,-1.29388,0
0.0569576,316.603,12619.5,264.513,-1.15122,0
0.058497,315.476,12655.2,268.658,-1.07765,0
0.0600364,313.346,12720.7,276.468,-0.961924,0
0.0615758,311.361,12775.4,283.559,-0.855519,0
0.0631152,310.412,12799.3,286.909,-0.814955,0
0.0646545,308.532,12827.7,293.42,-0.742193,0
0.0661939,306.729,12838.8,299.564,-0.645549,0
0.0677333,305.917,12847.4,302.291,-0.595359,0
0.0692727,304.493,12872.2,307.041,-0.512816,0
0.0708121,303.826,12885.3,309.249,-0.490251,0
0.0723515,302.51,12898.8,313.566,-0.438774,0
0.0738909,301.296,12907.6,317.514,-0.383135,0
0.0754303,300.741,12912.9,319.308,-0.357249,0
0.0769697,299.728,12924.9,322.577,-0.313407,0
0.0785091,299.259,12931.6,324.084,-0.292366,0
0.0800485,298.418,12948.9,326.784,-0.255674,0
0.0815879,298.053,12960.9,327.957,-0.239684,0
0.0831273,297.717,12974.7,329.038,-0.223944,0
0.0846667,297.118,13006.1,330.956,-0.198571,0
0.0862061,296.808,13021.1,331.944,-0.206177,0
0.0877455,296.117,13021.9,334.133,-0.199412,0
0.0892848,295.699,13006.6,335.452,-0.16992,0
0.0908242,295.078,12981.1,337.376,-0.17886,0
0.0923636,294.963,13029.5,337.868,-0.0932093,0
0.093903,294.616,13027.2,338.974,-0.128666,0
0.0954424,294.647,13057.9,338.948,-0.0935406,0
0.0969818,294.486,13103.2,339.5,-0.102389,0
0.0985212,294.373,13124.9,339.876,-0.108071,0
0.100061,294.243,13142.4,340.302,-0.105177,0
0.1016,293.942,13167.2,341.271,-0.0978997,0
0.103139,293.784,13175.6,341.781,-0.0930865,0
0.104679,293.625,13183,342.298,-0.0881574,0
0.106218,293.464,13187.5,342.82,-0.0822761,0
0.107758,293.139,13190.3,343.88,-0.0700185,0
0.109297,292.986,13190.8,344.398,-0.0618381,0
0.110836,292.861,13192.8,344.819,-0.0541074,0
0.112376,292.755,13195.9,345.201,-0.0482253,0
0.113915,292.57,13203.6,345.869,-0.0413448,0
0.115455,292.495,13208.7,346.142,-0.0379482,0
0.116994,292.433,13214.7,346.395,-0.0346534,0
0.118533,292.381,13221.5,346.597,-0.0313074,0
0.120073,292.334,13229.7,346.802,-0.0321118,0
0.121612,292.312,13239.7,346.911,-0.0227509,0
0.123152,292.312,13250.8,346.993,-0.0202159,0
0.124691,292.326,13273.5,347.069,-0.0114987,0
0.12623,292.335,13284.4,347.1,-0.00971756,0
0.12777,292.345,13293.7,347.139,-0.00691263,0
0.129309,292.361,13303.4,347.146,-0.00345672,0
0.130848,292.382,13313.5,347.136,-0.00201707,0
0.132388,292.409,13323.6,347.114,-0.00095917,0
0.133927,292.425,13332.9,347.116,-0.00229769,0
0.135467,292.442,13339.8,347.132,-0.000230177,0
0.137006,292.437,13345.2,347.185,-0.00173291,0
0.138545,292.425,13345.1,347.269,0.00293094,0
0.140085,292.399,13342.4,347.396,0.00450031,0
0.141624,292.37,13338.3,347.532,0.00611221,0
0.143164,292.329,13331.7,347.691,0.0097677,0
0.144703,292.305,13324,347.86,0.0158626,0
0.146242,292.322,13324.2,347.849,0.0151626,0
0.147782,292.334,13322.1,347.865,0.0189954,0
0.149321,292.357,13322.3,347.844,0.0206585,0
0.150861,292.403,13325.4,347.758,0.0206061,0
0.1524,292.463,13330.5,347.63,0.0236034,0
