distance,T,p,U_0,U_1,U_2
0.00155556,210.787,12509.5,462.783,0.288022,0
0.00311111,155.372,5501.61,569.383,-149.739,0
0.00466667,140.188,4563.6,597.28,-182.379,0
0.00622222,131.392,4134.51,617.327,-191.869,0
0.00777778,125.107,3909.62,630.031,-200.848,0
0.00933333,120.328,3758.68,640.403,-204.573,0
0.0108889,117.151,3677.3,646.809,-207.858,0
0.0124444,114.813,3616.22,651.601,-208.483,0
0.014,113.088,3590.3,655.153,-209.577,0
0.0155556,112.067,3579.47,657.074,-209.872,0
0.0171111,110.743,3566.2,659.045,-209.78,0
0.0186667,109.721,3559.64,660.168,-209.772,0
0.0202222,109.154,3556.46,660.713,-209.559,0
0.0217778,108.405,3555.24,661.271,-209.225,0
0.0233333,107.987,3556.49,661.445,-209.062,0
0.0248889,107.539,3559,661.509,-208.686,0
0.0264444,107.277,3560.28,661.546,-208.453,0
0.028,106.894,3560.9,661.646,-208.133,0
0.0295556,106.694,3562.22,661.706,-207.882,0
0.0311111,106.542,3566.62,661.719,-207.58,0
0.0326667,105.599,3411.35,661.201,-214.351,0
0.0342222,106.345,3585.7,661.66,-206.609,0
0.0357778,106.213,3588.54,661.68,-206.427,0
0.0373333,106.1,3590.39,661.609,-206.324,0
0.0388889,106.025,3593.98,661.54,-206.259,0
0.0404444,105.967,3599.73,661.449,-206.253,0
0.042,105.926,3606.77,661.312,-206.269,0
0.0435556,105.856,3610.03,661.269,-206.214,0
0.0451111,105.758,3609.4,661.286,-206.094,0
0.0466667,105.715,3608.23,661.294,-205.882,0
0.0482222,105.689,3607.4,661.27,-205.739,0
0.0497778,105.683,3609.6,661.219,-205.592,0
0.0513333,105.627,3611.03,661.258,-205.513,0
0.0528889,105.589,3613.1,661.295,-205.437,0
0.0544444,105.578,3615.15,661.325,-205.346,0
0.056,105.602,3618.39,661.328,-205.278,0
0.0575556,105.611,3619.33,661.338,-205.255,0
0.0591111,105.646,3622.09,661.341,-205.234,0
0.0606667,105.673,3623.35,661.418,-205.126,0
0.0622222,105.842,3626.96,661.507,-204.698,0
0.0637778,106.317,3650.89,661.175,-204.48,0
0.0653333,121.244,4491.91,652.326,-185.772,0
0.0668889,150.468,8126.23,622.687,-95.5036,0
0.0684444,153.44,11498.4,616.927,-8.70546,0
0.07,155.124,11872.6,615.201,-18.6636,0
0.0715556,157.367,12408.6,611.72,-10.8473,0
0.0731111,158.632,12554.6,609.969,-8.3456,0
0.0746667,158.557,12522.7,610.433,-4.37347,0
0.0762222,158.334,12492.2,610.983,-2.99733,0
0.0777778,159.117,12599,610.125,-2.78396,0
0.0793333,159.523,12675.8,609.591,-3.11008,0
0.0808889,160.066,12816.6,608.754,-3.84662,0
0.0824444,160.181,12849.8,608.508,-3.66275,0
0.084,160.434,12896.5,608.246,-2.91525,0
0.0855556,160.614,12932.6,607.948,-2.83674,0
0.0871111,160.762,13000.9,607.494,-2.27815,0
0.0886667,160.903,13032.1,607.278,-2.27769,0
0.0902222,161.029,13052.8,607.168,-2.46675,0
0.0917778,161.095,13063.1,607.057,-1.75592,0
0.0933333,160.997,13053.6,607.222,-1.35586,0
0.0948889,161.091,13075.7,607.063,-0.71209,0
0.0964444,161.192,13092.3,606.912,-0.607495,0
0.098,161.216,13100,606.873,-0.500998,0
0.0995556,161.333,13119.3,606.604,-0.445504,0
0.101111,161.326,13128.2,606.686,-0.507584,0
0.102667,161.35,13135.4,606.642,-0.550899,0
0.104222,161.397,13148.3,606.554,-0.579163,0
0.105778,161.412,13153.6,606.526,-0.549397,0
0.107333,161.434,13159.9,606.479,-0.512514,0
0.108889,161.44,13164.1,606.466,-0.450201,0
0.110444,161.462,13171.4,606.421,-0.36064,0
0.112,161.478,13174.5,606.392,-0.332661,0
0.113556,161.477,13175.4,606.393,-0.294954,0
0.115111,161.493,13178.4,606.363,-0.240464,0
0.116667,161.478,13177.8,606.387,-0.152838,0
0.118222,161.511,13188.2,606.331,0.103721,0
0.119778,161.599,13204,606.185,0.269711,0
0.121333,161.603,13214.3,606.179,0.502614,0
0.122889,161.738,13241.3,605.962,0.691075,0
0.124444,161.967,13264.5,605.567,1.10345,0
0.126,161.867,13280.9,605.752,1.0655,0
0.127556,161.894,13291.2,605.702,1.23052,0
0.129111,161.958,13311.3,605.574,1.24752,0
0.130667,161.969,13315.9,605.552,1.21673,0
0.132222,161.987,13321.3,605.514,1.18466,0
0.133778,161.993,13325,605.501,1.13605,0
0.135333,162.253,13329.1,605.092,1.13009,0
0.136889,162.275,13334.3,605.056,1.10341,0
0.138444,162.303,13340.4,605.013,1.08926,0
0.14,162.325,13345.7,604.969,1.09225,0
0.141556,162.076,13349.5,605.351,1.08248,0
0.143111,162.089,13354,605.323,1.10691,0
0.144667,162.096,13357.7,605.307,1.13831,0
0.146222,162.1,13359.8,605.289,1.16605,0
0.147778,162.096,13360.4,605.291,1.19444,0
0.149333,162.1,13360.9,605.28,1.22491,0
0.150889,162.085,13358.9,605.3,1.25084,0
0.152444,162.083,13357.8,605.298,1.28201,0
0.154,162.064,13354.8,605.322,1.30039,0
