distance,T,p,U_0,U_1,U_2
0,345.953,3495.89,2.91826,-1.08381,0
0.00153939,345.932,3491.28,7.4638,-0.103113,0
0.00307879,345.74,3482.18,0.221735,1.50747,0
0.00461818,344.033,3440.82,-45.7345,5.63751,0
0.00615758,341.666,3350.27,-95.8188,3.58315,0
0.00769697,338.796,3281.7,-129.201,2.175,0
0.00923636,336.294,3253.13,-152.281,1.83135,0
0.0107758,334.07,3261.52,-169.455,1.67599,0
0.0123152,332.183,3309.67,-182.004,1.47104,0
0.0138545,331.307,3371.53,-187.196,1.33614,0
0.0153939,330.822,3521.39,-189.788,1.1507,0
0.0169333,331.464,3748.25,-185.404,0.610476,0
0.0184727,332.545,3947.57,-178.372,0.288358,0
0.0200121,334.881,4319.31,-162.175,-0.248978,0
0.0215515,336.76,4615.37,-148.213,-0.67554,0
0.0230909,339.727,5131.23,-123.274,-1.37144,0
0.0246303,341.695,5521.14,-103.857,-1.76961,0
0.0261697,343.429,5943.45,-83.5205,-2.05891,0
0.0277091,345.482,6631.77,-50.7236,-2.55799,0
0.0292485,346.338,7116.09,-28.114,-2.74328,0
0.0307879,346.701,7608.66,-5.53756,-2.97037,0
0.0323273,346.57,8103.72,16.3752,-2.87115,0
0.0338667,345.495,8828.23,49.0219,-2.90861,0
0.0354061,344.272,9290.04,70.0193,-2.8703,0
0.0369455,342.753,9728.48,90.0368,-2.79837,0
0.0384848,340.994,10140.9,109.148,-2.72143,0
0.0400242,339.028,10523.6,127.297,-2.59788,0
0.0415636,336.886,10874.1,144.383,-2.54953,0
0.043103,334.581,11190.6,160.416,-2.43962,0
0.0446424,332.166,11471.5,175.566,-2.31342,0
0.0461818,329.648,11713.3,190.004,-2.17084,0
0.0477212,327.08,11916.7,203.631,-2.00201,0
0.0492606,324.54,12087.4,216.273,-1.80563,0
0.0508,323.327,12161.2,222.083,-1.68854,0
0.0523394,320.985,12301.3,232.916,-1.49912,0
0.0538788,318.732,12422.1,242.844,-1.3849,0
0.0554182,316.474,12513.3,252.392,-1.25839,0
0.0569576,314.35,12587.3,261.099,-1.10718,0
0.058497,313.358,12623.1,265.075,-1.04933,0
0.0600364,311.493,12685.5,272.423,-0.937769,0
0.0615758,309.743,12736.4,279.155,-0.838302,0
0.0631152,308.911,12756.8,282.313,-0.781265,0
0.0646545,307.342,12794.7,288.196,-0.695872,0
0.0661939,305.837,12820.1,293.742,-0.630029,0
0.0677333,305.12,12828,296.376,-0.587195,0
0.0692727,303.776,12841.5,301.276,-0.513595,0
0.0708121,303.163,12848.9,303.507,-0.475086,0
0.0723515,302.076,12867.8,307.469,-0.41512,0
0.0738909,301.093,12888,311.025,-0.364387,0
0.0754303,300.645,12899.2,312.643,-0.339374,0
0.0769697,299.812,12921.3,315.632,-0.303208,0
0.0785091,299.422,12931.3,317.024,-0.291916,0
0.0800485,298.677,12951.2,319.69,-0.250484,0
0.0815879,298.376,12965.4,320.793,-0.234233,0
0.0831273,298.093,12980,321.829,-0.219507,0
0.0846667,297.485,13003.6,324.012,-0.218712,0
0.0862061,297.13,12999.1,325.262,-0.211461,0
0.0877455,296.253,12957.5,328.283,-0.212615,0
0.0892848,295.604,12917.3,330.495,-0.161011,0
0.0908242,295.725,12969.7,330.327,-0.0872546,0
0.0923636,295.297,12967.8,331.974,-0.113459,0
0.093903,295.458,13012.2,331.642,-0.0577547,0
0.0954424,295.423,13041.3,331.835,-0.100492,0
0.0969818,295.271,13090.7,332.521,-0.115308,0
0.0985212,295.155,13107.3,332.989,-0.108603,0
0.100061,295.026,13120.5,333.496,-0.107166,0
0.1016,294.772,13147.1,334.492,-0.100879,0
0.103139,294.665,13161.2,334.924,-0.0955474,0
0.104679,294.552,13175.2,335.373,-0.0953725,0
0.106218,294.433,13185.2,335.839,-0.088169,0
0.107758,294.184,13200.6,336.801,-0.0786913,0
0.109297,294.068,13207.7,337.261,-0.0716463,0
0.110836,293.97,13215.7,337.659,-0.0669571,0
0.112376,293.88,13224.3,338.035,-0.0620773,0
0.113915,293.697,13237.2,338.789,-0.0538351,0
0.115455,293.62,13244,339.124,-0.0503175,0
0.116994,293.547,13251.2,339.446,-0.0475217,0
0.118533,293.473,13256.1,339.775,-0.0440309,0
0.120073,293.392,13260.4,340.123,-0.0427123,0
0.121612,293.304,13260,340.496,-0.0348542,0
0.123152,293.224,13258.7,340.856,-0.0244268,0
0.124691,293.009,13245.7,341.813,-0.015158,0
0.12623,293.065,13257.6,341.794,0.0128894,0
0.12777,293.061,13258.4,341.907,0.0214808,0
0.129309,293.041,13258.6,342.139,0.0105179,0
0.130848,293.089,13266.1,342.091,0.0269017,0
0.132388,293.118,13272.4,342.125,0.0187316,0
0.133927,293.172,13282.3,342.074,0.0230158,0
0.135467,293.225,13292.2,342.023,0.0223639,0
0.137006,293.283,13302.9,341.961,0.0206847,0
0.138545,293.334,13313.2,341.902,0.0192596,0
0.140085,293.388,13324,341.834,0.0169092,0
0.141624,293.434,13334,341.779,0.0169189,0
0.143164,293.481,13343.7,341.722,0.014397,0
0.144703,293.502,13350.9,341.727,0.00873236,0
0.146242,293.522,13356.6,341.741,0.0105551,0
0.147782,293.537,13361.5,341.774,0.0101187,0
0.149321,293.537,13363.5,341.833,0.0133529,0
0.150861,293.532,13362.7,341.919,0.0151055,0
0.1524,293.525,13360.9,342.016,0.0161189,0
