distance,T,p,U_0,U_1,U_2
0.00155556,210.787,12509.5,462.784,0.288051,0
0.00311111,155.37,5501.61,569.387,-149.739,0
0.00466667,140.187,4563.66,597.281,-182.379,0
0.00622222,131.394,4134.49,617.325,-191.865,0
0.00777778,125.11,3909.73,630.026,-200.842,0
0.00933333,120.33,3758.76,640.402,-204.568,0
0.0108889,117.151,3677.41,646.811,-207.856,0
0.0124444,114.813,3616.35,651.605,-208.48,0
0.014,113.089,3590.39,655.158,-209.574,0
0.0155556,112.074,3579.66,657.1,-209.852,0
0.0171111,110.736,3566.46,659.087,-209.811,0
0.0186667,109.698,3558.83,660.163,-209.794,0
0.0202222,109.151,3556.99,660.748,-209.586,0
0.0217778,108.399,3555.04,661.28,-209.223,0
0.0233333,107.985,3556.3,661.456,-209.063,0
0.0248889,107.537,3558.96,661.518,-208.696,0
0.0264444,107.275,3560.21,661.553,-208.462,0
0.028,106.894,3560.75,661.649,-208.142,0
0.0295556,106.694,3561.87,661.709,-207.897,0
0.0311111,106.537,3565.73,661.739,-207.597,0
0.0326667,105.624,3411.49,661.181,-214.334,0
0.0342222,106.336,3585.67,661.68,-206.651,0
0.0357778,106.204,3588.32,661.682,-206.469,0
0.0373333,106.095,3590.63,661.612,-206.353,0
0.0388889,106.023,3594.2,661.554,-206.267,0
0.0404444,105.969,3600.02,661.465,-206.25,0
0.042,105.917,3607.03,661.334,-206.271,0
0.0435556,105.842,3610.37,661.281,-206.216,0
0.0451111,105.747,3609.8,661.284,-206.099,0
0.0466667,105.684,3607.59,661.295,-205.931,0
0.0482222,105.66,3607.24,661.27,-205.787,0
0.0497778,105.651,3609.13,661.244,-205.629,0
0.0513333,105.611,3610.94,661.27,-205.518,0
0.0528889,105.582,3612.84,661.296,-205.432,0
0.0544444,105.577,3614.79,661.319,-205.348,0
0.056,105.602,3618.26,661.322,-205.286,0
0.0575556,105.612,3619.17,661.334,-205.266,0
0.0591111,105.648,3621.99,661.341,-205.246,0
0.0606667,105.673,3623.32,661.418,-205.142,0
0.0622222,105.839,3626.61,661.517,-204.712,0
0.0637778,106.314,3650.47,661.186,-204.494,0
0.0653333,121.181,4487.83,652.381,-185.863,0
0.0668889,150.428,8116.67,622.751,-95.7322,0
0.0684444,153.437,11494.7,616.936,-8.71049,0
0.07,155.118,11869.9,615.22,-18.6985,0
0.0715556,157.367,12408,611.726,-10.8814,0
0.0731111,158.635,12554.6,609.967,-8.37435,0
0.0746667,158.562,12523,610.426,-4.38354,0
0.0762222,158.336,12492.8,610.983,-3.0188,0
0.0777778,159.12,12599,610.12,-2.77674,0
0.0793333,159.524,12675.5,609.588,-3.1028,0
0.0808889,160.066,12815.9,608.751,-3.83853,0
0.0824444,160.182,12849.1,608.504,-3.65519,0
0.084,160.437,12896.1,608.24,-2.9097,0
0.0855556,160.617,12932.5,607.942,-2.8332,0
0.0871111,160.765,13001.1,607.485,-2.27742,0
0.0886667,160.907,13032.3,607.269,-2.27781,0
0.0902222,161.032,13052.9,607.163,-2.467,0
0.0917778,161.098,13063.1,607.053,-1.75127,0
0.0933333,160.998,13053.3,607.221,-1.35096,0
0.0948889,161.092,13075.3,607.063,-0.707488,0
0.0964444,161.194,13092.2,606.91,-0.604714,0
0.098,161.217,13099.9,606.871,-0.500738,0
0.0995556,161.334,13119.2,606.603,-0.443979,0
0.101111,161.328,13128.2,606.685,-0.506259,0
0.102667,161.352,13135.4,606.642,-0.550366,0
0.104222,161.398,13148.3,606.554,-0.579182,0
0.105778,161.414,13153.7,606.526,-0.549819,0
0.107333,161.436,13160,606.478,-0.512867,0
0.108889,161.442,13164.3,606.466,-0.449746,0
0.110444,161.464,13171.7,606.419,-0.358157,0
0.112,161.48,13174.9,606.389,-0.330818,0
0.113556,161.479,13175.9,606.388,-0.293667,0
0.115111,161.495,13179,606.359,-0.240133,0
0.116667,161.48,13178.4,606.382,-0.153098,0
0.118222,161.512,13188.6,606.327,0.103201,0
0.119778,161.6,13204.3,606.182,0.270249,0
0.121333,161.603,13214.4,606.177,0.503822,0
0.122889,161.738,13241.4,605.96,0.692948,0
0.124444,161.967,13264.6,605.566,1.10579,0
0.126,161.867,13281,605.751,1.06852,0
0.127556,161.893,13291.2,605.702,1.23329,0
0.129111,161.957,13311.3,605.574,1.24994,0
0.130667,161.968,13315.9,605.553,1.21931,0
0.132222,161.986,13321.1,605.515,1.18666,0
0.133778,161.992,13324.8,605.503,1.13779,0
0.135333,162.252,13328.9,605.094,1.13154,0
0.136889,162.274,13334.1,605.059,1.10538,0
0.138444,162.301,13340.2,605.016,1.09052,0
0.14,162.324,13345.6,604.973,1.09404,0
0.141556,162.075,13349.4,605.355,1.08374,0
0.143111,162.088,13353.9,605.327,1.10795,0
0.144667,162.096,13357.6,605.311,1.13903,0
0.146222,162.099,13359.7,605.294,1.16629,0
0.147778,162.096,13360.3,605.296,1.1945,0
0.149333,162.1,13360.9,605.284,1.22465,0
0.150889,162.085,13358.9,605.304,1.2502,0
0.152444,162.083,13357.8,605.301,1.28097,0
0.154,162.064,13354.8,605.325,1.29981,0
