distance,T,p,U_0,U_1,U_2
0,356.6,3388.42,3.68541,-1.50189,0
0.00153939,356.954,3382.41,8.79222,-0.101341,0
0.00307879,351.981,3370.73,-2.15219,2.13399,0
0.00461818,347.898,3320.27,-54.522,5.52393,0
0.00615758,344.914,3223.64,-104.708,3.25456,0
0.00769697,341.682,3158.8,-137.359,2.14093,0
0.00923636,338.891,3136.59,-159.789,1.8498,0
0.0107758,336.402,3152.27,-176.445,1.70015,0
0.0123152,334.329,3209.82,-188.224,1.48514,0
0.0138545,333.376,3279.07,-192.761,1.39814,0
0.0153939,332.865,3441.96,-194.284,1.06687,0
0.0169333,333.495,3682.61,-188.585,0.638283,0
0.0184727,334.586,3891.43,-180.933,0.291113,0
0.0200121,336.941,4281.53,-163.272,-0.310526,0
0.0215515,338.82,4594.34,-148.138,-0.832735,0
0.0230909,341.861,5139.35,-120.527,-1.52286,0
0.0246303,343.701,5546.94,-100.197,-1.93072,0
0.0261697,345.361,5990.21,-78.4953,-2.29425,0
0.0277091,347.199,6706.37,-44.027,-2.67433,0
0.0292485,347.812,7203.9,-20.8494,-2.87267,0
0.0307879,347.886,7709.01,2.29048,-2.96444,0
0.0323273,347.476,8214.03,24.5533,-2.87063,0
0.0338667,345.968,8952.3,58.0519,-2.993,0
0.0354061,344.474,9419.84,79.2284,-2.95233,0
0.0369455,342.692,9862.64,99.5484,-2.88979,0
0.0384848,340.682,10276.9,118.991,-2.79217,0
0.0400242,338.483,10659.8,137.358,-2.68891,0
0.0415636,336.112,11005.8,154.468,-2.64974,0
0.043103,333.573,11310.6,170.615,-2.50363,0
0.0446424,330.898,11574.8,185.983,-2.32328,0
0.0461818,328.189,11803.4,200.434,-2.12098,0
0.0477212,325.555,12001.6,213.62,-1.93702,0
0.0492606,322.972,12167.5,225.843,-1.79025,0
0.0508,321.701,12233.8,231.603,-1.66984,0
0.0523394,319.214,12352.9,242.471,-1.50293,0
0.0538788,316.813,12447.7,252.483,-1.32896,0
0.0554182,314.574,12527.8,261.468,-1.18666,0
0.0569576,312.496,12595.8,269.643,-1.04771,0
0.058497,311.527,12627.1,273.403,-0.998303,0
0.0600364,309.705,12680.4,280.429,-0.88687,0
0.0615758,308.018,12722.6,286.944,-0.784981,0
0.0631152,307.241,12741.3,289.966,-0.747582,0
0.0646545,305.724,12763.9,295.81,-0.675284,0
0.0661939,304.343,12779.6,301.208,-0.581505,0
0.0677333,303.736,12790,303.58,-0.534338,0
0.0692727,302.618,12813,307.826,-0.455021,0
0.0708121,302.097,12824.7,309.741,-0.42675,0
0.0723515,301.081,12845.4,313.328,-0.379144,0
0.0738909,300.116,12864,316.54,-0.329967,0
0.0754303,299.652,12873.4,318.016,-0.306476,0
0.0769697,298.812,12897.2,320.617,-0.272653,0
0.0785091,298.429,12910.8,321.793,-0.261451,0
0.0800485,297.712,12938.1,324.036,-0.236938,0
0.0815879,297.398,12953.2,325.071,-0.222277,0
0.0831273,297.113,12969.7,326.011,-0.213475,0
0.0846667,296.575,13001.4,327.933,-0.216797,0
0.0862061,296.271,13002.7,329.036,-0.204551,0
0.0877455,295.546,12979.7,331.692,-0.165262,0
0.0892848,295.281,12972.6,332.751,-0.137877,0
0.0908242,294.995,12960.6,333.877,-0.138187,0
0.0923636,294.785,12991.6,335.082,-0.0449902,0
0.093903,294.751,13016.4,335.315,-0.0795724,0
0.0954424,294.686,13038,335.689,-0.114909,0
0.0969818,294.532,13082.7,336.382,-0.0936615,0
0.0985212,294.43,13099.1,336.753,-0.0847492,0
0.100061,294.323,13116,337.124,-0.090054,0
0.1016,294.097,13147.7,337.814,-0.0838194,0
0.103139,293.996,13163.8,338.152,-0.0887594,0
0.104679,293.894,13178.1,338.51,-0.0882095,0
0.106218,293.788,13190.9,338.902,-0.0872908,0
0.107758,293.57,13207.9,339.774,-0.0811538,0
0.109297,293.466,13215.4,340.228,-0.0749684,0
0.110836,293.382,13223.2,340.638,-0.0669913,0
0.112376,293.308,13230.9,341.028,-0.0601995,0
0.113915,293.193,13246.8,341.712,-0.0529223,0
0.115455,293.136,13254.3,342.047,-0.0478904,0
0.116994,293.087,13259.9,342.35,-0.0381018,0
0.118533,293.033,13264.8,342.657,-0.0296381,0
0.120073,292.974,13265.3,342.966,-0.0212662,0
0.121612,292.907,13263.9,343.289,-0.0110626,0
0.123152,292.846,13261.4,343.572,0.00495823,0
0.124691,292.69,13249.7,344.247,0.0135127,0
0.12623,292.732,13257.8,344.214,0.0269807,0
0.12777,292.737,13258.8,344.269,0.0328115,0
0.129309,292.748,13261.1,344.325,0.0303905,0
0.130848,292.793,13268.3,344.261,0.0348644,0
0.132388,292.851,13277.8,344.171,0.0310739,0
0.133927,292.918,13288.5,344.062,0.0305818,0
0.135467,292.993,13300.3,343.937,0.0284572,0
0.137006,293.075,13312.9,343.803,0.0262239,0
0.138545,293.153,13325.7,343.675,0.022986,0
0.140085,293.22,13336.7,343.59,0.0185469,0
0.141624,293.265,13346.9,343.55,0.0105885,0
0.143164,293.315,13355.2,343.509,0.0149314,0
0.144703,293.342,13361.5,343.515,0.00999423,0
0.146242,293.356,13366.3,343.529,0.0130192,0
0.147782,293.355,13369.6,343.566,0.013728,0
0.149321,293.347,13369.4,343.622,0.0174807,0
0.150861,293.33,13367.6,343.704,0.0170612,0
0.1524,293.304,13364.1,343.806,0.0161967,0
