distance,T,p,U_0,U_1,U_2
0.00155556,250.936,13267.6,434.64,-1.48529,0
0.00311111,173.443,5606,567.364,-153.426,0
0.00466667,146.921,4440.48,605.026,-180.058,0
0.00622222,134.771,4089.01,618.875,-197.29,0
0.00777778,126.439,3871.45,630.535,-201.412,0
0.00933333,119.632,3700.66,640.102,-204.388,0
0.0108889,114.31,3602.01,647.497,-206.248,0
0.0124444,110.791,3556.5,652.073,-208.369,0
0.014,108.962,3540.73,654.807,-209.01,0
0.0155556,108.363,3548.91,655.881,-208.862,0
0.0171111,107.248,3533.69,657.647,-208.94,0
0.0186667,105.929,3523.93,659.578,-209.506,0
0.0202222,105.403,3530.64,660.473,-209.489,0
0.0217778,105.103,3530.63,661.089,-209.2,0
0.0233333,105.218,3537.39,660.969,-209.04,0
0.0248889,105.198,3536.74,661.049,-208.847,0
0.0264444,105.132,3537.13,661.156,-208.766,0
0.028,105.019,3537.91,661.339,-208.635,0
0.0295556,105.061,3542.37,661.308,-208.51,0
0.0311111,105.043,3544.77,661.365,-208.382,0
0.0326667,103.5,3364.58,661.263,-215.987,0
0.0342222,105.074,3550.78,661.398,-208.102,0
0.0357778,105.086,3551.82,661.425,-207.967,0
0.0373333,105.094,3553.78,661.438,-207.88,0
0.0388889,105.124,3558.01,661.428,-207.773,0
0.0404444,105.09,3557.67,661.517,-207.672,0
0.042,105.126,3559.82,661.495,-207.576,0
0.0435556,105.156,3562.98,661.47,-207.522,0
0.0451111,105.143,3563.81,661.508,-207.476,0
0.0466667,105.145,3564.92,661.527,-207.411,0
0.0482222,105.166,3566.58,661.525,-207.328,0
0.0497778,105.157,3567.26,661.553,-207.294,0
0.0513333,105.179,3568.54,661.542,-207.222,0
0.0528889,105.195,3570.55,661.536,-207.178,0
0.0544444,105.183,3570.88,661.57,-207.142,0
0.056,105.19,3572.01,661.582,-207.076,0
0.0575556,105.205,3573.29,661.562,-207.063,0
0.0591111,105.2,3574.15,661.59,-207.009,0
0.0606667,105.206,3575.01,661.595,-206.976,0
0.0622222,105.222,3575.49,661.58,-206.946,0
0.0637778,105.205,3575.09,661.612,-206.931,0
0.0653333,105.221,3576.26,661.61,-206.875,0
0.0668889,105.2,3574.97,661.628,-206.901,0
0.0684444,105.267,3563.37,660.901,-208.866,0
0.07,107.974,3807.59,659.452,-200.262,0
0.0715556,130.447,6591.93,645.193,-116.606,0
0.0731111,154.505,9928.55,613.974,-67.4539,0
0.0746667,158.999,12372.7,610.054,-17.8882,0
0.0762222,157.396,12314.5,612.865,-8.18389,0
0.0777778,158.182,12456.8,611.535,-6.23793,0
0.0793333,158.331,12486.7,611.28,-6.58961,0
0.0808889,158.647,12573.6,610.81,-6.25076,0
0.0824444,158.784,12628,610.594,-5.80442,0
0.084,159.072,12728.7,610.137,-4.71251,0
0.0855556,159.306,12780.2,609.757,-4.28619,0
0.0871111,159.451,12850.9,609.627,-3.46205,0
0.0886667,159.457,12862.6,609.616,-3.14913,0
0.0902222,159.559,12870.9,609.363,-3.01586,0
0.0917778,159.681,12909.1,609.172,-2.72541,0
0.0933333,159.705,12923.6,609.136,-2.57964,0
0.0948889,159.787,12952.5,609.007,-2.29648,0
0.0964444,159.864,12970.5,608.881,-2.19381,0
0.098,159.876,12981.3,608.864,-2.04871,0
0.0995556,160.059,13017.1,608.615,-1.67331,0
0.101111,160.034,13026.8,608.61,-1.65795,0
0.102667,160.006,13029.8,608.66,-1.43975,0
0.104222,160.049,13045.8,608.592,-1.00707,0
0.105778,160.098,13054.9,608.512,-0.854593,0
0.107333,160.107,13057.8,608.498,-0.775421,0
0.108889,160.113,13060.9,608.489,-0.783619,0
0.110444,160.133,13069.9,608.456,-0.847757,0
0.112,160.154,13076.8,608.422,-0.871972,0
0.113556,160.184,13085.8,608.371,-0.87381,0
0.115111,160.218,13096.8,608.316,-0.845232,0
0.116667,160.275,13111.8,608.221,-0.791836,0
0.118222,160.399,13148.9,608.016,-0.601933,0
0.119778,160.433,13165.1,607.961,-0.449509,0
0.121333,160.52,13186.6,607.816,-0.36446,0
0.122889,160.548,13200.5,607.772,-0.222801,0
0.124444,160.789,13222,607.394,-0.0440349,0
0.126,160.634,13227.3,607.631,-0.0250152,0
0.127556,160.691,13240.3,607.537,0.0468855,0
0.129111,160.74,13256.7,607.456,0.235029,0
0.130667,160.732,13259.6,607.469,0.339044,0
0.132222,160.769,13266.7,607.408,0.442658,0
0.133778,160.747,13266.4,607.445,0.563722,0
0.135333,160.976,13277.1,607.078,0.69605,0
0.136889,160.949,13275.3,607.122,0.819106,0
0.138444,160.991,13282.1,607.052,0.914379,0
0.14,160.978,13280.8,607.073,0.995872,0
0.141556,160.799,13280.2,607.358,1.05115,0
0.143111,160.812,13282.8,607.337,1.06789,0
0.144667,160.816,13284.6,607.331,1.06018,0
0.146222,160.827,13287.7,607.313,1.03931,0
0.147778,160.839,13291.7,607.294,1.0058,0
0.149333,160.86,13297.5,607.259,0.960534,0
0.150889,160.877,13303.6,607.232,0.908664,0
0.152444,160.906,13311.7,607.184,0.864974,0
0.154,160.935,13320.6,607.138,0.823145,0
