distance,T,p,U_0,U_1,U_2
0,225.307,2370.65,3.23147,-1.49398,0
0.00153939,225.76,2350.43,-11.7692,2.83028,0
0.00307879,225.822,2274.62,-71.1694,5.57104,0
0.00461818,224.33,2125.23,-125.977,1.69569,0
0.00615758,221.416,2040.1,-159.692,0.900955,0
0.00769697,219.479,2032.82,-179.752,1.29786,0
0.00923636,218.518,2084.88,-192.555,1.79631,0
0.0107758,218.881,2216.49,-197.266,2.41319,0
0.0123152,221.175,2448.7,-192.703,1.13455,0
0.0138545,223.774,2674.85,-183.304,0.116393,0
0.0153939,228.916,3133.31,-159.339,-1.6935,0
0.0169333,235.645,3760.9,-124.97,-3.69539,0
0.0184727,240.647,4277.61,-97.546,-4.93307,0
0.0200121,247.902,5177.59,-51.6905,-6.33758,0
0.0215515,251.942,5831.87,-20.9408,-6.64285,0
0.0230909,258.245,6794.72,17.963,-4.83591,0
0.0246303,259.71,7413.88,43.1956,-5.03189,0
0.0261697,260.756,8017.39,68.5826,-4.86662,0
0.0277091,261.624,8848.99,102.775,-4.29317,0
0.0292485,261.877,9352.86,123.405,-3.91103,0
0.0307879,262.025,9812.51,142.032,-3.53722,0
0.0323273,261.994,10224.3,158.646,-3.1735,0
0.0338667,261.597,10742.7,181.728,-2.66439,0
0.0354061,261.257,11014.8,195.895,-2.33954,0
0.0369455,261.107,11238.9,208.419,-1.88858,0
0.0384848,261.042,11438.5,219.409,-1.53056,0
0.0400242,260.903,11603.5,229.604,-1.31248,0
0.0415636,260.799,11729.8,239.175,-1.10105,0
0.043103,260.815,11835.1,247.586,-0.910389,0
0.0446424,260.968,11925.6,254.944,-0.725652,0
0.0461818,261.215,12008.1,261.327,-0.58684,0
0.0477212,261.574,12085.2,266.937,-0.455371,0
0.0492606,261.953,12161.9,271.797,-0.421868,0
0.0508,262.244,12198.4,274.394,-0.298528,0
0.0523394,262.934,12316.3,277.31,-0.289196,0
0.0538788,263.345,12362.6,281.705,-0.211764,0
0.0554182,264.062,12460.8,284.059,-0.206699,0
0.0569576,264.365,12491.3,287.642,-0.242734,0
0.058497,264.636,12502.8,290.064,-0.0791586,0
0.0600364,265.672,12630.3,290.712,-0.12717,0
0.0615758,266.028,12652.4,293.502,-0.172582,0
0.0631152,266.282,12659.5,295.531,-0.0337611,0
0.0646545,267.265,12771.3,295.962,-0.0724587,0
0.0661939,267.714,12790.1,298.423,-0.0555611,0
0.0677333,268.12,12822.8,298.97,-0.0498854,0
0.0692727,268.616,12850.9,300.793,-0.0626446,0
0.0708121,268.866,12858.1,302.224,-0.00817411,0
0.0723515,269.757,12936,302.597,-0.0269112,0
0.0738909,270.285,12956.9,304.219,-0.019314,0
0.0754303,270.647,12980.7,304.68,-0.0191474,0
0.0769697,271.198,13004.4,305.972,-0.018019,0
0.0785091,271.437,13010.5,306.727,-0.0287964,0
0.0800485,271.822,12999.1,308.487,-0.0355171,0
0.0815879,272.037,12986.3,309.453,-0.0174101,0
0.0831273,272.296,12980,310.188,-0.0221176,0
0.0846667,273.101,12993.7,311.078,0.0143668,0
0.0862061,273.497,13010,311.223,0.0184877,0
0.0877455,274.2,13041.8,311.664,0.00990627,0
0.0892848,274.511,13056,311.971,0.00565012,0
0.0908242,274.77,13061.2,312.387,-0.00835785,0
0.0923636,275.215,13045.2,313.596,-0.00739278,0
0.093903,275.508,13040.6,314.068,-0.00553344,0
0.0954424,275.817,13041.2,314.399,0.00587973,0
0.0969818,276.687,13078.9,314.359,0.0166089,0
0.0985212,277.106,13103.8,314.239,0.0277802,0
0.100061,277.577,13137.7,313.949,0.0254147,0
0.1016,278.373,13203.5,313.552,0.0277765,0
0.103139,278.713,13233.8,313.422,0.00945623,0
0.104679,279.016,13259,313.438,0.00151607,0
0.106218,279.302,13280.1,313.51,-0.000573708,0
0.107758,279.79,13301.1,313.926,-0.00819715,0
0.109297,279.968,13297.6,314.315,-0.00573529,0
0.110836,280.161,13291,314.755,-0.00658993,0
0.112376,280.386,13285.7,315.139,-0.00255434,0
0.113915,280.861,13281.4,315.721,0.00932311,0
0.115455,281.128,13284.8,315.828,0.0156243,0
0.116994,281.386,13287.8,315.996,0.0215864,0
0.118533,281.676,13296.2,315.983,0.030828,0
0.120073,281.952,13302.2,316.01,0.0303413,0
0.121612,282.222,13308.4,316.049,0.0300377,0
0.123152,282.487,13313.3,316.103,0.032503,0
0.124691,283.007,13324.1,316.173,0.0304956,0
0.12623,283.246,13325.5,316.25,0.0336874,0
0.12777,283.49,13328.3,316.319,0.0314882,0
0.129309,283.714,13327.5,316.424,0.0341969,0
0.130848,283.946,13328.1,316.501,0.0325214,0
0.132388,284.162,13327,316.6,0.0333493,0
0.133927,284.378,13325.2,316.71,0.0329704,0
0.135467,284.595,13324.2,316.786,0.0350612,0
0.137006,284.816,13323.3,316.863,0.0371218,0
0.138545,285.039,13323.7,316.892,0.0388987,0
0.140085,285.264,13324.3,316.922,0.0418948,0
0.141624,285.499,13326.6,316.901,0.0414112,0
0.143164,285.728,13329,316.877,0.0445664,0
0.144703,285.971,13333.4,316.81,0.0420297,0
0.146242,286.219,13338.4,316.734,0.0463541,0
0.147782,286.474,13344.8,316.629,0.0442598,0
0.149321,286.721,13351.5,316.518,0.043649,0
0.150861,286.975,13359.2,316.392,0.0431608,0
0.1524,287.22,13366.3,316.27,0.0405782,0
