distance,T,p,U_0,U_1,U_2
0.00155556,210.796,12509.4,462.776,0.287644,0
0.00311111,155.371,5501.49,569.392,-149.742,0
0.00466667,140.187,4563.65,597.284,-182.382,0
0.00622222,131.397,4134.51,617.324,-191.863,0
0.00777778,125.113,3909.79,630.025,-200.837,0
0.00933333,120.329,3758.81,640.408,-204.564,0
0.0108889,117.125,3677.24,646.812,-207.852,0
0.0124444,114.808,3616.17,651.596,-208.476,0
0.014,113.089,3589.7,655.038,-209.592,0
0.0155556,112.105,3579.33,656.991,-209.828,0
0.0171111,110.771,3567.11,659.114,-209.717,0
0.0186667,109.692,3560.42,660.288,-209.788,0
0.0202222,109.121,3557.3,660.754,-209.607,0
0.0217778,108.414,3555.17,661.171,-209.213,0
0.0233333,108.012,3555.92,661.338,-209.036,0
0.0248889,107.522,3557.99,661.528,-208.711,0
0.0264444,107.252,3559.35,661.633,-208.445,0
0.028,106.898,3561.73,661.671,-208.143,0
0.0295556,106.704,3563.58,661.701,-207.904,0
0.0311111,106.533,3567.13,661.726,-207.566,0
0.0326667,105.618,3411.55,661.17,-214.333,0
0.0342222,106.34,3586.05,661.674,-206.626,0
0.0357778,106.211,3588.58,661.675,-206.432,0
0.0373333,106.105,3591.14,661.635,-206.309,0
0.0388889,106.022,3594.32,661.564,-206.248,0
0.0404444,105.96,3599.55,661.448,-206.266,0
0.042,105.921,3607,661.306,-206.271,0
0.0435556,105.845,3610.93,661.28,-206.206,0
0.0451111,105.742,3610.76,661.306,-206.068,0
0.0466667,105.691,3608.64,661.299,-205.885,0
0.0482222,105.67,3607.4,661.264,-205.763,0
0.0497778,105.67,3609.78,661.219,-205.6,0
0.0513333,105.62,3611.22,661.262,-205.504,0
0.0528889,105.585,3613.41,661.299,-205.417,0
0.0544444,105.575,3615.26,661.328,-205.329,0
0.056,105.601,3618.92,661.325,-205.263,0
0.0575556,105.614,3619.83,661.334,-205.24,0
0.0591111,105.647,3622.36,661.344,-205.226,0
0.0606667,105.674,3623.79,661.42,-205.128,0
0.0622222,105.841,3627.16,661.518,-204.696,0
0.0637778,106.315,3650.92,661.187,-204.478,0
0.0653333,121.16,4486.84,652.394,-185.883,0
0.0668889,150.412,8113.98,622.764,-95.8026,0
0.0684444,153.433,11493.5,616.934,-8.71121,0
0.07,155.113,11869.5,615.221,-18.712,0
0.0715556,157.363,12407.8,611.727,-10.8903,0
0.0731111,158.631,12554.2,609.971,-8.38164,0
0.0746667,158.559,12522.5,610.432,-4.38908,0
0.0762222,158.333,12492.3,610.991,-3.02686,0
0.0777778,159.118,12598.6,610.128,-2.78086,0
0.0793333,159.521,12675,609.598,-3.10571,0
0.0808889,160.063,12815.4,608.761,-3.83828,0
0.0824444,160.179,12848.6,608.514,-3.6543,0
0.084,160.436,12895.9,608.249,-2.91072,0
0.0855556,160.615,12932.4,607.952,-2.83373,0
0.0871111,160.763,13001.1,607.495,-2.27865,0
0.0886667,160.904,13032.4,607.278,-2.28181,0
0.0902222,161.03,13052.9,607.172,-2.4713,0
0.0917778,161.096,13062.8,607.062,-1.75157,0
0.0933333,160.995,13052.6,607.231,-1.3517,0
0.0948889,161.089,13074.7,607.07,-0.707146,0
0.0964444,161.193,13091.9,606.916,-0.608651,0
0.098,161.217,13099.7,606.873,-0.506085,0
0.0995556,161.333,13119.1,606.602,-0.449273,0
0.101111,161.328,13128.2,606.681,-0.51054,0
0.102667,161.352,13135.4,606.636,-0.554111,0
0.104222,161.399,13148.2,606.547,-0.581955,0
0.105778,161.414,13153.5,606.519,-0.550669,0
0.107333,161.437,13160,606.47,-0.511754,0
0.108889,161.442,13164.3,606.459,-0.445172,0
0.110444,161.465,13171.9,606.412,-0.351446,0
0.112,161.482,13175.1,606.384,-0.324175,0
0.113556,161.48,13176.1,606.385,-0.288493,0
0.115111,161.496,13178.9,606.358,-0.236021,0
0.116667,161.48,13178.3,606.383,-0.150634,0
0.118222,161.511,13188.3,606.332,0.102175,0
0.119778,161.598,13203.8,606.189,0.268039,0
0.121333,161.601,13213.9,606.184,0.499997,0
0.122889,161.735,13240.8,605.969,0.688934,0
0.124444,161.964,13264.1,605.575,1.10244,0
0.126,161.865,13280.5,605.76,1.0648,0
0.127556,161.891,13290.7,605.711,1.22956,0
0.129111,161.955,13310.8,605.583,1.24538,0
0.130667,161.966,13315.4,605.561,1.214,0
0.132222,161.984,13320.8,605.523,1.18099,0
0.133778,161.99,13324.6,605.51,1.13159,0
0.135333,162.25,13328.7,605.1,1.12546,0
0.136889,162.272,13334,605.063,1.09822,0
0.138444,162.3,13340.2,605.019,1.08452,0
0.14,162.323,13345.6,604.973,1.08729,0
0.141556,162.076,13349.5,605.353,1.0781,0
0.143111,162.089,13354.1,605.323,1.10302,0
0.144667,162.097,13357.9,605.305,1.13629,0
0.146222,162.101,13360,605.286,1.16495,0
0.147778,162.098,13360.7,605.287,1.19468,0
0.149333,162.102,13361.4,605.275,1.22649,0
0.150889,162.087,13359.4,605.295,1.2529,0
0.152444,162.085,13358.3,605.294,1.28594,0
0.154,162.066,13355.2,605.319,1.3052,0
