distance,T,p,U_0,U_1,U_2
0.00155556,210.773,12509.9,462.795,0.288509,0
0.00311111,155.382,5501.86,569.344,-149.736,0
0.00466667,140.196,4563.4,597.268,-182.37,0
0.00622222,131.377,4133.89,617.347,-191.901,0
0.00777778,125.079,3908.79,630.057,-200.898,0
0.00933333,120.312,3758.04,640.409,-204.615,0
0.0108889,117.122,3676.23,646.793,-207.874,0
0.0124444,114.813,3615.64,651.593,-208.492,0
0.014,113.09,3589.57,655.059,-209.618,0
0.0155556,112.092,3578.92,657.01,-209.846,0
0.0171111,110.772,3566.98,659.134,-209.732,0
0.0186667,109.704,3560.31,660.27,-209.791,0
0.0202222,109.129,3557.27,660.831,-209.618,0
0.0217778,108.399,3554.9,661.225,-209.25,0
0.0233333,107.999,3555.71,661.36,-209.063,0
0.0248889,107.526,3557.33,661.511,-208.731,0
0.0264444,107.283,3560.17,661.536,-208.484,0
0.028,106.901,3560.69,661.629,-208.136,0
0.0295556,106.699,3561.24,661.693,-207.893,0
0.0311111,106.538,3564.92,661.732,-207.607,0
0.0326667,105.621,3411.53,661.182,-214.326,0
0.0342222,106.341,3585.69,661.669,-206.638,0
0.0357778,106.208,3588.45,661.68,-206.456,0
0.0373333,106.099,3590.85,661.613,-206.338,0
0.0388889,106.022,3594.22,661.559,-206.253,0
0.0404444,105.969,3599.8,661.461,-206.247,0
0.042,105.917,3606.57,661.326,-206.28,0
0.0435556,105.845,3610.44,661.275,-206.221,0
0.0451111,105.745,3610.43,661.293,-206.085,0
0.0466667,105.697,3608.54,661.291,-205.894,0
0.0482222,105.678,3607.29,661.263,-205.763,0
0.0497778,105.677,3609.67,661.219,-205.6,0
0.0513333,105.626,3611.17,661.262,-205.505,0
0.0528889,105.594,3612.93,661.291,-205.428,0
0.0544444,105.583,3615.24,661.323,-205.338,0
0.056,105.607,3618.58,661.328,-205.269,0
0.0575556,105.616,3619.51,661.34,-205.248,0
0.0591111,105.648,3622.28,661.347,-205.228,0
0.0606667,105.684,3623.55,661.409,-205.124,0
0.0622222,105.862,3626.45,661.49,-204.681,0
0.0637778,106.352,3651.7,661.146,-204.464,0
0.0653333,121.667,4517.13,652.024,-185.235,0
0.0668889,150.742,8186.61,622.324,-94.0377,0
0.0684444,153.495,11520.5,616.877,-8.74444,0
0.07,155.193,11884.8,615.093,-18.4325,0
0.0715556,157.379,12406.2,611.698,-10.7106,0
0.0731111,158.611,12547.2,610.001,-8.25584,0
0.0746667,158.54,12518.2,610.455,-4.38828,0
0.0762222,158.319,12485.3,610.998,-2.97571,0
0.0777778,159.124,12598.6,610.12,-2.80418,0
0.0793333,159.544,12678.8,609.563,-3.13799,0
0.0808889,160.093,12824.4,608.711,-3.89478,0
0.0824444,160.201,12857,608.476,-3.7045,0
0.084,160.431,12899.4,608.247,-2.9218,0
0.0855556,160.609,12933.7,607.951,-2.83334,0
0.0871111,160.764,13000.8,607.506,-2.25552,0
0.0886667,160.906,13032.5,607.29,-2.24054,0
0.0902222,161.023,13053.3,607.177,-2.43292,0
0.0917778,161.095,13066.2,607.055,-1.74837,0
0.0933333,161.002,13057.7,607.209,-1.35185,0
0.0948889,161.09,13078.5,607.055,-0.725946,0
0.0964444,161.188,13093.7,606.906,-0.614898,0
0.098,161.206,13100.9,606.874,-0.501891,0
0.0995556,161.336,13121.5,606.592,-0.432211,0
0.101111,161.322,13130,606.679,-0.493769,0
0.102667,161.346,13137,606.638,-0.536896,0
0.104222,161.39,13149.5,606.553,-0.561134,0
0.105778,161.405,13154.8,606.526,-0.529981,0
0.107333,161.426,13160.9,606.481,-0.492868,0
0.108889,161.431,13164.9,606.47,-0.435817,0
0.110444,161.453,13171.6,606.428,-0.362499,0
0.112,161.466,13174.5,606.403,-0.331602,0
0.113556,161.463,13175.1,606.407,-0.288033,0
0.115111,161.48,13178,606.375,-0.222944,0
0.116667,161.463,13177.3,606.402,-0.125125,0
0.118222,161.503,13189.3,606.333,0.149205,0
0.119778,161.6,13207.2,606.175,0.310379,0
0.121333,161.605,13217.7,606.166,0.54113,0
0.122889,161.741,13245.1,605.948,0.723938,0
0.124444,161.976,13268.4,605.549,1.13249,0
0.126,161.869,13284.7,605.74,1.0849,0
0.127556,161.898,13295,605.687,1.24157,0
0.129111,161.958,13314.3,605.565,1.25061,0
0.130667,161.967,13318.8,605.546,1.2169,0
0.132222,161.986,13324.2,605.508,1.18519,0
0.133778,161.992,13327.9,605.495,1.13731,0
0.135333,162.254,13331.9,605.088,1.13134,0
0.136889,162.275,13336.9,605.053,1.10437,0
0.138444,162.301,13342.6,605.012,1.09018,0
0.14,162.323,13347.6,604.97,1.09337,0
0.141556,162.071,13351.1,605.352,1.08449,0
0.143111,162.082,13355.1,605.326,1.1072,0
0.144667,162.088,13358.2,605.311,1.1364,0
0.146222,162.09,13359.8,605.295,1.16701,0
0.147778,162.084,13360,605.299,1.19787,0
0.149333,162.088,13360,605.287,1.23049,0
0.150889,162.071,13357.6,605.309,1.25688,0
0.152444,162.069,13356.3,605.307,1.28968,0
0.154,162.051,13353.2,605.331,1.30905,0
