distance,T,p,U_0,U_1,U_2
0,225.556,2360.91,3.2578,-1.50605,0
0.00153939,225.953,2340.37,-12.008,2.87502,0
0.00307879,225.985,2263.43,-71.9319,5.58795,0
0.00461818,224.427,2112.88,-126.985,1.69541,0
0.00615758,221.458,2027.94,-160.733,0.918522,0
0.00769697,219.507,2021.66,-180.716,1.31784,0
0.00923636,218.546,2075.07,-193.411,1.80726,0
0.0107758,218.938,2208.67,-197.967,2.41413,0
0.0123152,221.278,2443.73,-193.113,1.12975,0
0.0138545,223.916,2672.11,-183.525,0.101162,0
0.0153939,229.115,3134.79,-159.23,-1.7273,0
0.0169333,235.925,3768.54,-124.412,-3.75243,0
0.0184727,240.966,4289.39,-96.7717,-4.98597,0
0.0200121,248.263,5196.08,-50.6149,-6.38109,0
0.0215515,252.322,5850.13,-20.0426,-6.57334,0
0.0230909,258.447,6819.07,19.35,-4.78163,0
0.0246303,259.911,7437.23,44.4308,-5.02962,0
0.0261697,260.929,8040.2,69.8239,-4.86007,0
0.0277091,261.747,8868.24,103.839,-4.28729,0
0.0292485,261.92,9369.71,124.691,-3.94833,0
0.0307879,262.052,9824.08,143.253,-3.54211,0
0.0323273,262.031,10232.3,159.764,-3.13195,0
0.0338667,261.585,10748.3,182.883,-2.65702,0
0.0354061,261.291,11015.9,196.923,-2.28132,0
0.0369455,261.108,11238,209.381,-1.87997,0
0.0384848,261.027,11430.6,220.547,-1.53117,0
0.0400242,260.956,11597.3,230.616,-1.29402,0
0.0415636,260.913,11727.7,239.982,-1.09066,0
0.043103,260.974,11836.2,248.15,-0.893231,0
0.0446424,261.145,11926.4,255.402,-0.714791,0
0.0461818,261.434,12012.9,261.591,-0.571687,0
0.0477212,261.8,12094.6,267.028,-0.460161,0
0.0492606,262.25,12174.1,271.762,-0.363964,0
0.0508,262.481,12212.6,273.879,-0.339854,0
0.0523394,262.855,12277.8,278.208,-0.34583,0
0.0538788,263.763,12388.8,281.303,-0.181283,0
0.0554182,264.257,12457.6,284.219,-0.211568,0
0.0569576,264.585,12490.6,287.82,-0.238517,0
0.058497,264.883,12506.2,290.131,-0.08471,0
0.0600364,265.908,12632,290.803,-0.124318,0
0.0615758,266.273,12655.3,293.526,-0.166629,0
0.0631152,266.519,12663,295.521,-0.041491,0
0.0646545,267.477,12770.1,296.016,-0.0832691,0
0.0661939,267.913,12785.4,298.62,-0.0562095,0
0.0677333,268.378,12824.4,298.999,-0.0501774,0
0.0692727,268.89,12853.4,300.743,-0.068076,0
0.0708121,269.143,12859.9,302.185,-0.0095302,0
0.0723515,270.04,12936.7,302.578,-0.0265745,0
0.0738909,270.575,12957.2,304.187,-0.0182698,0
0.0754303,270.932,12980.1,304.647,-0.0190183,0
0.0769697,271.481,13003.4,305.91,-0.0180317,0
0.0785091,271.722,13010.2,306.637,-0.0248957,0
0.0800485,272.11,13000.5,308.329,-0.0334573,0
0.0815879,272.322,12989.1,309.258,-0.017052,0
0.0831273,272.578,12983.2,309.981,-0.0225947,0
0.0846667,273.362,12995.4,310.888,0.0132118,0
0.0862061,273.747,13010.3,311.062,0.0151986,0
0.0877455,274.444,13040.1,311.533,0.00834416,0
0.0892848,274.748,13053.7,311.869,0.00284426,0
0.0908242,274.985,13053.1,312.335,-0.00910237,0
0.0923636,275.458,13040.4,313.428,-0.0142009,0
0.093903,275.754,13035.2,314.031,-0.00343685,0
0.0954424,276.114,13042.3,314.179,0.00988245,0
0.0969818,276.967,13082.4,314.063,0.0211484,0
0.0985212,277.387,13108,313.929,0.0308298,0
0.100061,277.856,13142.5,313.625,0.0293639,0
0.1016,278.64,13208.3,313.224,0.0292462,0
0.103139,278.969,13237.3,313.131,0.00692693,0
0.104679,279.278,13262.3,313.144,0.0018537,0
0.106218,279.564,13283,313.22,-0.000195203,0
0.107758,280.058,13303.3,313.633,-0.00793134,0
0.109297,280.234,13299.3,314.028,-0.00769191,0
0.110836,280.436,13292.9,314.464,-0.00617747,0
0.112376,280.668,13288.5,314.829,-0.00130814,0
0.113915,281.153,13285,315.386,0.00961594,0
0.115455,281.419,13287.7,315.51,0.0136833,0
0.116994,281.68,13290.2,315.692,0.0206386,0
0.118533,281.975,13298.2,315.672,0.0286742,0
0.120073,282.249,13304.8,315.702,0.0295051,0
0.121612,282.52,13309.8,315.745,0.0313644,0
0.123152,282.79,13314.9,315.789,0.0326815,0
0.124691,283.311,13325.5,315.868,0.0292811,0
0.12623,283.545,13325.7,315.971,0.0340987,0
0.12777,283.793,13328.1,316.026,0.0318047,0
0.129309,284.014,13326.9,316.126,0.034009,0
0.130848,284.243,13326.7,316.208,0.0330441,0
0.132388,284.461,13325.6,316.3,0.0325309,0
0.133927,284.678,13323.6,316.405,0.0342511,0
0.135467,284.898,13322.8,316.466,0.0356005,0
0.137006,285.121,13322.3,316.536,0.0384078,0
0.138545,285.35,13323.4,316.536,0.0399123,0
0.140085,285.575,13324.5,316.541,0.0419371,0
0.141624,285.813,13327.1,316.512,0.0420371,0
0.143164,286.048,13330.1,316.471,0.0448131,0
0.144703,286.296,13335.5,316.385,0.0422714,0
0.146242,286.549,13341.3,316.291,0.0457715,0
0.147782,286.804,13348.1,316.176,0.0439952,0
0.149321,287.052,13355.1,316.059,0.0428982,0
0.150861,287.305,13363,315.931,0.0429692,0
0.1524,287.549,13370.2,315.806,0.0397351,0
