distance,T,p,U_0,U_1,U_2
0.00155556,250.622,13281.7,434.872,-1.42726,0
0.00311111,172.478,5529.94,567.999,-156.687,0
0.00466667,147.022,4422.3,603.213,-184.898,0
0.00622222,134.576,4033.13,618.507,-199.447,0
0.00777778,125.579,3778.31,631.635,-202.532,0
0.00933333,118.839,3639.33,640.819,-206.952,0
0.0108889,114.091,3573.12,647.586,-208.359,0
0.0124444,111.043,3531.56,652.073,-208.795,0
0.014,108.59,3510.63,655.283,-209.721,0
0.0155556,107.311,3497.67,657.291,-210.096,0
0.0171111,106.255,3497.96,658.723,-210.353,0
0.0186667,105.873,3496.03,659.529,-210.088,0
0.0202222,105.741,3505.9,659.83,-209.992,0
0.0217778,105.376,3516.27,660.46,-209.848,0
0.0233333,105.343,3526.53,660.652,-209.454,0
0.0248889,105.126,3529.39,660.991,-209.299,0
0.0264444,105.011,3533.54,661.215,-209.146,0
0.028,104.988,3537.02,661.349,-208.792,0
0.0295556,104.95,3538.22,661.435,-208.706,0
0.0311111,105.025,3540.19,661.298,-208.646,0
0.0326667,103.514,3361.32,661.231,-215.972,0
0.0342222,105.098,3549.98,661.296,-208.245,0
0.0357778,105.057,3549.98,661.407,-208.092,0
0.0373333,105.086,3552.3,661.406,-207.987,0
0.0388889,105.103,3555.32,661.395,-207.957,0
0.0404444,105.081,3555.46,661.442,-207.918,0
0.042,105.053,3554.18,661.502,-207.909,0
0.0435556,105.053,3554.53,661.527,-207.874,0
0.0451111,105.08,3556.94,661.521,-207.771,0
0.0466667,105.105,3559.67,661.517,-207.654,0
0.0482222,105.095,3561.06,661.567,-207.538,0
0.0497778,105.152,3564.48,661.51,-207.455,0
0.0513333,105.161,3565.98,661.516,-207.403,0
0.0528889,105.16,3567.07,661.543,-207.341,0
0.0544444,105.14,3567.08,661.594,-207.296,0
0.056,105.174,3569.19,661.571,-207.236,0
0.0575556,105.161,3569.14,661.604,-207.202,0
0.0591111,105.18,3570.78,661.604,-207.122,0
0.0606667,105.208,3571.76,661.588,-207.043,0
0.0622222,105.231,3573.93,661.566,-207.006,0
0.0637778,105.219,3574.01,661.584,-207.014,0
0.0653333,105.19,3574.4,661.639,-206.996,0
0.0668889,105.257,3576.81,661.552,-206.929,0
0.0684444,104.937,3539.83,661.214,-209.545,0
0.07,108.427,3824.06,658.833,-200.086,0
0.0715556,143.642,7347.56,625.079,-112.267,0
0.0731111,142.818,9141.47,634.548,-48.426,0
0.0746667,157.572,12388.3,612.547,-11.3264,0
0.0762222,160.052,12830.5,608.495,-7.24131,0
0.0777778,158.923,12616.5,610.304,-4.84327,0
0.0793333,158.625,12531.4,610.835,-5.19217,0
0.0808889,158.896,12583.4,610.397,-5.25187,0
0.0824444,159.11,12636,610.041,-5.06451,0
0.084,159.332,12713.3,609.688,-4.20432,0
0.0855556,159.52,12754,609.384,-3.87859,0
0.0871111,159.785,12811.1,608.989,-3.13695,0
0.0886667,159.913,12839.6,608.781,-3.00624,0
0.0902222,159.816,12847.2,608.9,-3.01784,0
0.0917778,160.009,12899.1,608.542,-2.80437,0
0.0933333,160.126,12926.6,608.375,-2.73032,0
0.0948889,160.263,12972.7,608.166,-2.4679,0
0.0964444,160.386,13002.1,607.953,-2.3839,0
0.098,160.424,13018.7,607.9,-2.20509,0
0.0995556,160.705,13055.5,607.445,-1.65735,0
0.101111,160.594,13062.3,607.595,-1.55063,0
0.102667,160.545,13061.7,607.652,-1.24064,0
0.104222,160.599,13074.5,607.52,-0.709158,0
0.105778,160.659,13081.9,607.404,-0.496826,0
0.107333,160.676,13085.3,607.379,-0.426707,0
0.108889,160.694,13090.2,607.353,-0.43473,0
0.110444,160.745,13105.8,607.299,-0.563807,0
0.112,160.793,13118.8,607.241,-0.63242,0
0.113556,160.865,13136,607.147,-0.659711,0
0.115111,160.908,13153.3,607.075,-0.598986,0
0.116667,160.99,13175.8,606.932,-0.482958,0
0.118222,161.115,13218.9,606.693,-0.088227,0
0.119778,161.117,13230.8,606.686,0.15367,0
0.121333,161.191,13248.1,606.562,0.233561,0
0.122889,161.177,13248.5,606.587,0.318864,0
0.124444,161.408,13252.8,606.231,0.32143,0
0.126,161.191,13250.6,606.559,0.422471,0
0.127556,161.206,13251.3,606.53,0.480485,0
0.129111,161.21,13250.3,606.51,0.647855,0
0.130667,161.201,13251.6,606.517,0.762889,0
0.132222,161.24,13258.6,606.451,0.856022,0
0.133778,161.254,13266.1,606.425,0.963369,0
0.135333,161.563,13284.1,605.938,1.14058,0
0.136889,161.586,13292.5,605.902,1.24765,0
0.138444,161.632,13303.7,605.828,1.27498,0
0.14,161.671,13313.9,605.758,1.31334,0
0.141556,161.459,13324.4,606.086,1.23074,0
0.143111,161.508,13336.9,605.997,1.22962,0
0.144667,161.547,13348.4,605.923,1.17374,0
0.146222,161.588,13358.9,605.848,1.18431,0
0.147778,161.618,13367.3,605.79,1.15334,0
0.149333,161.642,13373.1,605.742,1.14721,0
0.150889,161.656,13375.6,605.714,1.14433,0
0.152444,161.669,13376.9,605.684,1.15182,0
0.154,161.667,13375.8,605.682,1.17481,0
