distance,T,p,U_0,U_1,U_2
0,361.483,3472.4,12.4641,-4.8246,0
0.00153939,361.593,3449.33,19.8713,0.559874,0
0.00307879,362.304,3441.35,15.7658,0.597838,0
0.00461818,360.551,3417.33,5.66702,3.53961,0
0.00615758,352.046,3391.91,-46.4528,10.889,0
0.00769697,348.54,3309.67,-112.335,4.53805,0
0.00923636,344.689,3252.11,-147.829,2.59935,0
0.0107758,341.641,3247.01,-169.136,2.01183,0
0.0123152,339.153,3288.75,-183.368,1.71966,0
0.0138545,337.945,3346.03,-189.318,1.66101,0
0.0153939,337.11,3490.28,-192.482,1.51144,0
0.0169333,337.46,3708.95,-188.645,0.691721,0
0.0184727,338.381,3901,-182.148,0.206543,0
0.0200121,340.604,4263.93,-167.111,-0.682616,0
0.0215515,342.434,4554.36,-153.605,-1.24855,0
0.0230909,345.403,5060.44,-129.035,-2.16822,0
0.0246303,347.337,5443.54,-110.163,-2.67684,0
0.0261697,349.11,5863.8,-89.6746,-3.31141,0
0.0277091,351.134,6546.1,-57.1352,-3.86831,0
0.0292485,351.984,7024.14,-34.6904,-4.25164,0
0.0307879,352.335,7513.91,-12.2939,-4.42792,0
0.0323273,352.17,8009.26,10.3027,-4.26933,0
0.0338667,351.03,8742.45,43.9394,-3.2687,0
0.0354061,349.739,9214.11,65.8035,-3.23742,0
0.0369455,348.109,9664.53,86.7423,-3.13323,0
0.0384848,346.184,10089,106.713,-3.01251,0
0.0400242,343.986,10482.6,125.857,-2.88306,0
0.0415636,341.578,10842.7,144.146,-2.76758,0
0.043103,339.003,11168,161.321,-2.63386,0
0.0446424,336.297,11455.7,177.298,-2.43399,0
0.0461818,333.518,11706.8,192.274,-2.25127,0
0.0477212,330.687,11919.3,206.453,-2.07984,0
0.0492606,327.875,12098.3,219.608,-1.87813,0
0.0508,326.506,12178.7,225.782,-1.75432,0
0.0523394,323.864,12325.5,237.216,-1.58749,0
0.0538788,321.332,12451.9,247.606,-1.41142,0
0.0554182,318.909,12558.5,257.11,-1.26476,0
0.0569576,316.539,12639.7,266.128,-1.16774,0
0.058497,315.352,12667.6,270.478,-1.0983,0
0.0600364,313.121,12717.4,278.565,-0.964007,0
0.0615758,311.124,12764.7,285.64,-0.841584,0
0.0631152,310.191,12787.9,288.9,-0.790408,0
0.0646545,308.386,12822.3,295.135,-0.729529,0
0.0661939,306.598,12831.5,301.202,-0.635362,0
0.0677333,305.776,12837.3,303.943,-0.587297,0
0.0692727,304.331,12857.7,308.702,-0.503179,0
0.0708121,303.671,12870.1,310.836,-0.474336,0
0.0723515,302.39,12888.4,314.954,-0.42824,0
0.0738909,301.178,12898.3,318.808,-0.377214,0
0.0754303,300.615,12903.2,320.583,-0.351779,0
0.0769697,299.582,12915.1,323.791,-0.304679,0
0.0785091,299.111,12922.9,325.237,-0.285457,0
0.0800485,298.274,12943.8,327.803,-0.250604,0
0.0815879,297.9,12956.9,328.941,-0.235815,0
0.0831273,297.557,12971.2,329.999,-0.223659,0
0.0846667,296.948,13003.6,331.898,-0.202096,0
0.0862061,296.653,13018.9,332.854,-0.201246,0
0.0877455,296.006,13024.1,335.002,-0.191717,0
0.0892848,295.642,13014.1,336.225,-0.170201,0
0.0908242,295.218,13000.3,337.611,-0.163829,0
0.0923636,294.826,13016.5,339.109,-0.124473,0
0.093903,294.739,13033.9,339.547,-0.106009,0
0.0954424,294.694,13059,339.78,-0.0884312,0
0.0969818,294.515,13106.2,340.416,-0.102751,0
0.0985212,294.394,13128.6,340.778,-0.104037,0
0.100061,294.254,13146.1,341.179,-0.100847,0
0.1016,293.93,13170.8,342.093,-0.0952374,0
0.103139,293.755,13178.5,342.593,-0.0915265,0
0.104679,293.576,13184.4,343.11,-0.0878037,0
0.106218,293.399,13188,343.645,-0.0837627,0
0.107758,293.058,13188.3,344.711,-0.0683131,0
0.109297,292.905,13187.9,345.221,-0.0614359,0
0.110836,292.779,13189.4,345.664,-0.0530435,0
0.112376,292.689,13193,346.028,-0.0463932,0
0.113915,292.553,13202.4,346.63,-0.039549,0
0.115455,292.493,13207.7,346.905,-0.0378545,0
0.116994,292.442,13213.7,347.162,-0.0358336,0
0.118533,292.395,13221.1,347.361,-0.0301965,0
0.120073,292.366,13230.3,347.519,-0.0255943,0
0.121612,292.353,13240.8,347.606,-0.0185882,0
0.123152,292.347,13252.2,347.668,-0.0144172,0
0.124691,292.354,13275.4,347.696,-0.00781255,0
0.12623,292.354,13286.1,347.713,-0.00752235,0
0.12777,292.353,13294.8,347.738,-0.00377625,0
0.129309,292.359,13304.2,347.731,-0.00173167,0
0.130848,292.373,13314.1,347.709,-0.000354971,0
0.132388,292.391,13323.9,347.675,0.000861588,0
0.133927,292.403,13332.9,347.674,-0.0014955,0
0.135467,292.419,13339.4,347.691,4.65371e-05,0
0.137006,292.416,13344.1,347.743,-0.000288646,0
0.138545,292.408,13343.7,347.829,0.00479733,0
0.140085,292.387,13340.7,347.957,0.00458283,0
0.141624,292.366,13336.5,348.094,0.0062878,0
0.143164,292.332,13330,348.251,0.00883001,0
0.144703,292.323,13322.4,348.417,0.018011,0
0.146242,292.344,13323,348.402,0.0147844,0
0.147782,292.367,13321.8,348.399,0.021074,0
0.149321,292.399,13322.6,348.364,0.0215332,0
0.150861,292.454,13326.7,348.257,0.0214265,0
0.1524,292.516,13332.1,348.121,0.0242803,0
